Gene stable ID,42afa501-db93-4611-ae86-14d6dd9e457c
ENSG00000259670,0
ENSG00000259671,0
ENSG00000259672,0
ENSG00000259673,404
ENSG00000259674,3
ENSG00000259675,12
ENSG00000259676,4
ENSG00000259677,2
ENSG00000259678,0
ENSG00000259680,20
ENSG00000259681,0
ENSG00000259682,0
ENSG00000259683,2
ENSG00000259684,0
ENSG00000259685,13
ENSG00000259686,3
ENSG00000259687,1
ENSG00000259688,0
ENSG00000259690,0
ENSG00000259691,0
ENSG00000259692,0
ENSG00000259694,0
ENSG00000259695,0
ENSG00000259696,0
ENSG00000259697,0
ENSG00000259698,0
ENSG00000259699,7
ENSG00000259700,0
ENSG00000259701,0
ENSG00000259702,0
ENSG00000259703,0
ENSG00000259704,4
ENSG00000259705,7
ENSG00000259706,18
ENSG00000259707,7
ENSG00000259708,2
ENSG00000259709,1
ENSG00000259710,0
ENSG00000259711,20
ENSG00000259712,4
ENSG00000259713,0
ENSG00000259715,0
ENSG00000259717,2
ENSG00000259719,0
ENSG00000259720,1
ENSG00000259721,0
ENSG00000259722,0
ENSG00000259723,0
ENSG00000259724,0
ENSG00000259725,0
ENSG00000259726,0
ENSG00000259727,65
ENSG00000259728,20
ENSG00000259730,0
ENSG00000259731,0
ENSG00000259732,10
ENSG00000259734,0
ENSG00000259735,0
ENSG00000259736,22
ENSG00000259737,0
ENSG00000259738,0
ENSG00000259740,0
ENSG00000259742,0
ENSG00000259743,0
ENSG00000259744,2
ENSG00000259746,5
ENSG00000259747,3
ENSG00000259749,0
ENSG00000259750,0
ENSG00000259751,2
ENSG00000259752,0
ENSG00000259753,0
ENSG00000259754,0
ENSG00000259755,2
ENSG00000259756,0
ENSG00000259757,0
ENSG00000259759,1
ENSG00000259760,0
ENSG00000259761,0
ENSG00000259762,1
ENSG00000259763,0
ENSG00000259764,0
ENSG00000259767,0
ENSG00000259768,1052
ENSG00000259769,0
ENSG00000259770,1
ENSG00000259771,1
ENSG00000259772,85
ENSG00000259773,1
ENSG00000259774,0
ENSG00000259775,98
ENSG00000259776,0
ENSG00000259779,0
ENSG00000259780,1
ENSG00000259781,525
ENSG00000259782,2
ENSG00000259783,3
ENSG00000259784,0
ENSG00000259786,20
ENSG00000259788,0
ENSG00000259789,0
ENSG00000259790,4
ENSG00000259791,0
ENSG00000259792,0
ENSG00000259793,7
ENSG00000259797,0
ENSG00000259798,0
ENSG00000259799,6
ENSG00000259800,0
ENSG00000259802,187
ENSG00000259803,17
ENSG00000259804,27
ENSG00000259805,0
ENSG00000259807,18
ENSG00000259810,2
ENSG00000259813,1
ENSG00000259814,0
ENSG00000259815,0
ENSG00000259817,1
ENSG00000259818,10
ENSG00000259819,0
ENSG00000259820,64
ENSG00000259821,1
ENSG00000259822,0
ENSG00000259823,8
ENSG00000259826,36
ENSG00000259827,0
ENSG00000259828,0
ENSG00000259831,3
ENSG00000259832,0
ENSG00000259833,0
ENSG00000259834,161
ENSG00000259836,0
ENSG00000259837,0
ENSG00000259838,4
ENSG00000259839,0
ENSG00000259840,0
ENSG00000259841,0
ENSG00000259842,4
ENSG00000259843,3
ENSG00000259844,0
ENSG00000259845,20
ENSG00000259846,0
ENSG00000259847,0
ENSG00000259848,1
ENSG00000259849,0
ENSG00000259852,0
ENSG00000259854,0
ENSG00000259855,0
ENSG00000259856,92
ENSG00000259859,8
ENSG00000259861,0
ENSG00000259862,0
ENSG00000259863,12
ENSG00000259864,0
ENSG00000259865,79
ENSG00000259866,0
ENSG00000259867,4
ENSG00000259868,2
ENSG00000259869,0
ENSG00000259870,0
ENSG00000259871,1
ENSG00000259873,0
ENSG00000259874,0
ENSG00000259876,0
ENSG00000259877,190
ENSG00000259878,0
ENSG00000259881,14
ENSG00000259882,0
ENSG00000259883,0
ENSG00000259884,2
ENSG00000259887,0
ENSG00000259888,1
ENSG00000259889,0
ENSG00000259890,0
ENSG00000259891,123
ENSG00000259892,0
ENSG00000259895,4
ENSG00000259897,0
ENSG00000259898,0
ENSG00000259899,1
ENSG00000259900,0
ENSG00000259904,5
ENSG00000259905,0
ENSG00000259906,0
ENSG00000259907,0
ENSG00000259909,0
ENSG00000259910,0
ENSG00000259912,0
ENSG00000259914,0
ENSG00000259915,2
ENSG00000259916,0
ENSG00000259917,47
ENSG00000259918,3
ENSG00000259920,20
ENSG00000259921,3
ENSG00000259922,0
ENSG00000259923,0
ENSG00000259924,0
ENSG00000259925,44
ENSG00000259926,0
ENSG00000259928,0
ENSG00000259929,0
ENSG00000259931,0
ENSG00000259932,7
ENSG00000259933,4
ENSG00000259934,0
ENSG00000259935,0
ENSG00000259937,0
ENSG00000259939,0
ENSG00000259940,63
ENSG00000259941,0
ENSG00000259943,397
ENSG00000259944,0
ENSG00000259945,0
ENSG00000259946,0
ENSG00000259947,0
ENSG00000259948,0
ENSG00000259950,1
ENSG00000259952,0
ENSG00000259953,83
ENSG00000259954,6
ENSG00000259955,0
ENSG00000259956,6246
ENSG00000259957,0
ENSG00000259959,143
ENSG00000259961,0
ENSG00000259962,0
ENSG00000259963,0
ENSG00000259964,0
ENSG00000259966,0
ENSG00000259967,1
ENSG00000259968,0
ENSG00000259969,7
ENSG00000259970,0
ENSG00000259971,0
ENSG00000259972,86
ENSG00000259974,0
ENSG00000259976,223
ENSG00000259977,0
ENSG00000259978,0
ENSG00000259979,0
ENSG00000259981,0
ENSG00000259982,8
ENSG00000259983,0
ENSG00000259984,1
ENSG00000259985,98
ENSG00000259986,0
ENSG00000259987,0
ENSG00000259989,0
ENSG00000259990,1
ENSG00000259992,0
ENSG00000259993,0
ENSG00000259994,41
ENSG00000259995,0
ENSG00000259996,0
ENSG00000259997,0
ENSG00000259998,0
ENSG00000259999,0
ENSG00000260000,215
ENSG00000260001,22
ENSG00000260003,0
ENSG00000260004,0
ENSG00000260005,16
ENSG00000260007,0
ENSG00000260008,0
ENSG00000260009,0
ENSG00000260010,0
ENSG00000260011,0
ENSG00000260012,1
ENSG00000260014,0
ENSG00000260015,6
ENSG00000260017,1
ENSG00000260018,213
ENSG00000260019,19
ENSG00000260021,1
ENSG00000260022,6
ENSG00000260024,0
ENSG00000260025,14
ENSG00000260026,1
ENSG00000260027,3091
ENSG00000260029,0
ENSG00000260030,0
ENSG00000260031,0
ENSG00000260032,14090
ENSG00000260033,0
ENSG00000260034,0
ENSG00000260035,0
ENSG00000260036,0
ENSG00000260037,0
ENSG00000260038,2
ENSG00000260041,0
ENSG00000260042,0
ENSG00000260046,9
ENSG00000260047,0
ENSG00000260048,5
ENSG00000260049,0
ENSG00000260051,3
ENSG00000260052,0
ENSG00000260053,1
ENSG00000260057,0
ENSG00000260058,0
ENSG00000260059,0
ENSG00000260060,3
ENSG00000260062,0
ENSG00000260063,222
ENSG00000260064,0
ENSG00000260066,1
ENSG00000260067,0
ENSG00000260068,0
ENSG00000260070,1
ENSG00000260071,0
ENSG00000260072,1
ENSG00000260073,0
ENSG00000260075,4
ENSG00000260077,627
ENSG00000260078,6
ENSG00000260081,296
ENSG00000260082,3
ENSG00000260083,162
ENSG00000260084,2
ENSG00000260086,31
ENSG00000260087,0
ENSG00000260088,6
ENSG00000260089,0
ENSG00000260090,0
ENSG00000260091,11
ENSG00000260092,0
ENSG00000260093,0
ENSG00000260094,0
ENSG00000260095,24
ENSG00000260096,0
ENSG00000260097,13
ENSG00000260100,3
ENSG00000260101,53
ENSG00000260102,0
ENSG00000260103,12
ENSG00000260104,0
ENSG00000260105,5
ENSG00000260107,0
ENSG00000260108,0
ENSG00000260109,0
ENSG00000260111,0
ENSG00000260112,2
ENSG00000260113,0
ENSG00000260114,97
ENSG00000260115,0
ENSG00000260118,13
ENSG00000260120,1
ENSG00000260121,29
ENSG00000260122,0
ENSG00000260123,3
ENSG00000260125,8
ENSG00000260126,0
ENSG00000260128,4
ENSG00000260131,0
ENSG00000260132,13
ENSG00000260133,0
ENSG00000260134,0
ENSG00000260135,3
ENSG00000260136,82
ENSG00000260137,0
ENSG00000260139,4
ENSG00000260141,2
ENSG00000260142,2
ENSG00000260144,0
ENSG00000260145,2
ENSG00000260146,3
ENSG00000260147,0
ENSG00000260148,1
ENSG00000260151,0
ENSG00000260152,0
ENSG00000260153,0
ENSG00000260156,2
ENSG00000260157,0
ENSG00000260158,1
ENSG00000260159,0
ENSG00000260160,16
ENSG00000260161,0
ENSG00000260162,0
ENSG00000260163,0
ENSG00000260165,0
ENSG00000260166,0
ENSG00000260167,4
ENSG00000260170,0
ENSG00000260171,0
ENSG00000260172,0
ENSG00000260173,0
ENSG00000260174,8
ENSG00000260176,1
ENSG00000260177,0
ENSG00000260179,2
ENSG00000260182,0
ENSG00000260183,2
ENSG00000260184,0
ENSG00000260185,1
ENSG00000260186,4
ENSG00000260187,8
ENSG00000260188,0
ENSG00000260190,4
ENSG00000260192,0
ENSG00000260193,22
ENSG00000260194,5
ENSG00000260196,11
ENSG00000260197,0
ENSG00000260198,1
ENSG00000260201,0
ENSG00000260202,0
ENSG00000260205,0
ENSG00000260206,0
ENSG00000260207,0
ENSG00000260209,0
ENSG00000260211,0
ENSG00000260212,1
ENSG00000260213,13
ENSG00000260217,0
ENSG00000260218,0
ENSG00000260219,102
ENSG00000260220,0
ENSG00000260223,0
ENSG00000260224,0
ENSG00000260228,325
ENSG00000260229,0
ENSG00000260230,74
ENSG00000260231,867
ENSG00000260232,0
ENSG00000260233,79
ENSG00000260234,0
ENSG00000260235,0
ENSG00000260236,25
ENSG00000260237,0
ENSG00000260238,55
ENSG00000260239,0
ENSG00000260240,1
ENSG00000260242,0
ENSG00000260244,499
ENSG00000260246,0
ENSG00000260247,2
ENSG00000260249,16
ENSG00000260251,0
ENSG00000260252,3
ENSG00000260253,9
ENSG00000260254,0
ENSG00000260255,0
ENSG00000260256,0
ENSG00000260257,234
ENSG00000260258,2
ENSG00000260259,26
ENSG00000260260,225
ENSG00000260261,41
ENSG00000260262,0
ENSG00000260264,0
ENSG00000260265,169
ENSG00000260266,0
ENSG00000260267,494
ENSG00000260268,0
ENSG00000260269,12
ENSG00000260271,0
ENSG00000260272,1
ENSG00000260273,30
ENSG00000260274,95
ENSG00000260275,0
ENSG00000260276,45
ENSG00000260277,3
ENSG00000260278,0
ENSG00000260279,21
ENSG00000260280,0
ENSG00000260281,5
ENSG00000260282,1
ENSG00000260284,0
ENSG00000260285,47
ENSG00000260286,0
ENSG00000260287,0
ENSG00000260288,1
ENSG00000260289,5
ENSG00000260290,36
ENSG00000260291,0
ENSG00000260293,57
ENSG00000260296,25
ENSG00000260298,2
ENSG00000260300,13
ENSG00000260302,0
ENSG00000260303,0
ENSG00000260304,0
ENSG00000260305,0
ENSG00000260306,1
ENSG00000260307,0
ENSG00000260308,0
ENSG00000260310,0
ENSG00000260311,0
ENSG00000260312,0
ENSG00000260314,1050
ENSG00000260316,1
ENSG00000260317,36
ENSG00000260318,0
ENSG00000260322,0
ENSG00000260325,4
ENSG00000260326,5
ENSG00000260327,0
ENSG00000260328,8
ENSG00000260329,43
ENSG00000260331,3
ENSG00000260332,0
ENSG00000260335,0
ENSG00000260337,6
ENSG00000260338,0
ENSG00000260339,3
ENSG00000260340,0
ENSG00000260341,0
ENSG00000260342,14
ENSG00000260343,0
ENSG00000260344,0
ENSG00000260345,0
ENSG00000260347,0
ENSG00000260348,2
ENSG00000260349,0
ENSG00000260350,2
ENSG00000260351,0
ENSG00000260352,2
ENSG00000260357,0
ENSG00000260360,14
ENSG00000260361,3
ENSG00000260362,0
ENSG00000260364,0
ENSG00000260366,4
ENSG00000260367,19
ENSG00000260368,3
ENSG00000260369,25
ENSG00000260370,0
ENSG00000260371,0
ENSG00000260372,13
ENSG00000260375,0
ENSG00000260377,1
ENSG00000260378,0
ENSG00000260379,1
ENSG00000260381,3
ENSG00000260382,10
ENSG00000260385,0
ENSG00000260386,0
ENSG00000260387,0
ENSG00000260388,4
ENSG00000260389,6
ENSG00000260390,0
ENSG00000260391,0
ENSG00000260392,0
ENSG00000260393,0
ENSG00000260394,2
ENSG00000260395,0
ENSG00000260398,35
ENSG00000260399,0
ENSG00000260400,89
ENSG00000260401,26
ENSG00000260402,0
ENSG00000260403,0
ENSG00000260404,27
ENSG00000260405,0
ENSG00000260406,0
ENSG00000260409,0
ENSG00000260410,1
ENSG00000260411,0
ENSG00000260412,0
ENSG00000260413,0
ENSG00000260414,0
ENSG00000260416,0
ENSG00000260417,0
ENSG00000260418,76
ENSG00000260419,0
ENSG00000260420,1
ENSG00000260422,1
ENSG00000260423,17
ENSG00000260425,5
ENSG00000260426,0
ENSG00000260427,0
ENSG00000260428,12
ENSG00000260430,28
ENSG00000260431,0
ENSG00000260433,0
ENSG00000260436,0
ENSG00000260438,2
ENSG00000260439,1
ENSG00000260440,0
ENSG00000260441,0
ENSG00000260442,154
ENSG00000260443,88
ENSG00000260444,0
ENSG00000260445,0
ENSG00000260447,0
ENSG00000260448,25
ENSG00000260449,0
ENSG00000260450,0
ENSG00000260451,0
ENSG00000260452,0
ENSG00000260454,0
ENSG00000260455,6
ENSG00000260456,154
ENSG00000260457,1
ENSG00000260458,2
ENSG00000260459,289
ENSG00000260460,0
ENSG00000260461,70
ENSG00000260464,20
ENSG00000260465,0
ENSG00000260466,0
ENSG00000260467,0
ENSG00000260468,1
ENSG00000260469,0
ENSG00000260470,14
ENSG00000260471,1
ENSG00000260472,0
ENSG00000260473,1
ENSG00000260475,18
ENSG00000260476,0
ENSG00000260477,0
ENSG00000260478,0
ENSG00000260479,0
ENSG00000260480,0
ENSG00000260482,0
ENSG00000260483,0
ENSG00000260484,0
ENSG00000260487,14
ENSG00000260488,0
ENSG00000260490,15
ENSG00000260492,4
ENSG00000260493,4
ENSG00000260494,2
ENSG00000260495,10
ENSG00000260496,2
ENSG00000260497,0
ENSG00000260498,0
ENSG00000260500,5
ENSG00000260504,0
ENSG00000260505,0
ENSG00000260507,0
ENSG00000260509,5
ENSG00000260510,0
ENSG00000260511,0
ENSG00000260514,0
ENSG00000260515,0
ENSG00000260516,0
ENSG00000260517,17
ENSG00000260518,1
ENSG00000260519,1
ENSG00000260520,0
ENSG00000260521,8
ENSG00000260522,0
ENSG00000260524,0
ENSG00000260525,0
ENSG00000260526,8
ENSG00000260528,13
ENSG00000260530,0
ENSG00000260532,0
ENSG00000260534,0
ENSG00000260536,1
ENSG00000260537,0
ENSG00000260540,0
ENSG00000260541,0
ENSG00000260542,0
ENSG00000260545,1
ENSG00000260548,0
ENSG00000260549,14
ENSG00000260550,0
ENSG00000260551,0
ENSG00000260552,60
ENSG00000260555,4
ENSG00000260558,0
ENSG00000260563,147
ENSG00000260564,0
ENSG00000260565,235
ENSG00000260566,0
ENSG00000260568,0
ENSG00000260569,0
ENSG00000260570,0
ENSG00000260571,4
ENSG00000260572,43
ENSG00000260573,0
ENSG00000260574,0
ENSG00000260575,0
ENSG00000260576,0
ENSG00000260577,115
ENSG00000260578,2
ENSG00000260579,0
ENSG00000260580,0
ENSG00000260581,5
ENSG00000260582,0
ENSG00000260583,1
ENSG00000260584,0
ENSG00000260585,0
ENSG00000260586,0
ENSG00000260588,44
ENSG00000260589,16
ENSG00000260590,0
ENSG00000260592,6
ENSG00000260593,14
ENSG00000260594,0
ENSG00000260595,0
ENSG00000260596,1
ENSG00000260597,12
ENSG00000260598,0
ENSG00000260599,0
ENSG00000260600,0
ENSG00000260601,0
ENSG00000260602,0
ENSG00000260603,0
ENSG00000260604,19
ENSG00000260605,0
ENSG00000260608,2
ENSG00000260610,0
ENSG00000260611,0
ENSG00000260612,0
ENSG00000260613,5
ENSG00000260614,6
ENSG00000260615,15
ENSG00000260616,0
ENSG00000260617,0
ENSG00000260618,5
ENSG00000260619,0
ENSG00000260620,0
ENSG00000260621,0
ENSG00000260622,0
ENSG00000260624,0
ENSG00000260625,28
ENSG00000260626,0
ENSG00000260628,10
ENSG00000260629,0
ENSG00000260630,120
ENSG00000260631,0
ENSG00000260633,1
ENSG00000260634,0
ENSG00000260635,0
ENSG00000260636,0
ENSG00000260639,0
ENSG00000260640,0
ENSG00000260641,2
ENSG00000260642,0
ENSG00000260643,24
ENSG00000260644,24
ENSG00000260645,4
ENSG00000260646,3
ENSG00000260647,16
ENSG00000260648,2
ENSG00000260649,0
ENSG00000260650,1
ENSG00000260651,0
ENSG00000260653,28
ENSG00000260657,0
ENSG00000260658,12
ENSG00000260659,0
ENSG00000260660,0
ENSG00000260661,1
ENSG00000260662,0
ENSG00000260664,0
ENSG00000260668,2
ENSG00000260669,11
ENSG00000260670,0
ENSG00000260671,2
ENSG00000260672,0
ENSG00000260673,0
ENSG00000260674,0
ENSG00000260675,0
ENSG00000260676,0
ENSG00000260677,8
ENSG00000260678,1
ENSG00000260679,0
ENSG00000260680,0
ENSG00000260681,5
ENSG00000260682,0
ENSG00000260683,0
ENSG00000260685,1
ENSG00000260686,14
ENSG00000260687,0
ENSG00000260688,0
ENSG00000260689,3
ENSG00000260690,1
ENSG00000260691,0
ENSG00000260693,0
ENSG00000260694,0
ENSG00000260695,0
ENSG00000260698,7
ENSG00000260701,5
ENSG00000260702,0
ENSG00000260704,3
ENSG00000260706,0
ENSG00000260708,284
ENSG00000260710,7
ENSG00000260711,441
ENSG00000260714,4
ENSG00000260715,0
ENSG00000260719,9
ENSG00000260720,0
ENSG00000260721,0
ENSG00000260722,0
ENSG00000260723,0
ENSG00000260724,0
ENSG00000260725,0
ENSG00000260726,0
ENSG00000260727,4
ENSG00000260729,1
ENSG00000260731,0
ENSG00000260733,1
ENSG00000260734,0
ENSG00000260735,5
ENSG00000260737,0
ENSG00000260738,0
ENSG00000260739,0
ENSG00000260740,0
ENSG00000260741,0
ENSG00000260742,23
ENSG00000260743,10
ENSG00000260744,0
ENSG00000260746,0
ENSG00000260747,10
ENSG00000260750,11
ENSG00000260751,9
ENSG00000260755,0
ENSG00000260756,0
ENSG00000260757,2
ENSG00000260758,0
ENSG00000260759,0
ENSG00000260760,0
ENSG00000260761,0
ENSG00000260762,0
ENSG00000260763,0
ENSG00000260764,0
ENSG00000260765,0
ENSG00000260766,326
ENSG00000260769,0
ENSG00000260771,4
ENSG00000260772,0
ENSG00000260773,0
ENSG00000260774,11
ENSG00000260776,0
ENSG00000260777,3
ENSG00000260778,26
ENSG00000260779,2
ENSG00000260780,0
ENSG00000260781,0
ENSG00000260782,0
ENSG00000260784,0
ENSG00000260785,0
ENSG00000260786,0
ENSG00000260788,4
ENSG00000260790,5
ENSG00000260792,10
ENSG00000260793,92
ENSG00000260795,0
ENSG00000260796,2
ENSG00000260797,0
ENSG00000260798,0
ENSG00000260799,0
ENSG00000260802,1
ENSG00000260803,4
ENSG00000260804,137
ENSG00000260805,765
ENSG00000260806,145
ENSG00000260807,10
ENSG00000260808,1
ENSG00000260809,2
ENSG00000260810,2
ENSG00000260811,0
ENSG00000260812,0
ENSG00000260814,0
ENSG00000260815,2
ENSG00000260816,8
ENSG00000260817,0
ENSG00000260818,0
ENSG00000260822,2824
ENSG00000260823,0
ENSG00000260827,0
ENSG00000260828,0
ENSG00000260830,18
ENSG00000260832,1
ENSG00000260834,8
ENSG00000260835,0
ENSG00000260836,0
ENSG00000260837,15
ENSG00000260838,0
ENSG00000260840,0
ENSG00000260841,29
ENSG00000260844,0
ENSG00000260845,0
ENSG00000260846,0
ENSG00000260847,0
ENSG00000260848,0
ENSG00000260850,0
ENSG00000260851,1
ENSG00000260852,102
ENSG00000260853,18
ENSG00000260854,0
ENSG00000260855,8
ENSG00000260857,0
ENSG00000260858,0
ENSG00000260859,1
ENSG00000260860,0
ENSG00000260861,0
ENSG00000260862,0
ENSG00000260863,0
ENSG00000260864,1
ENSG00000260865,0
ENSG00000260866,0
ENSG00000260867,0
ENSG00000260868,1
ENSG00000260869,0
ENSG00000260870,1
ENSG00000260871,1
ENSG00000260872,10
ENSG00000260874,27
ENSG00000260876,38
ENSG00000260877,0
ENSG00000260878,0
ENSG00000260879,0
ENSG00000260880,0
ENSG00000260882,0
ENSG00000260883,0
ENSG00000260884,12
ENSG00000260886,8
ENSG00000260887,0
ENSG00000260889,0
ENSG00000260891,1
ENSG00000260892,0
ENSG00000260894,0
ENSG00000260895,0
ENSG00000260896,8
ENSG00000260897,0
ENSG00000260898,4
ENSG00000260899,2
ENSG00000260900,0
ENSG00000260902,0
ENSG00000260903,4
ENSG00000260905,0
ENSG00000260907,11
ENSG00000260908,0
ENSG00000260909,0
ENSG00000260910,12
ENSG00000260911,0
ENSG00000260912,111
ENSG00000260913,0
ENSG00000260914,1
ENSG00000260916,816
ENSG00000260917,74
ENSG00000260918,0
ENSG00000260919,0
ENSG00000260920,477
ENSG00000260921,0
ENSG00000260922,1
ENSG00000260923,3
ENSG00000260924,30
ENSG00000260926,0
ENSG00000260927,15
ENSG00000260928,0
ENSG00000260929,2
ENSG00000260930,2
ENSG00000260932,1
ENSG00000260933,0
ENSG00000260934,0
ENSG00000260936,33
ENSG00000260937,0
ENSG00000260939,1
ENSG00000260940,1
ENSG00000260941,16
ENSG00000260942,91
ENSG00000260943,0
ENSG00000260944,0
ENSG00000260945,0
ENSG00000260947,4
ENSG00000260948,43
ENSG00000260949,4
ENSG00000260951,0
ENSG00000260953,24
ENSG00000260954,4
ENSG00000260955,0
ENSG00000260957,0
ENSG00000260958,0
ENSG00000260959,0
ENSG00000260962,0
ENSG00000260963,0
ENSG00000260965,0
ENSG00000260966,21
ENSG00000260967,0
ENSG00000260969,0
ENSG00000260970,0
ENSG00000260971,2
ENSG00000260972,3
ENSG00000260973,0
ENSG00000260974,0
ENSG00000260975,0
ENSG00000260976,0
ENSG00000260977,3
ENSG00000260978,3
ENSG00000260979,2
ENSG00000260981,0
ENSG00000260983,0
ENSG00000260984,0
ENSG00000260986,0
ENSG00000260988,5
ENSG00000260989,6
ENSG00000260990,0
ENSG00000260991,0
ENSG00000260992,317
ENSG00000260994,0
ENSG00000260995,0
ENSG00000260996,3
ENSG00000260997,26
ENSG00000260999,0
ENSG00000261000,11
ENSG00000261002,2
ENSG00000261003,0
ENSG00000261007,2
ENSG00000261008,27
ENSG00000261009,0
ENSG00000261010,0
ENSG00000261011,0
ENSG00000261012,0
ENSG00000261013,0
ENSG00000261014,0
ENSG00000261017,0
ENSG00000261018,0
ENSG00000261019,0
ENSG00000261020,0
ENSG00000261024,0
ENSG00000261025,0
ENSG00000261026,1
ENSG00000261028,0
ENSG00000261029,1
ENSG00000261030,0
ENSG00000261033,3
ENSG00000261035,0
ENSG00000261036,0
ENSG00000261037,0
ENSG00000261038,0
ENSG00000261039,25
ENSG00000261040,34
ENSG00000261041,1
ENSG00000261043,0
ENSG00000261044,0
ENSG00000261045,0
ENSG00000261046,0
ENSG00000261047,0
ENSG00000261048,0
ENSG00000261049,3
ENSG00000261051,27
ENSG00000261052,3
ENSG00000261053,0
ENSG00000261054,0
ENSG00000261055,0
ENSG00000261056,8
ENSG00000261057,0
ENSG00000261058,1
ENSG00000261060,16
ENSG00000261061,541
ENSG00000261063,0
ENSG00000261064,9
ENSG00000261065,0
ENSG00000261066,0
ENSG00000261067,13
ENSG00000261068,34
ENSG00000261069,6
ENSG00000261070,0
ENSG00000261071,0
ENSG00000261072,0
ENSG00000261075,0
ENSG00000261076,1
ENSG00000261077,0
ENSG00000261078,0
ENSG00000261079,15
ENSG00000261080,0
ENSG00000261081,0
ENSG00000261082,0
ENSG00000261083,1
ENSG00000261084,0
ENSG00000261087,49
ENSG00000261089,12
ENSG00000261090,0
ENSG00000261092,4
ENSG00000261093,0
ENSG00000261094,56
ENSG00000261095,0
ENSG00000261096,2
ENSG00000261097,0
ENSG00000261098,106
ENSG00000261101,18
ENSG00000261102,0
ENSG00000261103,1
ENSG00000261104,32
ENSG00000261105,1
ENSG00000261108,0
ENSG00000261111,0
ENSG00000261113,1
ENSG00000261114,9
ENSG00000261115,1587
ENSG00000261116,729
ENSG00000261117,15
ENSG00000261118,1
ENSG00000261120,0
ENSG00000261121,10
ENSG00000261122,0
ENSG00000261123,0
ENSG00000261124,2
ENSG00000261126,26
ENSG00000261127,0
ENSG00000261129,0
ENSG00000261130,0
ENSG00000261131,9
ENSG00000261135,7
ENSG00000261136,6
ENSG00000261140,5
ENSG00000261141,8
ENSG00000261143,20
ENSG00000261144,0
ENSG00000261145,1
ENSG00000261146,0
ENSG00000261147,11
ENSG00000261150,1182
ENSG00000261151,1
ENSG00000261153,0
ENSG00000261154,0
ENSG00000261156,0
ENSG00000261158,1
ENSG00000261159,13
ENSG00000261161,0
ENSG00000261166,1
ENSG00000261167,96
ENSG00000261168,2
ENSG00000261170,0
ENSG00000261171,1
ENSG00000261172,9
ENSG00000261173,3
ENSG00000261174,0
ENSG00000261175,1572
ENSG00000261176,0
ENSG00000261177,0
ENSG00000261178,0
ENSG00000261181,0
ENSG00000261182,0
ENSG00000261183,615
ENSG00000261184,0
ENSG00000261186,14
ENSG00000261187,4
ENSG00000261188,190
ENSG00000261189,206
ENSG00000261190,0
ENSG00000261191,0
ENSG00000261192,2
ENSG00000261193,2
ENSG00000261194,0
ENSG00000261195,4
ENSG00000261196,0
ENSG00000261197,0
ENSG00000261198,0
ENSG00000261199,0
ENSG00000261200,0
ENSG00000261202,4
ENSG00000261203,0
ENSG00000261204,5
ENSG00000261205,0
ENSG00000261206,1
ENSG00000261207,0
ENSG00000261208,2
ENSG00000261209,0
ENSG00000261210,1
ENSG00000261211,61
ENSG00000261212,1
ENSG00000261213,0
ENSG00000261215,2
ENSG00000261216,0
ENSG00000261217,0
ENSG00000261218,16
ENSG00000261219,0
ENSG00000261220,25
ENSG00000261221,892
ENSG00000261222,3
ENSG00000261226,2
ENSG00000261227,0
ENSG00000261229,5
ENSG00000261231,0
ENSG00000261232,1
ENSG00000261233,0
ENSG00000261234,0
ENSG00000261235,106
ENSG00000261236,3705
ENSG00000261238,0
ENSG00000261239,0
ENSG00000261240,1
ENSG00000261241,0
ENSG00000261242,7
ENSG00000261243,0
ENSG00000261244,1
ENSG00000261245,0
ENSG00000261247,0
ENSG00000261248,0
ENSG00000261249,0
ENSG00000261250,0
ENSG00000261251,17
ENSG00000261253,2
ENSG00000261254,83
ENSG00000261257,0
ENSG00000261259,0
ENSG00000261260,0
ENSG00000261261,0
ENSG00000261263,0
ENSG00000261265,0
ENSG00000261266,2
ENSG00000261267,1
ENSG00000261268,0
ENSG00000261269,164
ENSG00000261270,6
