Gene stable ID,62407fba-fb7c-46cb-ab66-f2a49470a0e9
ENSG00000277406,55
ENSG00000277408,0
ENSG00000277410,0
ENSG00000277411,4
ENSG00000277412,0
ENSG00000277413,0
ENSG00000277418,0
ENSG00000277420,28
ENSG00000277422,0
ENSG00000277423,15
ENSG00000277425,1
ENSG00000277426,0
ENSG00000277427,4
ENSG00000277433,0
ENSG00000277435,16
ENSG00000277436,0
ENSG00000277437,0
ENSG00000277438,0
ENSG00000277440,13
ENSG00000277441,0
ENSG00000277443,18253
ENSG00000277444,0
ENSG00000277446,0
ENSG00000277447,3
ENSG00000277448,0
ENSG00000277449,101
ENSG00000277450,8
ENSG00000277451,0
ENSG00000277452,1
ENSG00000277453,16
ENSG00000277455,0
ENSG00000277458,0
ENSG00000277459,45
ENSG00000277460,0
ENSG00000277462,412
ENSG00000277463,131
ENSG00000277464,0
ENSG00000277465,0
ENSG00000277466,0
ENSG00000277467,0
ENSG00000277468,0
ENSG00000277469,0
ENSG00000277472,0
ENSG00000277473,0
ENSG00000277474,0
ENSG00000277476,164
ENSG00000277478,0
ENSG00000277479,2
ENSG00000277481,20
ENSG00000277482,0
ENSG00000277483,0
ENSG00000277486,0
ENSG00000277487,0
ENSG00000277488,0
ENSG00000277489,0
ENSG00000277490,0
ENSG00000277491,11
ENSG00000277492,0
ENSG00000277493,4
ENSG00000277494,360
ENSG00000277496,798
ENSG00000277497,0
ENSG00000277498,6
ENSG00000277499,0
ENSG00000277500,0
ENSG00000277501,0
ENSG00000277502,0
ENSG00000277503,0
ENSG00000277504,0
ENSG00000277505,0
ENSG00000277506,0
ENSG00000277508,0
ENSG00000277509,0
ENSG00000277510,2
ENSG00000277511,302
ENSG00000277512,0
ENSG00000277513,0
ENSG00000277514,0
ENSG00000277515,0
ENSG00000277516,0
ENSG00000277519,0
ENSG00000277520,0
ENSG00000277521,0
ENSG00000277524,0
ENSG00000277526,0
ENSG00000277527,0
ENSG00000277528,0
ENSG00000277529,14
ENSG00000277531,32
ENSG00000277532,0
ENSG00000277533,0
ENSG00000277534,829
ENSG00000277535,0
ENSG00000277537,0
ENSG00000277539,11
ENSG00000277541,1
ENSG00000277542,0
ENSG00000277543,3
ENSG00000277544,0
ENSG00000277545,2
ENSG00000277547,0
ENSG00000277548,27
ENSG00000277549,0
ENSG00000277550,3
ENSG00000277553,0
ENSG00000277555,10
ENSG00000277556,3
ENSG00000277558,0
ENSG00000277559,211
ENSG00000277561,0
ENSG00000277562,0
ENSG00000277563,4
ENSG00000277565,0
ENSG00000277566,15
ENSG00000277568,11
ENSG00000277569,0
ENSG00000277572,40
ENSG00000277573,0
ENSG00000277575,1
ENSG00000277576,0
ENSG00000277577,0
ENSG00000277578,0
ENSG00000277579,2
ENSG00000277581,13
ENSG00000277582,0
ENSG00000277583,0
ENSG00000277586,77
ENSG00000277587,6
ENSG00000277588,0
ENSG00000277589,3
ENSG00000277590,0
ENSG00000277591,0
ENSG00000277592,0
ENSG00000277593,2
ENSG00000277595,16
ENSG00000277597,19
ENSG00000277598,0
ENSG00000277599,0
ENSG00000277601,0
ENSG00000277602,10
ENSG00000277604,0
ENSG00000277605,0
ENSG00000277608,0
ENSG00000277609,0
ENSG00000277610,13
ENSG00000277611,0
ENSG00000277612,0
ENSG00000277613,0
ENSG00000277617,7
ENSG00000277618,0
ENSG00000277619,7
ENSG00000277621,2
ENSG00000277622,0
ENSG00000277624,0
ENSG00000277627,0
ENSG00000277628,0
ENSG00000277631,0
ENSG00000277632,1088
ENSG00000277634,3
ENSG00000277635,0
ENSG00000277636,0
ENSG00000277637,0
ENSG00000277639,774
ENSG00000277640,0
ENSG00000277644,0
ENSG00000277645,1
ENSG00000277646,0
ENSG00000277647,0
ENSG00000277648,0
ENSG00000277651,12
ENSG00000277652,0
ENSG00000277653,0
ENSG00000277654,0
ENSG00000277655,0
ENSG00000277661,0
ENSG00000277662,72
ENSG00000277663,5
ENSG00000277664,0
ENSG00000277665,1
ENSG00000277668,0
ENSG00000277669,0
ENSG00000277670,0
ENSG00000277671,0
ENSG00000277672,0
ENSG00000277673,0
ENSG00000277675,0
ENSG00000277677,0
ENSG00000277678,12
ENSG00000277681,8
ENSG00000277682,0
ENSG00000277683,0
ENSG00000277684,21
ENSG00000277685,0
ENSG00000277687,27
ENSG00000277688,0
ENSG00000277689,0
ENSG00000277690,0
ENSG00000277692,54
ENSG00000277693,0
ENSG00000277694,0
ENSG00000277695,0
ENSG00000277697,0
ENSG00000277698,0
ENSG00000277699,0
ENSG00000277700,0
ENSG00000277701,1
ENSG00000277702,11
ENSG00000277703,0
ENSG00000277704,0
ENSG00000277705,0
ENSG00000277708,0
ENSG00000277710,9
ENSG00000277711,4
ENSG00000277712,0
ENSG00000277713,0
ENSG00000277714,0
ENSG00000277715,120
ENSG00000277716,0
ENSG00000277717,0
ENSG00000277718,1
ENSG00000277719,0
ENSG00000277720,3
ENSG00000277721,4
ENSG00000277723,0
ENSG00000277724,0
ENSG00000277726,4
ENSG00000277727,0
ENSG00000277728,42
ENSG00000277731,0
ENSG00000277732,0
ENSG00000277734,43328
ENSG00000277735,0
ENSG00000277736,0
ENSG00000277737,3
ENSG00000277738,7
ENSG00000277739,0
ENSG00000277740,2
ENSG00000277741,0
ENSG00000277743,0
ENSG00000277744,58
ENSG00000277745,0
ENSG00000277746,0
ENSG00000277747,0
ENSG00000277748,9
ENSG00000277749,1
ENSG00000277752,0
ENSG00000277754,2
ENSG00000277755,0
ENSG00000277756,1
ENSG00000277757,0
ENSG00000277758,17
ENSG00000277759,1
ENSG00000277760,0
ENSG00000277762,0
ENSG00000277763,14
ENSG00000277764,110
ENSG00000277766,0
ENSG00000277767,143
ENSG00000277769,0
ENSG00000277770,0
ENSG00000277771,0
ENSG00000277772,0
ENSG00000277774,0
ENSG00000277775,5
ENSG00000277777,0
ENSG00000277778,51
ENSG00000277779,0
ENSG00000277780,0
ENSG00000277782,152
ENSG00000277784,0
ENSG00000277785,0
ENSG00000277787,0
ENSG00000277790,0
ENSG00000277791,17983
ENSG00000277792,4
ENSG00000277793,2
ENSG00000277794,8
ENSG00000277795,0
ENSG00000277797,0
ENSG00000277798,0
ENSG00000277801,0
ENSG00000277803,0
ENSG00000277805,0
ENSG00000277806,39
ENSG00000277809,1
ENSG00000277810,0
ENSG00000277812,0
ENSG00000277813,0
ENSG00000277814,0
ENSG00000277815,0
ENSG00000277817,1
ENSG00000277818,0
ENSG00000277819,0
ENSG00000277821,0
ENSG00000277822,0
ENSG00000277825,1
ENSG00000277826,0
ENSG00000277827,0
ENSG00000277828,0
ENSG00000277829,137
ENSG00000277830,0
ENSG00000277831,11
ENSG00000277832,0
ENSG00000277837,1
ENSG00000277838,0
ENSG00000277839,0
ENSG00000277840,3
ENSG00000277841,0
ENSG00000277842,0
ENSG00000277843,1
ENSG00000277846,0
ENSG00000277847,0
ENSG00000277851,84
ENSG00000277852,0
ENSG00000277854,0
ENSG00000277855,25
ENSG00000277858,0
ENSG00000277859,0
ENSG00000277861,0
ENSG00000277862,0
ENSG00000277863,5
ENSG00000277864,0
ENSG00000277865,0
ENSG00000277866,0
ENSG00000277867,1
ENSG00000277869,0
ENSG00000277870,0
ENSG00000277872,0
ENSG00000277873,42
ENSG00000277875,0
ENSG00000277876,0
ENSG00000277877,68
ENSG00000277878,0
ENSG00000277879,150
ENSG00000277880,0
ENSG00000277881,0
ENSG00000277882,0
ENSG00000277883,31
ENSG00000277884,0
ENSG00000277886,0
ENSG00000277887,0
ENSG00000277888,0
ENSG00000277889,0
ENSG00000277892,0
ENSG00000277893,9
ENSG00000277895,12
ENSG00000277896,0
ENSG00000277899,0
ENSG00000277900,0
ENSG00000277901,23
ENSG00000277903,0
ENSG00000277904,0
ENSG00000277907,0
ENSG00000277910,0
ENSG00000277911,0
ENSG00000277912,0
ENSG00000277913,0
ENSG00000277914,0
ENSG00000277916,21
ENSG00000277918,0
ENSG00000277919,0
ENSG00000277920,0
ENSG00000277922,0
ENSG00000277925,0
ENSG00000277929,0
ENSG00000277930,2
ENSG00000277932,0
ENSG00000277933,0
ENSG00000277934,0
ENSG00000277935,0
ENSG00000277937,0
ENSG00000277938,61
ENSG00000277939,0
ENSG00000277941,0
ENSG00000277942,0
ENSG00000277945,0
ENSG00000277946,0
ENSG00000277947,0
ENSG00000277948,0
ENSG00000277950,0
ENSG00000277951,0
ENSG00000277952,0
ENSG00000277954,20
ENSG00000277957,1
ENSG00000277958,0
ENSG00000277959,69
ENSG00000277960,0
ENSG00000277962,0
ENSG00000277965,0
ENSG00000277966,0
ENSG00000277967,0
ENSG00000277968,0
ENSG00000277969,411
ENSG00000277971,0
ENSG00000277972,2136
ENSG00000277973,0
ENSG00000277975,0
ENSG00000277977,26
ENSG00000277978,125
ENSG00000277979,3
ENSG00000277981,0
ENSG00000277984,10
ENSG00000277985,0
ENSG00000277986,0
ENSG00000277987,7
ENSG00000277988,0
ENSG00000277990,0
ENSG00000277991,0
ENSG00000277992,0
ENSG00000277994,0
ENSG00000277997,0
ENSG00000277998,24
ENSG00000277999,102
ENSG00000278000,92
ENSG00000278001,0
ENSG00000278002,26
ENSG00000278004,0
ENSG00000278005,0
ENSG00000278007,0
ENSG00000278008,0
ENSG00000278009,10
ENSG00000278010,0
ENSG00000278011,0
ENSG00000278012,0
ENSG00000278013,0
ENSG00000278014,0
ENSG00000278017,17
ENSG00000278020,0
ENSG00000278022,41
ENSG00000278023,162
ENSG00000278026,0
ENSG00000278027,0
ENSG00000278028,0
ENSG00000278029,8
ENSG00000278030,709
ENSG00000278034,0
ENSG00000278035,15
ENSG00000278038,3
ENSG00000278039,0
ENSG00000278040,0
ENSG00000278041,6
ENSG00000278044,0
ENSG00000278045,0
ENSG00000278047,0
ENSG00000278048,0
ENSG00000278050,0
ENSG00000278052,0
ENSG00000278053,3206
ENSG00000278054,0
ENSG00000278055,0
ENSG00000278056,1
ENSG00000278057,0
ENSG00000278058,63
ENSG00000278059,0
ENSG00000278060,0
ENSG00000278065,1
ENSG00000278067,0
ENSG00000278068,0
ENSG00000278069,0
ENSG00000278071,15
ENSG00000278072,0
ENSG00000278073,0
ENSG00000278075,4
ENSG00000278076,0
ENSG00000278077,0
ENSG00000278078,0
ENSG00000278080,0
ENSG00000278083,0
ENSG00000278084,0
ENSG00000278085,0
ENSG00000278089,0
ENSG00000278090,12
ENSG00000278093,0
ENSG00000278095,0
ENSG00000278097,0
ENSG00000278098,0
ENSG00000278099,0
ENSG00000278100,0
ENSG00000278102,0
ENSG00000278103,0
ENSG00000278104,0
ENSG00000278105,0
ENSG00000278106,0
ENSG00000278107,136
ENSG00000278108,0
ENSG00000278109,0
ENSG00000278110,0
ENSG00000278112,17
ENSG00000278113,0
ENSG00000278122,0
ENSG00000278123,0
ENSG00000278124,0
ENSG00000278125,0
ENSG00000278126,421
ENSG00000278128,0
ENSG00000278129,1007
ENSG00000278130,0
ENSG00000278131,1
ENSG00000278133,1292
ENSG00000278134,0
ENSG00000278135,0
ENSG00000278136,0
ENSG00000278138,0
ENSG00000278139,1
ENSG00000278142,0
ENSG00000278143,0
ENSG00000278144,0
ENSG00000278146,3
ENSG00000278147,3
ENSG00000278148,0
ENSG00000278150,0
ENSG00000278151,0
ENSG00000278153,18
ENSG00000278156,137
ENSG00000278158,0
ENSG00000278159,0
ENSG00000278160,0
ENSG00000278166,0
ENSG00000278171,0
ENSG00000278172,0
ENSG00000278175,107
ENSG00000278176,0
ENSG00000278177,4
ENSG00000278179,0
ENSG00000278180,0
ENSG00000278181,0
ENSG00000278182,0
ENSG00000278184,1
ENSG00000278185,11
ENSG00000278187,0
ENSG00000278188,0
ENSG00000278189,0
ENSG00000278192,156
ENSG00000278193,0
ENSG00000278195,1017
ENSG00000278196,1988
ENSG00000278197,0
ENSG00000278200,51
ENSG00000278202,13
ENSG00000278203,0
ENSG00000278204,0
ENSG00000278205,0
ENSG00000278206,31
ENSG00000278212,13
ENSG00000278213,0
ENSG00000278214,32
ENSG00000278215,4
ENSG00000278217,0
ENSG00000278218,0
ENSG00000278219,3
ENSG00000278221,0
ENSG00000278222,0
ENSG00000278223,0
ENSG00000278224,56
ENSG00000278226,4
ENSG00000278227,0
ENSG00000278228,0
ENSG00000278231,97
ENSG00000278233,0
ENSG00000278234,0
ENSG00000278236,0
ENSG00000278237,0
ENSG00000278238,271
ENSG00000278239,1
ENSG00000278242,0
ENSG00000278244,3
ENSG00000278249,0
ENSG00000278250,7
ENSG00000278251,0
ENSG00000278254,0
ENSG00000278255,0
ENSG00000278256,0
ENSG00000278258,0
ENSG00000278259,3751
ENSG00000278260,0
ENSG00000278261,0
ENSG00000278263,13
ENSG00000278264,0
ENSG00000278265,0
ENSG00000278266,28
ENSG00000278267,1
ENSG00000278272,45
ENSG00000278273,0
ENSG00000278274,0
ENSG00000278275,4
ENSG00000278276,7
ENSG00000278278,0
ENSG00000278281,2
ENSG00000278282,0
ENSG00000278283,0
ENSG00000278285,0
ENSG00000278287,0
ENSG00000278289,0
ENSG00000278290,0
ENSG00000278291,44
ENSG00000278292,0
ENSG00000278297,0
ENSG00000278299,2
ENSG00000278301,1
ENSG00000278305,0
ENSG00000278309,20
ENSG00000278311,6506
ENSG00000278313,0
ENSG00000278317,0
ENSG00000278318,433
ENSG00000278319,1
ENSG00000278321,0
ENSG00000278324,0
ENSG00000278328,0
ENSG00000278330,17
ENSG00000278331,0
ENSG00000278332,0
ENSG00000278333,0
ENSG00000278334,0
ENSG00000278335,0
ENSG00000278337,0
ENSG00000278338,7
ENSG00000278340,0
ENSG00000278341,24
ENSG00000278342,0
ENSG00000278343,0
ENSG00000278344,16
ENSG00000278346,0
ENSG00000278348,0
ENSG00000278349,0
ENSG00000278350,7
ENSG00000278351,0
ENSG00000278352,0
ENSG00000278353,0
ENSG00000278356,117
ENSG00000278358,0
ENSG00000278359,0
ENSG00000278366,0
ENSG00000278367,2
ENSG00000278370,2
ENSG00000278371,0
ENSG00000278374,4
ENSG00000278375,2
ENSG00000278376,230
ENSG00000278380,0
ENSG00000278381,0
ENSG00000278382,0
ENSG00000278383,131
ENSG00000278385,20
ENSG00000278388,0
ENSG00000278389,16
ENSG00000278390,62
ENSG00000278391,0
ENSG00000278392,0
ENSG00000278393,0
ENSG00000278395,0
ENSG00000278396,37
ENSG00000278398,0
ENSG00000278399,3
ENSG00000278400,0
ENSG00000278404,0
ENSG00000278405,0
ENSG00000278406,0
ENSG00000278408,0
ENSG00000278410,0
ENSG00000278412,0
ENSG00000278413,0
ENSG00000278416,0
ENSG00000278418,0
ENSG00000278419,7
ENSG00000278420,0
ENSG00000278421,0
ENSG00000278422,0
ENSG00000278423,0
ENSG00000278424,0
ENSG00000278428,0
ENSG00000278431,0
ENSG00000278433,0
ENSG00000278434,15
ENSG00000278435,0
ENSG00000278438,0
ENSG00000278439,0
ENSG00000278441,0
ENSG00000278445,6
ENSG00000278446,0
ENSG00000278447,0
ENSG00000278448,5
ENSG00000278449,0
ENSG00000278451,0
ENSG00000278452,0
ENSG00000278453,0
ENSG00000278454,0
ENSG00000278455,0
ENSG00000278456,2
ENSG00000278459,0
ENSG00000278460,0
ENSG00000278462,4
ENSG00000278463,2
ENSG00000278464,11
ENSG00000278465,0
ENSG00000278467,1
ENSG00000278469,0
ENSG00000278471,0
ENSG00000278472,26
ENSG00000278473,7
ENSG00000278475,1
ENSG00000278477,0
ENSG00000278478,0
ENSG00000278479,0
ENSG00000278480,0
ENSG00000278482,0
ENSG00000278483,5
ENSG00000278484,0
ENSG00000278485,0
ENSG00000278486,1
ENSG00000278487,0
ENSG00000278491,1
ENSG00000278492,11
ENSG00000278493,15
ENSG00000278496,0
ENSG00000278497,0
ENSG00000278498,0
ENSG00000278499,0
ENSG00000278500,1
ENSG00000278502,0
ENSG00000278504,13
ENSG00000278505,4
ENSG00000278506,0
ENSG00000278507,4
ENSG00000278509,5
ENSG00000278512,0
ENSG00000278513,3
ENSG00000278514,5
ENSG00000278517,0
ENSG00000278518,5
ENSG00000278520,3
ENSG00000278521,0
ENSG00000278522,0
ENSG00000278523,0
ENSG00000278524,2
ENSG00000278525,0
ENSG00000278526,0
ENSG00000278527,0
ENSG00000278528,0
ENSG00000278529,2
ENSG00000278530,27
ENSG00000278531,2
ENSG00000278532,0
ENSG00000278534,0
ENSG00000278535,2536
ENSG00000278536,0
ENSG00000278537,0
ENSG00000278540,4490
ENSG00000278541,0
ENSG00000278543,2
ENSG00000278544,0
ENSG00000278546,8
ENSG00000278547,0
ENSG00000278549,0
ENSG00000278551,0
ENSG00000278552,0
ENSG00000278554,0
ENSG00000278556,0
ENSG00000278557,2
ENSG00000278558,7
ENSG00000278560,0
ENSG00000278561,4
ENSG00000278564,0
ENSG00000278566,0
ENSG00000278568,0
ENSG00000278569,0
ENSG00000278570,49
ENSG00000278571,0
ENSG00000278572,1
ENSG00000278575,0
ENSG00000278576,33
ENSG00000278577,0
ENSG00000278578,0
ENSG00000278579,0
ENSG00000278580,0
ENSG00000278581,0
ENSG00000278582,0
ENSG00000278584,0
ENSG00000278585,0
ENSG00000278586,0
ENSG00000278587,0
ENSG00000278588,8
ENSG00000278589,0
ENSG00000278590,2
ENSG00000278591,0
ENSG00000278592,0
ENSG00000278593,2
ENSG00000278594,0
ENSG00000278595,1
ENSG00000278596,0
ENSG00000278597,0
ENSG00000278598,1
ENSG00000278599,0
ENSG00000278600,394
ENSG00000278601,58
ENSG00000278602,0
ENSG00000278603,28
ENSG00000278604,0
ENSG00000278607,16
ENSG00000278609,0
ENSG00000278610,1
ENSG00000278611,232
ENSG00000278612,0
ENSG00000278615,524
ENSG00000278616,9
ENSG00000278617,0
ENSG00000278618,0
ENSG00000278619,999
ENSG00000278621,27
ENSG00000278626,10
ENSG00000278627,18
ENSG00000278628,0
ENSG00000278629,0
ENSG00000278630,0
ENSG00000278631,0
ENSG00000278635,1
ENSG00000278636,0
ENSG00000278637,0
ENSG00000278638,0
ENSG00000278639,0
ENSG00000278640,0
ENSG00000278641,0
ENSG00000278642,12
ENSG00000278643,0
ENSG00000278645,0
ENSG00000278646,0
ENSG00000278647,0
ENSG00000278648,0
ENSG00000278650,0
ENSG00000278651,0
ENSG00000278652,0
ENSG00000278654,1
ENSG00000278655,0
ENSG00000278657,0
ENSG00000278658,0
ENSG00000278660,0
ENSG00000278661,0
ENSG00000278662,94
ENSG00000278663,0
ENSG00000278664,0
ENSG00000278665,0
ENSG00000278667,0
ENSG00000278668,25
ENSG00000278669,0
ENSG00000278671,0
ENSG00000278672,0
ENSG00000278674,0
ENSG00000278675,0
ENSG00000278677,50
ENSG00000278678,0
ENSG00000278679,4
ENSG00000278681,0
ENSG00000278683,2
ENSG00000278684,0
ENSG00000278685,0
ENSG00000278686,0
ENSG00000278687,0
ENSG00000278690,0
ENSG00000278694,0
ENSG00000278696,0
ENSG00000278698,0
ENSG00000278700,2
ENSG00000278701,0
ENSG00000278702,0
ENSG00000278703,19
ENSG00000278705,5
ENSG00000278708,0
ENSG00000278709,169
ENSG00000278713,0
ENSG00000278715,0
ENSG00000278716,6
ENSG00000278717,0
ENSG00000278719,0
ENSG00000278720,0
ENSG00000278722,0
ENSG00000278724,0
ENSG00000278725,0
ENSG00000278727,57
ENSG00000278730,1730
ENSG00000278732,10
ENSG00000278733,55
ENSG00000278734,0
ENSG00000278735,0
ENSG00000278736,0
ENSG00000278737,16
ENSG00000278739,1
ENSG00000278740,87
ENSG00000278743,39
ENSG00000278744,0
ENSG00000278745,0
ENSG00000278746,0
ENSG00000278748,1
ENSG00000278750,0
ENSG00000278751,0
ENSG00000278752,0
ENSG00000278753,0
ENSG00000278754,0
ENSG00000278756,0
ENSG00000278757,0
ENSG00000278761,0
ENSG00000278763,0
ENSG00000278764,0
ENSG00000278765,52
ENSG00000278766,7
ENSG00000278768,1004
ENSG00000278769,0
ENSG00000278770,0
ENSG00000278771,8
ENSG00000278772,6
ENSG00000278773,0
ENSG00000278774,0
ENSG00000278775,0
ENSG00000278778,0
ENSG00000278783,0
ENSG00000278784,601
ENSG00000278785,0
ENSG00000278790,0
ENSG00000278791,0
ENSG00000278792,0
ENSG00000278794,2
ENSG00000278797,3
ENSG00000278799,0
ENSG00000278802,0
ENSG00000278803,0
ENSG00000278804,0
ENSG00000278807,0
ENSG00000278810,0
ENSG00000278811,19
ENSG00000278813,0
ENSG00000278814,0
ENSG00000278815,0
ENSG00000278816,22
ENSG00000278818,0
ENSG00000278819,1
ENSG00000278820,45
ENSG00000278822,0
ENSG00000278824,0
ENSG00000278825,0
ENSG00000278828,2196
ENSG00000278829,0
ENSG00000278830,0
ENSG00000278831,38
ENSG00000278832,0
ENSG00000278834,257
ENSG00000278837,0
ENSG00000278838,0
ENSG00000278840,46
ENSG00000278841,0
ENSG00000278842,2
ENSG00000278844,0
ENSG00000278845,2647
ENSG00000278847,0
ENSG00000278848,0
ENSG00000278849,0
ENSG00000278851,0
ENSG00000278852,0
ENSG00000278854,0
ENSG00000278857,31
ENSG00000278859,0
ENSG00000278860,0
ENSG00000278861,1
ENSG00000278862,0
ENSG00000278863,5
ENSG00000278864,32
ENSG00000278865,0
ENSG00000278866,0
ENSG00000278867,76
ENSG00000278868,0
ENSG00000278869,54
ENSG00000278870,0
ENSG00000278872,0
ENSG00000278873,0
ENSG00000278874,0
ENSG00000278875,10
ENSG00000278876,50
ENSG00000278877,0
ENSG00000278878,0
ENSG00000278879,10
ENSG00000278880,0
ENSG00000278881,8
ENSG00000278882,160
ENSG00000278883,12
ENSG00000278884,0
ENSG00000278885,0
ENSG00000278886,1
ENSG00000278887,0
ENSG00000278888,9
ENSG00000278889,2
ENSG00000278890,1
ENSG00000278891,2
ENSG00000278892,7
ENSG00000278893,3
ENSG00000278894,0
ENSG00000278895,0
ENSG00000278896,7
ENSG00000278897,9
ENSG00000278898,3
ENSG00000278899,91
ENSG00000278900,0
ENSG00000278901,0
ENSG00000278902,0
ENSG00000278903,1
ENSG00000278905,0
ENSG00000278907,0
ENSG00000278908,4
ENSG00000278909,18
ENSG00000278910,14
ENSG00000278911,0
ENSG00000278912,0
ENSG00000278913,0
ENSG00000278914,2
ENSG00000278915,0
ENSG00000278916,45
ENSG00000278917,39
ENSG00000278918,24
ENSG00000278919,113
ENSG00000278920,16
ENSG00000278921,44
ENSG00000278922,40
ENSG00000278923,0
ENSG00000278924,1
ENSG00000278925,0
ENSG00000278926,1
ENSG00000278927,0
ENSG00000278928,3
ENSG00000278929,5
ENSG00000278931,5
ENSG00000278932,14
ENSG00000278933,0
ENSG00000278934,32
ENSG00000278935,0
ENSG00000278936,0
ENSG00000278937,5
ENSG00000278938,0
ENSG00000278939,1
ENSG00000278941,0
ENSG00000278942,0
ENSG00000278943,3
ENSG00000278944,0
ENSG00000278945,0
ENSG00000278946,0
ENSG00000278947,7
ENSG00000278948,345
ENSG00000278949,26
ENSG00000278950,0
ENSG00000278951,0
ENSG00000278952,38
ENSG00000278953,0
ENSG00000278954,34
ENSG00000278955,0
ENSG00000278957,5
ENSG00000278958,0
ENSG00000278959,43
ENSG00000278960,0
ENSG00000278961,0
ENSG00000278962,48
ENSG00000278963,12
ENSG00000278964,0
ENSG00000278965,0
ENSG00000278966,51
ENSG00000278967,1
ENSG00000278969,0
ENSG00000278970,2727
ENSG00000278971,3
ENSG00000278972,8
ENSG00000278973,0
ENSG00000278974,395
ENSG00000278975,0
ENSG00000278977,0
ENSG00000278978,630
ENSG00000278979,20
ENSG00000278980,0
ENSG00000278981,0
ENSG00000278982,25
ENSG00000278983,101
ENSG00000278985,15
ENSG00000278986,38
ENSG00000278987,28
ENSG00000278988,0
ENSG00000278989,108
ENSG00000278990,1
ENSG00000278991,0
ENSG00000278992,0
ENSG00000278993,87
ENSG00000278994,0
ENSG00000278995,18
ENSG00000278996,34
ENSG00000278997,53
ENSG00000278998,3
ENSG00000278999,7
ENSG00000279000,0
ENSG00000279001,0
ENSG00000279002,0
ENSG00000279003,0
ENSG00000279004,0
ENSG00000279005,3
ENSG00000279006,0
ENSG00000279007,0
ENSG00000279009,0
ENSG00000279010,3519
ENSG00000279011,0
ENSG00000279012,0
ENSG00000279013,10
ENSG00000279014,0
ENSG00000279015,0
ENSG00000279016,1
ENSG00000279017,0
ENSG00000279018,2
ENSG00000279019,3
ENSG00000279020,1
ENSG00000279021,2
ENSG00000279022,7
ENSG00000279023,0
ENSG00000279024,18
ENSG00000279025,0
ENSG00000279026,41
ENSG00000279027,0
ENSG00000279028,0
ENSG00000279029,1
ENSG00000279030,2
ENSG00000279031,77
ENSG00000279032,0
ENSG00000279033,0
ENSG00000279034,0
ENSG00000279035,9
ENSG00000279036,8
ENSG00000279037,0
ENSG00000279038,10
ENSG00000279039,54
ENSG00000279040,9
ENSG00000279041,27
ENSG00000279042,0
ENSG00000279043,0
ENSG00000279044,0
ENSG00000279045,0
ENSG00000279046,0
ENSG00000279047,0
ENSG00000279048,131
ENSG00000279049,0
ENSG00000279050,5
ENSG00000279051,0
ENSG00000279054,0
ENSG00000279056,0
ENSG00000279057,1
ENSG00000279058,155
ENSG00000279059,698
ENSG00000279061,0
ENSG00000279062,2
ENSG00000279063,3
ENSG00000279064,0
ENSG00000279065,0
ENSG00000279066,15
ENSG00000279067,0
ENSG00000279068,0
ENSG00000279069,52
ENSG00000279070,0
ENSG00000279071,0
ENSG00000279072,6
ENSG00000279073,0
ENSG00000279074,0
ENSG00000279075,3
ENSG00000279076,0
ENSG00000279077,0
ENSG00000279078,13
ENSG00000279080,61
ENSG00000279081,6
ENSG00000279082,85
ENSG00000279083,0
ENSG00000279084,0
ENSG00000279085,3
ENSG00000279086,87
ENSG00000279087,4
ENSG00000279088,1502
ENSG00000279089,188
ENSG00000279090,0
ENSG00000279091,1
ENSG00000279092,14
ENSG00000279093,0
ENSG00000279094,1
ENSG00000279095,607
ENSG00000279096,0
ENSG00000279097,0
ENSG00000279098,6
ENSG00000279099,0
ENSG00000279100,0
ENSG00000279103,96
ENSG00000279104,0
ENSG00000279106,10
ENSG00000279107,0
ENSG00000279108,36
ENSG00000279109,0
ENSG00000279110,34
ENSG00000279111,0
ENSG00000279113,0
ENSG00000279114,18
