Gene stable ID,3a36d513-6e54-4f58-acb4-e7bda5135b99
ENSG00000267481,219
ENSG00000267482,0
ENSG00000267484,13
ENSG00000267486,0
ENSG00000267487,0
ENSG00000267489,0
ENSG00000267490,0
ENSG00000267491,0
ENSG00000267492,0
ENSG00000267493,62
ENSG00000267496,1
ENSG00000267497,1
ENSG00000267498,6
ENSG00000267500,11
ENSG00000267501,0
ENSG00000267503,8
ENSG00000267504,1
ENSG00000267505,15
ENSG00000267506,4
ENSG00000267507,0
ENSG00000267508,219
ENSG00000267509,0
ENSG00000267510,80
ENSG00000267511,0
ENSG00000267512,4
ENSG00000267513,0
ENSG00000267515,1
ENSG00000267517,0
ENSG00000267518,0
ENSG00000267519,817
ENSG00000267520,0
ENSG00000267521,0
ENSG00000267522,0
ENSG00000267523,73
ENSG00000267524,0
ENSG00000267526,0
ENSG00000267528,1
ENSG00000267529,5
ENSG00000267530,141
ENSG00000267532,180
ENSG00000267533,6
ENSG00000267534,857
ENSG00000267535,1
ENSG00000267537,0
ENSG00000267541,13
ENSG00000267543,12
ENSG00000267544,13
ENSG00000267545,2
ENSG00000267546,16
ENSG00000267547,22
ENSG00000267549,5
ENSG00000267550,0
ENSG00000267551,0
ENSG00000267552,0
ENSG00000267554,9
ENSG00000267555,0
ENSG00000267557,1
ENSG00000267558,0
ENSG00000267559,1
ENSG00000267560,2
ENSG00000267561,5
ENSG00000267563,0
ENSG00000267564,0
ENSG00000267565,103
ENSG00000267567,4
ENSG00000267568,0
ENSG00000267570,1
ENSG00000267571,20
ENSG00000267573,5
ENSG00000267574,0
ENSG00000267575,290
ENSG00000267576,0
ENSG00000267577,0
ENSG00000267579,0
ENSG00000267580,0
ENSG00000267581,3
ENSG00000267582,2
ENSG00000267583,28
ENSG00000267585,0
ENSG00000267586,11
ENSG00000267587,2
ENSG00000267589,1
ENSG00000267590,3
ENSG00000267591,0
ENSG00000267592,0
ENSG00000267593,0
ENSG00000267594,33
ENSG00000267595,2
ENSG00000267597,1
ENSG00000267598,0
ENSG00000267599,0
ENSG00000267601,0
ENSG00000267603,1
ENSG00000267604,0
ENSG00000267605,10
ENSG00000267606,1
ENSG00000267607,13
ENSG00000267609,0
ENSG00000267610,1
ENSG00000267611,0
ENSG00000267612,13
ENSG00000267614,0
ENSG00000267615,0
ENSG00000267617,0
ENSG00000267618,0
ENSG00000267620,0
ENSG00000267623,2
ENSG00000267624,2
ENSG00000267625,0
ENSG00000267626,0
ENSG00000267627,1
ENSG00000267628,0
ENSG00000267629,0
ENSG00000267630,0
ENSG00000267631,0
ENSG00000267632,16
ENSG00000267633,2
ENSG00000267634,0
ENSG00000267636,2
ENSG00000267637,1
ENSG00000267638,0
ENSG00000267640,15
ENSG00000267641,8
ENSG00000267642,0
ENSG00000267643,0
ENSG00000267644,1
ENSG00000267645,19
ENSG00000267646,0
ENSG00000267647,0
ENSG00000267648,5
ENSG00000267649,6
ENSG00000267650,1
ENSG00000267651,5
ENSG00000267652,0
ENSG00000267653,5
ENSG00000267654,2
ENSG00000267655,26
ENSG00000267656,0
ENSG00000267658,6
ENSG00000267659,3
ENSG00000267661,0
ENSG00000267662,1
ENSG00000267663,0
ENSG00000267664,0
ENSG00000267665,10
ENSG00000267666,8
ENSG00000267667,2
ENSG00000267669,7
ENSG00000267670,0
ENSG00000267672,2
ENSG00000267673,165
ENSG00000267674,0
ENSG00000267675,0
ENSG00000267676,7
ENSG00000267677,4
ENSG00000267678,0
ENSG00000267679,2
ENSG00000267680,793
ENSG00000267681,26
ENSG00000267682,5
ENSG00000267683,0
ENSG00000267684,0
ENSG00000267685,0
ENSG00000267686,0
ENSG00000267687,0
ENSG00000267688,0
ENSG00000267689,0
ENSG00000267690,21
ENSG00000267691,2
ENSG00000267692,6
ENSG00000267693,0
ENSG00000267694,3
ENSG00000267695,0
ENSG00000267696,0
ENSG00000267697,0
ENSG00000267698,33
ENSG00000267699,0
ENSG00000267701,66
ENSG00000267702,27
ENSG00000267703,1
ENSG00000267704,0
ENSG00000267705,0
ENSG00000267706,3
ENSG00000267707,71
ENSG00000267708,3
ENSG00000267709,2
ENSG00000267710,27
ENSG00000267711,0
ENSG00000267712,0
ENSG00000267713,0
ENSG00000267714,0
ENSG00000267716,0
ENSG00000267717,1
ENSG00000267719,1
ENSG00000267722,0
ENSG00000267723,1
ENSG00000267724,1
ENSG00000267725,0
ENSG00000267726,0
ENSG00000267727,0
ENSG00000267729,0
ENSG00000267731,24
ENSG00000267732,0
ENSG00000267733,0
ENSG00000267734,1
ENSG00000267735,0
ENSG00000267736,1
ENSG00000267737,4
ENSG00000267740,0
ENSG00000267741,7
ENSG00000267742,1
ENSG00000267743,0
ENSG00000267744,0
ENSG00000267745,20
ENSG00000267746,0
ENSG00000267747,1
ENSG00000267748,12
ENSG00000267749,0
ENSG00000267750,41
ENSG00000267751,67
ENSG00000267752,1
ENSG00000267755,0
ENSG00000267756,0
ENSG00000267757,0
ENSG00000267758,1
ENSG00000267760,0
ENSG00000267761,0
ENSG00000267762,0
ENSG00000267764,8
ENSG00000267765,0
ENSG00000267766,0
ENSG00000267767,28
ENSG00000267768,0
ENSG00000267769,31
ENSG00000267770,0
ENSG00000267771,0
ENSG00000267772,0
ENSG00000267773,0
ENSG00000267774,0
ENSG00000267775,0
ENSG00000267776,13
ENSG00000267777,0
ENSG00000267778,5
ENSG00000267779,0
ENSG00000267780,0
ENSG00000267781,0
ENSG00000267782,0
ENSG00000267783,2
ENSG00000267784,6
ENSG00000267786,0
ENSG00000267787,116
ENSG00000267788,0
ENSG00000267789,0
ENSG00000267790,3
ENSG00000267791,0
ENSG00000267792,0
ENSG00000267793,0
ENSG00000267794,0
ENSG00000267795,2824
ENSG00000267796,275
ENSG00000267797,0
ENSG00000267799,0
ENSG00000267800,1
ENSG00000267801,25
ENSG00000267808,6
ENSG00000267809,62
ENSG00000267811,9
ENSG00000267815,0
ENSG00000267827,1
ENSG00000267828,0
ENSG00000267834,18
ENSG00000267838,80
ENSG00000267852,10
ENSG00000267855,326
ENSG00000267857,0
ENSG00000267858,110
ENSG00000267868,213
ENSG00000267871,44
ENSG00000267872,0
ENSG00000267874,6
ENSG00000267879,1
ENSG00000267881,0
ENSG00000267882,2
ENSG00000267886,17
ENSG00000267890,0
ENSG00000267892,72
ENSG00000267895,1
ENSG00000267896,70
ENSG00000267898,43
ENSG00000267904,18
ENSG00000267905,2
ENSG00000267908,4
ENSG00000267909,30
ENSG00000267919,4
ENSG00000267920,3
ENSG00000267922,4
ENSG00000267924,1
ENSG00000267927,0
ENSG00000267934,80
ENSG00000267938,8
ENSG00000267939,34
ENSG00000267940,75
ENSG00000267943,0
ENSG00000267952,1
ENSG00000267959,0
ENSG00000267961,0
ENSG00000267968,0
ENSG00000267978,0
ENSG00000267980,54
ENSG00000267984,1
ENSG00000267986,3
ENSG00000267990,1
ENSG00000267992,0
ENSG00000268001,148
ENSG00000268006,1014
ENSG00000268009,0
ENSG00000268015,6
ENSG00000268020,0
ENSG00000268027,34
ENSG00000268030,50
ENSG00000268034,7
ENSG00000268036,0
ENSG00000268038,2
ENSG00000268041,10
ENSG00000268043,656
ENSG00000268047,8
ENSG00000268049,187
ENSG00000268050,0
ENSG00000268051,0
ENSG00000268053,1
ENSG00000268055,0
ENSG00000268056,0
ENSG00000268058,1
ENSG00000268061,65
ENSG00000268062,0
ENSG00000268066,4
ENSG00000268067,0
ENSG00000268069,6
ENSG00000268070,1
ENSG00000268074,0
ENSG00000268078,0
ENSG00000268079,1
ENSG00000268080,0
ENSG00000268081,9
ENSG00000268083,0
ENSG00000268087,55
ENSG00000268088,2
ENSG00000268089,11
ENSG00000268093,10
ENSG00000268095,0
ENSG00000268100,1
ENSG00000268101,17
ENSG00000268104,34
ENSG00000268105,1
ENSG00000268107,0
ENSG00000268108,1
ENSG00000268112,0
ENSG00000268116,0
ENSG00000268117,3
ENSG00000268119,211
ENSG00000268120,0
ENSG00000268129,12
ENSG00000268133,0
ENSG00000268140,1
ENSG00000268144,2
ENSG00000268148,0
ENSG00000268149,0
ENSG00000268153,0
ENSG00000268154,0
ENSG00000268157,5
ENSG00000268163,1
ENSG00000268170,0
ENSG00000268173,21
ENSG00000268174,0
ENSG00000268181,0
ENSG00000268182,4
ENSG00000268184,0
ENSG00000268186,0
ENSG00000268187,1
ENSG00000268189,153
ENSG00000268191,0
ENSG00000268193,1
ENSG00000268199,0
ENSG00000268201,17
ENSG00000268203,0
ENSG00000268204,135
ENSG00000268205,2416
ENSG00000268209,0
ENSG00000268218,34
ENSG00000268220,0
ENSG00000268221,0
ENSG00000268222,30
ENSG00000268223,0
ENSG00000268225,79
ENSG00000268230,95
ENSG00000268231,0
ENSG00000268234,1
ENSG00000268235,0
ENSG00000268238,0
ENSG00000268240,0
ENSG00000268243,0
ENSG00000268257,0
ENSG00000268262,14
ENSG00000268266,2
ENSG00000268267,0
ENSG00000268272,0
ENSG00000268278,0
ENSG00000268279,21
ENSG00000268282,3
ENSG00000268287,2
ENSG00000268288,12
ENSG00000268289,2
ENSG00000268292,0
ENSG00000268293,0
ENSG00000268295,0
ENSG00000268296,0
ENSG00000268297,0
ENSG00000268307,67
ENSG00000268309,0
ENSG00000268316,3
ENSG00000268318,0
ENSG00000268320,0
ENSG00000268322,2
ENSG00000268324,4
ENSG00000268326,0
ENSG00000268333,1
ENSG00000268335,0
ENSG00000268336,1
ENSG00000268350,9
ENSG00000268352,0
ENSG00000268355,12
ENSG00000268357,18
ENSG00000268361,0
ENSG00000268362,52
ENSG00000268364,18
ENSG00000268366,13
ENSG00000268375,0
ENSG00000268379,1
ENSG00000268388,0
ENSG00000268390,0
ENSG00000268391,0
ENSG00000268392,1
ENSG00000268400,1
ENSG00000268401,1
ENSG00000268403,55
ENSG00000268407,0
ENSG00000268412,8
ENSG00000268416,146
ENSG00000268423,2
ENSG00000268433,2
ENSG00000268434,1
ENSG00000268438,4
ENSG00000268439,19
ENSG00000268442,18
ENSG00000268447,0
ENSG00000268455,0
ENSG00000268458,18
ENSG00000268460,13
ENSG00000268461,0
ENSG00000268465,0
ENSG00000268469,0
ENSG00000268471,164
ENSG00000268472,0
ENSG00000268473,0
ENSG00000268475,0
ENSG00000268480,0
ENSG00000268483,0
ENSG00000268486,0
ENSG00000268496,3
ENSG00000268499,5
ENSG00000268500,0
ENSG00000268505,1
ENSG00000268509,0
ENSG00000268510,1
ENSG00000268516,172
ENSG00000268518,0
ENSG00000268520,6
ENSG00000268521,7
ENSG00000268525,0
ENSG00000268529,168
ENSG00000268530,0
ENSG00000268531,1
ENSG00000268532,0
ENSG00000268533,7
ENSG00000268535,4
ENSG00000268536,11
ENSG00000268541,0
ENSG00000268543,15
ENSG00000268545,1
ENSG00000268549,3
ENSG00000268555,18
ENSG00000268560,0
ENSG00000268564,1
ENSG00000268565,0
ENSG00000268566,0
ENSG00000268568,237
ENSG00000268573,93
ENSG00000268575,120
ENSG00000268580,0
ENSG00000268581,0
ENSG00000268582,0
ENSG00000268583,7
ENSG00000268584,10
ENSG00000268589,0
ENSG00000268592,1
ENSG00000268593,0
ENSG00000268595,0
ENSG00000268597,0
ENSG00000268598,0
ENSG00000268601,23
ENSG00000268603,9
ENSG00000268605,0
ENSG00000268606,0
ENSG00000268614,0
ENSG00000268615,0
ENSG00000268618,0
ENSG00000268620,1
ENSG00000268621,2
ENSG00000268623,0
ENSG00000268628,6
ENSG00000268629,0
ENSG00000268635,0
ENSG00000268636,0
ENSG00000268643,0
ENSG00000268649,4
ENSG00000268650,4
ENSG00000268651,0
ENSG00000268652,0
ENSG00000268654,2
ENSG00000268655,1
ENSG00000268658,17
ENSG00000268659,0
ENSG00000268660,3
ENSG00000268663,0
ENSG00000268669,0
ENSG00000268670,3
ENSG00000268673,1
ENSG00000268677,0
ENSG00000268678,7
ENSG00000268681,0
ENSG00000268683,1
ENSG00000268685,0
ENSG00000268686,13
ENSG00000268696,1
ENSG00000268705,0
ENSG00000268707,6
ENSG00000268711,1
ENSG00000268713,546
ENSG00000268714,0
ENSG00000268717,4
ENSG00000268721,0
ENSG00000268723,0
ENSG00000268729,0
ENSG00000268731,1
ENSG00000268734,4
ENSG00000268736,0
ENSG00000268738,0
ENSG00000268739,0
ENSG00000268742,0
ENSG00000268743,5
ENSG00000268744,20
ENSG00000268745,0
ENSG00000268746,2
ENSG00000268747,0
ENSG00000268750,7
ENSG00000268751,54
ENSG00000268754,0
ENSG00000268756,16
ENSG00000268758,2
ENSG00000268764,6
ENSG00000268777,0
ENSG00000268784,0
ENSG00000268785,2
ENSG00000268789,0
ENSG00000268790,6
ENSG00000268794,0
ENSG00000268797,0
ENSG00000268798,15
ENSG00000268799,0
ENSG00000268803,0
ENSG00000268804,0
ENSG00000268810,0
ENSG00000268812,4
ENSG00000268818,0
ENSG00000268823,0
ENSG00000268830,0
ENSG00000268833,2
ENSG00000268834,1
ENSG00000268836,101
ENSG00000268839,0
ENSG00000268842,0
ENSG00000268845,0
ENSG00000268847,1
ENSG00000268849,3
ENSG00000268854,0
ENSG00000268858,144
ENSG00000268861,2
ENSG00000268864,8
ENSG00000268866,2
ENSG00000268869,54
ENSG00000268870,4
ENSG00000268873,0
ENSG00000268879,1
ENSG00000268883,0
ENSG00000268884,3
ENSG00000268886,0
ENSG00000268889,1
ENSG00000268892,0
ENSG00000268894,2
ENSG00000268895,184
ENSG00000268896,1
ENSG00000268902,3
ENSG00000268903,217
ENSG00000268906,0
ENSG00000268908,0
ENSG00000268912,55
ENSG00000268916,12
ENSG00000268922,0
ENSG00000268926,1
ENSG00000268931,0
ENSG00000268938,27
ENSG00000268940,0
ENSG00000268941,57
ENSG00000268942,1
ENSG00000268945,20
ENSG00000268947,29
ENSG00000268949,0
ENSG00000268951,0
ENSG00000268955,1
ENSG00000268957,1
ENSG00000268964,1
ENSG00000268967,0
ENSG00000268970,113
ENSG00000268975,0
ENSG00000268981,2
ENSG00000268983,0
ENSG00000268985,0
ENSG00000268987,0
ENSG00000268988,0
ENSG00000268991,1
ENSG00000268992,0
ENSG00000268993,0
ENSG00000268994,0
ENSG00000268995,0
ENSG00000268996,195
ENSG00000268997,0
ENSG00000269001,71
ENSG00000269009,0
ENSG00000269012,1
ENSG00000269014,0
ENSG00000269019,26
ENSG00000269021,0
ENSG00000269025,0
ENSG00000269026,0
ENSG00000269028,72
ENSG00000269032,0
ENSG00000269035,0
ENSG00000269037,2
ENSG00000269038,15
ENSG00000269040,3
ENSG00000269043,0
ENSG00000269044,553
ENSG00000269050,1
ENSG00000269051,27
ENSG00000269053,0
ENSG00000269054,49
ENSG00000269055,0
ENSG00000269058,1
ENSG00000269066,0
ENSG00000269067,2
ENSG00000269068,4
ENSG00000269069,30
ENSG00000269072,0
ENSG00000269082,0
ENSG00000269085,0
ENSG00000269086,23
ENSG00000269091,0
ENSG00000269095,0
ENSG00000269096,0
ENSG00000269097,1
ENSG00000269099,0
ENSG00000269102,2
ENSG00000269103,0
ENSG00000269106,0
ENSG00000269107,0
ENSG00000269110,0
ENSG00000269113,2156
ENSG00000269118,0
ENSG00000269119,3
ENSG00000269124,0
ENSG00000269125,5
ENSG00000269130,0
ENSG00000269131,1014
ENSG00000269136,3
ENSG00000269138,9
ENSG00000269139,2
ENSG00000269145,0
ENSG00000269148,5
ENSG00000269151,0
ENSG00000269153,0
ENSG00000269154,0
ENSG00000269155,54
ENSG00000269161,7
ENSG00000269172,0
ENSG00000269176,62
ENSG00000269177,0
ENSG00000269179,0
ENSG00000269181,0
ENSG00000269186,0
ENSG00000269188,0
ENSG00000269189,0
ENSG00000269190,451
ENSG00000269191,15
ENSG00000269194,48
ENSG00000269199,0
ENSG00000269202,37
ENSG00000269210,6
ENSG00000269220,19
ENSG00000269226,12
ENSG00000269227,14
ENSG00000269228,6
ENSG00000269235,18
ENSG00000269236,1
ENSG00000269237,0
ENSG00000269242,14
ENSG00000269243,9
ENSG00000269244,2
ENSG00000269246,13
ENSG00000269253,0
ENSG00000269256,0
ENSG00000269266,0
ENSG00000269271,0
ENSG00000269274,0
ENSG00000269275,7
ENSG00000269281,0
ENSG00000269288,1
ENSG00000269289,4
ENSG00000269292,0
ENSG00000269293,551
ENSG00000269296,1
ENSG00000269300,0
ENSG00000269303,2
ENSG00000269304,3
ENSG00000269307,0
ENSG00000269313,219
ENSG00000269316,0
ENSG00000269318,27
ENSG00000269320,0
ENSG00000269321,1
ENSG00000269332,0
ENSG00000269335,258
ENSG00000269343,974
ENSG00000269345,4
ENSG00000269349,3
ENSG00000269350,0
ENSG00000269352,255
ENSG00000269353,44
ENSG00000269354,0
ENSG00000269356,48
ENSG00000269364,0
ENSG00000269365,24
ENSG00000269371,0
ENSG00000269373,3
ENSG00000269374,26
ENSG00000269376,61
ENSG00000269378,20
ENSG00000269383,0
ENSG00000269385,0
ENSG00000269386,171
ENSG00000269387,3
ENSG00000269388,16
ENSG00000269391,0
ENSG00000269392,2
ENSG00000269397,70
ENSG00000269399,73
ENSG00000269400,1
ENSG00000269403,0
ENSG00000269404,57
ENSG00000269405,0
ENSG00000269416,141
ENSG00000269419,1
ENSG00000269420,4
ENSG00000269421,13
ENSG00000269425,5
ENSG00000269427,24
ENSG00000269431,1
ENSG00000269433,0
ENSG00000269437,0
ENSG00000269439,55
ENSG00000269444,1
ENSG00000269445,0
ENSG00000269446,0
ENSG00000269458,0
ENSG00000269460,0
ENSG00000269463,9
ENSG00000269466,0
ENSG00000269469,0
ENSG00000269471,1
ENSG00000269473,51
ENSG00000269475,0
ENSG00000269476,4
ENSG00000269480,0
ENSG00000269481,25
ENSG00000269482,2
ENSG00000269483,2
ENSG00000269486,21
ENSG00000269487,0
ENSG00000269489,21
ENSG00000269495,0
ENSG00000269502,0
ENSG00000269504,0
ENSG00000269505,0
ENSG00000269506,0
ENSG00000269509,0
ENSG00000269514,5
ENSG00000269516,514
ENSG00000269519,0
ENSG00000269524,0
ENSG00000269526,0
ENSG00000269533,4
ENSG00000269534,11
ENSG00000269535,1
ENSG00000269540,0
ENSG00000269543,0
ENSG00000269545,0
ENSG00000269546,0
ENSG00000269547,0
ENSG00000269549,44
ENSG00000269552,0
ENSG00000269553,0
ENSG00000269556,885
ENSG00000269559,13
ENSG00000269560,14
ENSG00000269564,0
ENSG00000269565,0
ENSG00000269570,1
ENSG00000269575,0
ENSG00000269576,0
ENSG00000269578,0
ENSG00000269580,0
ENSG00000269583,0
ENSG00000269584,0
ENSG00000269586,0
ENSG00000269588,1
ENSG00000269590,0
ENSG00000269599,0
ENSG00000269600,0
ENSG00000269604,0
ENSG00000269608,3
ENSG00000269609,1122
ENSG00000269615,3
ENSG00000269621,0
ENSG00000269622,0
ENSG00000269635,0
ENSG00000269637,2
ENSG00000269640,384
ENSG00000269646,10
ENSG00000269651,0
ENSG00000269652,0
ENSG00000269653,5
ENSG00000269656,11
ENSG00000269662,0
ENSG00000269667,0
ENSG00000269678,0
ENSG00000269680,53
ENSG00000269681,0
ENSG00000269688,10
ENSG00000269692,0
ENSG00000269693,119
ENSG00000269694,0
ENSG00000269696,47
ENSG00000269699,1
ENSG00000269706,0
ENSG00000269707,3
ENSG00000269711,0
ENSG00000269713,626
ENSG00000269720,9
ENSG00000269721,0
ENSG00000269729,0
ENSG00000269732,0
ENSG00000269736,3
ENSG00000269737,29
ENSG00000269741,0
ENSG00000269742,1
ENSG00000269743,145
ENSG00000269745,0
ENSG00000269749,0
ENSG00000269752,0
ENSG00000269755,7
ENSG00000269758,0
ENSG00000269761,0
ENSG00000269763,1
ENSG00000269765,1
ENSG00000269776,0
ENSG00000269779,2
ENSG00000269782,0
ENSG00000269786,0
ENSG00000269787,0
ENSG00000269791,0
ENSG00000269792,0
ENSG00000269793,3
ENSG00000269794,2
ENSG00000269796,0
ENSG00000269799,0
ENSG00000269800,3
ENSG00000269802,0
ENSG00000269806,0
ENSG00000269807,2
ENSG00000269811,0
ENSG00000269813,0
ENSG00000269814,13
ENSG00000269815,31
ENSG00000269821,280
ENSG00000269825,17
ENSG00000269826,0
ENSG00000269833,0
ENSG00000269834,360
ENSG00000269836,2
ENSG00000269837,588
ENSG00000269839,0
ENSG00000269842,2
ENSG00000269843,20
ENSG00000269845,2
ENSG00000269846,0
ENSG00000269848,0
ENSG00000269855,3
ENSG00000269858,4563
ENSG00000269859,0
ENSG00000269867,734
ENSG00000269873,3
ENSG00000269877,0
ENSG00000269881,25
ENSG00000269883,0
ENSG00000269885,0
ENSG00000269886,8
ENSG00000269887,286
ENSG00000269888,31
ENSG00000269889,12
ENSG00000269890,112
ENSG00000269891,2
ENSG00000269892,93
ENSG00000269893,4874
ENSG00000269894,24
ENSG00000269895,0
ENSG00000269896,357
ENSG00000269897,10
ENSG00000269898,1
ENSG00000269899,7
ENSG00000269900,0
ENSG00000269901,0
ENSG00000269902,0
ENSG00000269903,20
ENSG00000269904,7
ENSG00000269906,64
ENSG00000269907,3
ENSG00000269908,1
ENSG00000269910,19
ENSG00000269911,0
ENSG00000269915,19
ENSG00000269916,52
ENSG00000269918,99
ENSG00000269919,2
ENSG00000269920,5
ENSG00000269921,10
ENSG00000269924,4
ENSG00000269925,16
ENSG00000269926,0
ENSG00000269927,7
ENSG00000269929,10
ENSG00000269930,6
ENSG00000269931,0
ENSG00000269933,78
ENSG00000269934,29
ENSG00000269935,0
ENSG00000269936,467
ENSG00000269937,3
ENSG00000269938,6
ENSG00000269939,0
ENSG00000269940,36
ENSG00000269941,0
ENSG00000269944,2
ENSG00000269945,0
ENSG00000269946,21
ENSG00000269947,65
ENSG00000269948,2
ENSG00000269949,19
ENSG00000269950,0
ENSG00000269951,13
ENSG00000269952,15
ENSG00000269954,0
ENSG00000269955,0
ENSG00000269956,4
ENSG00000269957,0
ENSG00000269958,544
ENSG00000269959,7
ENSG00000269961,13
ENSG00000269964,2
ENSG00000269966,1
ENSG00000269967,14
ENSG00000269968,0
ENSG00000269970,4
ENSG00000269971,1
ENSG00000269972,0
ENSG00000269973,679
ENSG00000269974,21
ENSG00000269976,2
ENSG00000269978,20
ENSG00000269980,3
ENSG00000269981,91
ENSG00000269982,178
ENSG00000269983,10
ENSG00000269984,6
ENSG00000269985,67
ENSG00000269986,3
ENSG00000269987,0
ENSG00000269989,0
ENSG00000269993,1
ENSG00000269994,4
ENSG00000269997,7
ENSG00000269998,0
ENSG00000270000,19
ENSG00000270001,10
ENSG00000270002,1
ENSG00000270006,18
ENSG00000270008,0
ENSG00000270010,162
ENSG00000270011,39
ENSG00000270012,150
ENSG00000270015,200
ENSG00000270016,4
ENSG00000270017,0
ENSG00000270019,2
ENSG00000270020,5
ENSG00000270021,84
ENSG00000270022,6
ENSG00000270024,8
ENSG00000270025,0
ENSG00000270028,99
ENSG00000270030,0
ENSG00000270031,6
ENSG00000270033,0
ENSG00000270035,19
ENSG00000270036,0
ENSG00000270038,0
ENSG00000270039,58
ENSG00000270040,10
ENSG00000270048,5
ENSG00000270049,40
ENSG00000270050,0
ENSG00000270052,0
ENSG00000270055,110
ENSG00000270058,0
ENSG00000270059,13
ENSG00000270060,72
ENSG00000270061,7
ENSG00000270062,15
ENSG00000270066,1
ENSG00000270067,25
ENSG00000270068,1
ENSG00000270069,32
ENSG00000270071,3
ENSG00000270072,0
ENSG00000270073,0
ENSG00000270074,23
ENSG00000270075,0
ENSG00000270076,10
ENSG00000270077,1
ENSG00000270082,0
ENSG00000270083,14
ENSG00000270084,95
ENSG00000270087,0
ENSG00000270090,0
ENSG00000270091,78
ENSG00000270093,6
ENSG00000270094,0
ENSG00000270095,2
ENSG00000270096,0
ENSG00000270097,0
ENSG00000270098,0
ENSG00000270099,0
ENSG00000270100,0
ENSG00000270103,0
ENSG00000270104,5
ENSG00000270105,0
ENSG00000270106,2
ENSG00000270108,16
ENSG00000270110,11
ENSG00000270111,0
ENSG00000270112,0
ENSG00000270114,0
ENSG00000270115,11
ENSG00000270116,4
ENSG00000270117,0
ENSG00000270118,0
ENSG00000270120,0
ENSG00000270123,0
ENSG00000270124,4
ENSG00000270127,231
ENSG00000270130,9
ENSG00000270131,0
ENSG00000270132,0
ENSG00000270133,4
ENSG00000270135,0
ENSG00000270136,0
ENSG00000270137,1
ENSG00000270139,0
ENSG00000270140,0
ENSG00000270141,0
ENSG00000270147,28
ENSG00000270149,25
ENSG00000270154,9
ENSG00000270157,28
ENSG00000270159,0
ENSG00000270160,1
ENSG00000270164,51
ENSG00000270165,1
ENSG00000270166,1
ENSG00000270168,4
ENSG00000270170,965
ENSG00000270171,14
ENSG00000270174,1
ENSG00000270175,122
ENSG00000270177,36
ENSG00000270178,2
ENSG00000270179,70
ENSG00000270181,0
ENSG00000270182,1
ENSG00000270184,8
ENSG00000270185,0
ENSG00000270187,2
ENSG00000270188,0
ENSG00000270189,549
ENSG00000270190,0
ENSG00000270191,0
ENSG00000270192,0
ENSG00000270193,0
ENSG00000270194,94
ENSG00000270195,51
ENSG00000270196,0
ENSG00000270200,0
ENSG00000270202,0
ENSG00000270204,0
ENSG00000270207,1
ENSG00000270209,0
ENSG00000270210,26
ENSG00000270212,2
ENSG00000270218,0
ENSG00000270222,0
ENSG00000270223,162
ENSG00000270225,29
ENSG00000270226,0
ENSG00000270228,22
ENSG00000270230,2
ENSG00000270231,82
ENSG00000270232,0
ENSG00000270234,2
ENSG00000270236,1
ENSG00000270240,3
ENSG00000270241,0
ENSG00000270242,0
ENSG00000270243,0
ENSG00000270244,0
ENSG00000270246,1
ENSG00000270248,2
ENSG00000270249,0
ENSG00000270251,0
ENSG00000270252,1
ENSG00000270255,0
ENSG00000270257,0
ENSG00000270258,0
ENSG00000270259,0
ENSG00000270264,1
ENSG00000270265,7
ENSG00000270268,0
ENSG00000270269,0
ENSG00000270270,9
ENSG00000270273,0
ENSG00000270275,0
ENSG00000270276,0
ENSG00000270277,39
ENSG00000270279,0
ENSG00000270280,0
ENSG00000270281,0
ENSG00000270282,4
ENSG00000270285,1
ENSG00000270287,0
ENSG00000270289,0
ENSG00000270292,3
ENSG00000270293,0
ENSG00000270294,0
ENSG00000270296,1
ENSG00000270299,0
ENSG00000270300,0
ENSG00000270301,0
ENSG00000270302,0
ENSG00000270304,2
ENSG00000270306,0
ENSG00000270307,4
