Gene stable ID,8997905f-23b7-4c4d-b4dd-aaa1ec7e8ad8
ENSG00000278499,0
ENSG00000278500,3
ENSG00000278502,0
ENSG00000278504,8
ENSG00000278505,1
ENSG00000278506,0
ENSG00000278507,0
ENSG00000278509,0
ENSG00000278512,0
ENSG00000278513,0
ENSG00000278514,1
ENSG00000278517,0
ENSG00000278518,3
ENSG00000278520,1
ENSG00000278521,0
ENSG00000278522,0
ENSG00000278523,0
ENSG00000278524,0
ENSG00000278525,0
ENSG00000278526,0
ENSG00000278527,0
ENSG00000278528,0
ENSG00000278529,0
ENSG00000278530,100
ENSG00000278531,0
ENSG00000278532,0
ENSG00000278534,0
ENSG00000278535,574
ENSG00000278536,0
ENSG00000278537,0
ENSG00000278540,19312
ENSG00000278541,0
ENSG00000278543,1
ENSG00000278544,0
ENSG00000278546,3
ENSG00000278547,0
ENSG00000278549,0
ENSG00000278551,0
ENSG00000278552,1
ENSG00000278554,0
ENSG00000278556,0
ENSG00000278557,0
ENSG00000278558,5
ENSG00000278560,0
ENSG00000278561,1
ENSG00000278564,0
ENSG00000278566,0
ENSG00000278568,0
ENSG00000278569,0
ENSG00000278570,36
ENSG00000278571,0
ENSG00000278572,0
ENSG00000278575,0
ENSG00000278576,13
ENSG00000278577,0
ENSG00000278578,0
ENSG00000278579,0
ENSG00000278580,0
ENSG00000278581,0
ENSG00000278582,0
ENSG00000278584,0
ENSG00000278585,0
ENSG00000278586,0
ENSG00000278587,0
ENSG00000278588,1
ENSG00000278589,0
ENSG00000278590,4
ENSG00000278591,0
ENSG00000278592,2
ENSG00000278593,0
ENSG00000278594,1
ENSG00000278595,0
ENSG00000278596,1
ENSG00000278597,0
ENSG00000278598,0
ENSG00000278599,3
ENSG00000278600,256
ENSG00000278601,16
ENSG00000278602,0
ENSG00000278603,1
ENSG00000278604,0
ENSG00000278607,7
ENSG00000278609,0
ENSG00000278610,1
ENSG00000278611,32
ENSG00000278612,0
ENSG00000278615,208
ENSG00000278616,33
ENSG00000278617,0
ENSG00000278618,0
ENSG00000278619,547
ENSG00000278621,2723
ENSG00000278626,11
ENSG00000278627,18
ENSG00000278628,0
ENSG00000278629,0
ENSG00000278630,0
ENSG00000278631,0
ENSG00000278635,1
ENSG00000278636,0
ENSG00000278637,1
ENSG00000278638,3
ENSG00000278639,0
ENSG00000278640,0
ENSG00000278641,0
ENSG00000278642,2
ENSG00000278643,0
ENSG00000278645,0
ENSG00000278646,0
ENSG00000278647,0
ENSG00000278648,0
ENSG00000278650,0
ENSG00000278651,0
ENSG00000278652,0
ENSG00000278654,1
ENSG00000278655,3
ENSG00000278657,0
ENSG00000278658,0
ENSG00000278660,0
ENSG00000278661,0
ENSG00000278662,24
ENSG00000278663,0
ENSG00000278664,0
ENSG00000278665,3
ENSG00000278667,0
ENSG00000278668,8
ENSG00000278669,0
ENSG00000278671,0
ENSG00000278672,0
ENSG00000278674,0
ENSG00000278675,0
ENSG00000278677,48
ENSG00000278678,0
ENSG00000278679,3
ENSG00000278681,0
ENSG00000278683,52
ENSG00000278684,0
ENSG00000278685,0
ENSG00000278686,0
ENSG00000278687,0
ENSG00000278690,0
ENSG00000278694,0
ENSG00000278696,0
ENSG00000278698,0
ENSG00000278700,6
ENSG00000278701,1
ENSG00000278702,0
ENSG00000278703,1
ENSG00000278705,3
ENSG00000278708,0
ENSG00000278709,202
ENSG00000278713,0
ENSG00000278715,0
ENSG00000278716,3
ENSG00000278717,0
ENSG00000278719,0
ENSG00000278720,0
ENSG00000278722,0
ENSG00000278724,0
ENSG00000278725,2
ENSG00000278727,43
ENSG00000278730,1661
ENSG00000278732,1
ENSG00000278733,7
ENSG00000278734,0
ENSG00000278735,0
ENSG00000278736,0
ENSG00000278737,2
ENSG00000278739,0
ENSG00000278740,2
ENSG00000278743,14
ENSG00000278744,0
ENSG00000278745,0
ENSG00000278746,0
ENSG00000278748,0
ENSG00000278750,0
ENSG00000278751,0
ENSG00000278752,0
ENSG00000278753,0
ENSG00000278754,0
ENSG00000278756,0
ENSG00000278757,0
ENSG00000278761,0
ENSG00000278763,0
ENSG00000278764,0
ENSG00000278765,11
ENSG00000278766,1
ENSG00000278768,118
ENSG00000278769,0
ENSG00000278770,1
ENSG00000278771,16
ENSG00000278772,0
ENSG00000278773,0
ENSG00000278774,0
ENSG00000278775,0
ENSG00000278778,0
ENSG00000278783,0
ENSG00000278784,95
ENSG00000278785,0
ENSG00000278790,0
ENSG00000278791,0
ENSG00000278792,0
ENSG00000278794,2
ENSG00000278797,1
ENSG00000278799,0
ENSG00000278802,0
ENSG00000278803,0
ENSG00000278804,0
ENSG00000278807,0
ENSG00000278810,0
ENSG00000278811,51
ENSG00000278813,0
ENSG00000278814,0
ENSG00000278815,0
ENSG00000278816,1
ENSG00000278818,0
ENSG00000278819,0
ENSG00000278820,5
ENSG00000278822,0
ENSG00000278824,0
ENSG00000278825,0
ENSG00000278828,936
ENSG00000278829,0
ENSG00000278830,0
ENSG00000278831,17
ENSG00000278832,0
ENSG00000278834,279
ENSG00000278837,0
ENSG00000278838,0
ENSG00000278840,2
ENSG00000278841,0
ENSG00000278842,0
ENSG00000278844,0
ENSG00000278845,2374
ENSG00000278847,0
ENSG00000278848,0
ENSG00000278849,0
ENSG00000278851,0
ENSG00000278852,0
ENSG00000278854,0
ENSG00000278857,0
ENSG00000278859,0
ENSG00000278860,0
ENSG00000278861,6
ENSG00000278862,1
ENSG00000278863,1
ENSG00000278864,116
ENSG00000278865,0
ENSG00000278866,0
ENSG00000278867,20
ENSG00000278868,0
ENSG00000278869,21
ENSG00000278870,0
ENSG00000278872,0
ENSG00000278873,1
ENSG00000278874,0
ENSG00000278875,5
ENSG00000278876,8
ENSG00000278877,0
ENSG00000278878,0
ENSG00000278879,7
ENSG00000278880,0
ENSG00000278881,2
ENSG00000278882,93
ENSG00000278883,0
ENSG00000278884,2
ENSG00000278885,0
ENSG00000278886,0
ENSG00000278887,0
ENSG00000278888,9
ENSG00000278889,0
ENSG00000278890,0
ENSG00000278891,0
ENSG00000278892,0
ENSG00000278893,4
ENSG00000278894,0
ENSG00000278895,0
ENSG00000278896,0
ENSG00000278897,7
ENSG00000278898,0
ENSG00000278899,85
ENSG00000278900,0
ENSG00000278901,0
ENSG00000278902,3
ENSG00000278903,0
ENSG00000278905,1
ENSG00000278907,0
ENSG00000278908,7
ENSG00000278909,1
ENSG00000278910,2
ENSG00000278911,0
ENSG00000278912,0
ENSG00000278913,0
ENSG00000278914,0
ENSG00000278915,0
ENSG00000278916,20
ENSG00000278917,10
ENSG00000278918,88
ENSG00000278919,14
ENSG00000278920,1
ENSG00000278921,124
ENSG00000278922,185
ENSG00000278923,0
ENSG00000278924,2
ENSG00000278925,2
ENSG00000278926,0
ENSG00000278927,0
ENSG00000278928,0
ENSG00000278929,0
ENSG00000278931,2
ENSG00000278932,24
ENSG00000278933,0
ENSG00000278934,124
ENSG00000278935,0
ENSG00000278936,0
ENSG00000278937,7
ENSG00000278938,0
ENSG00000278939,3
ENSG00000278941,0
ENSG00000278942,0
ENSG00000278943,2
ENSG00000278944,0
ENSG00000278945,0
ENSG00000278946,0
ENSG00000278947,3
ENSG00000278948,66
ENSG00000278949,14
ENSG00000278950,0
ENSG00000278951,0
ENSG00000278952,16
ENSG00000278953,0
ENSG00000278954,3
ENSG00000278955,0
ENSG00000278957,0
ENSG00000278958,0
ENSG00000278959,12
ENSG00000278960,0
ENSG00000278961,0
ENSG00000278962,82
ENSG00000278963,2
ENSG00000278964,0
ENSG00000278965,4
ENSG00000278966,7
ENSG00000278967,1
ENSG00000278969,1
ENSG00000278970,1326
ENSG00000278971,0
ENSG00000278972,0
ENSG00000278973,2
ENSG00000278974,84
ENSG00000278975,0
ENSG00000278977,0
ENSG00000278978,225
ENSG00000278979,1
ENSG00000278980,0
ENSG00000278981,2
ENSG00000278982,91
ENSG00000278983,18
ENSG00000278985,4
ENSG00000278986,6
ENSG00000278987,23
ENSG00000278988,0
ENSG00000278989,38
ENSG00000278990,0
ENSG00000278991,13
ENSG00000278992,1
ENSG00000278993,58
ENSG00000278994,0
ENSG00000278995,8
ENSG00000278996,46
ENSG00000278997,38
ENSG00000278998,0
ENSG00000278999,3
ENSG00000279000,0
ENSG00000279001,0
ENSG00000279002,0
ENSG00000279003,0
ENSG00000279004,0
ENSG00000279005,0
ENSG00000279006,1
ENSG00000279007,1
ENSG00000279009,0
ENSG00000279010,90
ENSG00000279011,0
ENSG00000279012,0
ENSG00000279013,13
ENSG00000279014,0
ENSG00000279015,0
ENSG00000279016,0
ENSG00000279017,1
ENSG00000279018,1
ENSG00000279019,5
ENSG00000279020,3
ENSG00000279021,0
ENSG00000279022,18
ENSG00000279023,0
ENSG00000279024,2
ENSG00000279025,0
ENSG00000279026,29
ENSG00000279027,0
ENSG00000279028,0
ENSG00000279029,2
ENSG00000279030,1
ENSG00000279031,15
ENSG00000279032,0
ENSG00000279033,0
ENSG00000279034,0
ENSG00000279035,2
ENSG00000279036,1
ENSG00000279037,0
ENSG00000279038,11
ENSG00000279039,7
ENSG00000279040,1
ENSG00000279041,46
ENSG00000279042,0
ENSG00000279043,0
ENSG00000279044,40
ENSG00000279045,0
ENSG00000279046,0
ENSG00000279047,0
ENSG00000279048,33
ENSG00000279049,0
ENSG00000279050,3
ENSG00000279051,0
ENSG00000279054,1
ENSG00000279056,0
ENSG00000279057,2
ENSG00000279058,9
ENSG00000279059,160
ENSG00000279061,0
ENSG00000279062,0
ENSG00000279063,0
ENSG00000279064,1
ENSG00000279065,1
ENSG00000279066,15
ENSG00000279067,0
ENSG00000279068,0
ENSG00000279069,128
ENSG00000279070,1
ENSG00000279071,2
ENSG00000279072,5
ENSG00000279073,1
ENSG00000279074,0
ENSG00000279075,4
ENSG00000279076,0
ENSG00000279077,4
ENSG00000279078,0
ENSG00000279080,16
ENSG00000279081,2
ENSG00000279082,0
ENSG00000279083,1
ENSG00000279084,0
ENSG00000279085,1
ENSG00000279086,8
ENSG00000279087,1
ENSG00000279088,243
ENSG00000279089,63
ENSG00000279090,0
ENSG00000279091,0
ENSG00000279092,0
ENSG00000279093,0
ENSG00000279094,0
ENSG00000279095,183
ENSG00000279096,1
ENSG00000279097,0
ENSG00000279098,0
ENSG00000279099,0
ENSG00000279100,0
ENSG00000279103,13
ENSG00000279104,0
ENSG00000279106,2
ENSG00000279107,0
ENSG00000279108,31
ENSG00000279109,0
ENSG00000279110,9
ENSG00000279111,0
ENSG00000279113,0
ENSG00000279114,10
ENSG00000279115,0
ENSG00000279116,0
ENSG00000279117,3291
ENSG00000279118,49
ENSG00000279119,0
ENSG00000279120,0
ENSG00000279121,2
ENSG00000279122,0
ENSG00000279123,0
ENSG00000279124,0
ENSG00000279125,0
ENSG00000279126,1
ENSG00000279127,0
ENSG00000279128,0
ENSG00000279129,0
ENSG00000279130,2
ENSG00000279131,0
ENSG00000279132,0
ENSG00000279133,19
ENSG00000279134,0
ENSG00000279135,0
ENSG00000279136,1
ENSG00000279137,1
ENSG00000279138,7
ENSG00000279139,2
ENSG00000279140,6
ENSG00000279141,4
ENSG00000279142,0
ENSG00000279143,0
ENSG00000279144,1
ENSG00000279145,23
ENSG00000279146,0
ENSG00000279147,0
ENSG00000279148,23
ENSG00000279149,6
ENSG00000279151,0
ENSG00000279152,0
ENSG00000279153,0
ENSG00000279154,0
ENSG00000279155,6
ENSG00000279156,0
ENSG00000279157,0
ENSG00000279159,169
ENSG00000279160,1
ENSG00000279161,0
ENSG00000279162,8
ENSG00000279163,0
ENSG00000279164,2
ENSG00000279165,0
ENSG00000279166,0
ENSG00000279167,0
ENSG00000279168,0
ENSG00000279169,0
ENSG00000279170,4
ENSG00000279171,0
ENSG00000279172,0
ENSG00000279173,0
ENSG00000279174,2
ENSG00000279175,4
ENSG00000279176,1
ENSG00000279177,0
ENSG00000279179,50
ENSG00000279180,0
ENSG00000279181,1
ENSG00000279182,4
ENSG00000279183,0
ENSG00000279184,16
ENSG00000279185,4
ENSG00000279186,0
ENSG00000279187,4
ENSG00000279188,0
ENSG00000279189,0
ENSG00000279190,0
ENSG00000279191,3
ENSG00000279192,29
ENSG00000279193,0
ENSG00000279195,0
ENSG00000279196,115
ENSG00000279197,0
ENSG00000279198,61
ENSG00000279199,5
ENSG00000279200,3
ENSG00000279201,0
ENSG00000279202,0
ENSG00000279203,10
ENSG00000279204,17
ENSG00000279205,18
ENSG00000279206,1
ENSG00000279207,405
ENSG00000279208,5
ENSG00000279209,0
ENSG00000279210,0
ENSG00000279211,0
ENSG00000279212,0
ENSG00000279213,0
ENSG00000279214,4
ENSG00000279216,0
ENSG00000279217,2
ENSG00000279218,0
ENSG00000279219,0
ENSG00000279220,0
ENSG00000279221,0
ENSG00000279222,2
ENSG00000279223,0
ENSG00000279225,7
ENSG00000279226,0
ENSG00000279227,18
ENSG00000279228,0
ENSG00000279229,2
ENSG00000279230,0
ENSG00000279231,0
ENSG00000279232,1
ENSG00000279233,105
ENSG00000279235,0
ENSG00000279236,4
ENSG00000279237,0
ENSG00000279238,1
ENSG00000279239,0
ENSG00000279240,0
ENSG00000279242,0
ENSG00000279243,0
ENSG00000279244,1
ENSG00000279245,0
ENSG00000279246,0
ENSG00000279248,0
ENSG00000279249,0
ENSG00000279250,2
ENSG00000279251,0
ENSG00000279252,14
ENSG00000279253,117
ENSG00000279254,30
ENSG00000279255,45
ENSG00000279256,0
ENSG00000279257,0
ENSG00000279259,105
ENSG00000279260,0
ENSG00000279261,0
ENSG00000279262,0
ENSG00000279263,0
ENSG00000279264,0
ENSG00000279265,27
ENSG00000279266,10
ENSG00000279267,46
ENSG00000279268,0
ENSG00000279269,0
ENSG00000279270,0
ENSG00000279271,0
ENSG00000279272,0
ENSG00000279273,0
ENSG00000279274,0
ENSG00000279275,1
ENSG00000279276,0
ENSG00000279277,1
ENSG00000279278,90
ENSG00000279281,5
ENSG00000279282,0
ENSG00000279283,9
ENSG00000279284,0
ENSG00000279285,0
ENSG00000279286,28
ENSG00000279287,0
ENSG00000279288,0
ENSG00000279289,31
ENSG00000279291,0
ENSG00000279294,0
ENSG00000279295,0
ENSG00000279296,1
ENSG00000279297,0
ENSG00000279298,1
ENSG00000279299,0
ENSG00000279300,0
ENSG00000279301,0
ENSG00000279302,9
ENSG00000279303,0
ENSG00000279304,0
ENSG00000279305,1
ENSG00000279306,5
ENSG00000279307,7
ENSG00000279310,0
ENSG00000279311,8
ENSG00000279312,292
ENSG00000279313,0
ENSG00000279314,35
ENSG00000279315,3
ENSG00000279317,2
ENSG00000279319,6
ENSG00000279320,5
ENSG00000279321,0
ENSG00000279322,2
ENSG00000279324,0
ENSG00000279325,0
ENSG00000279326,0
ENSG00000279328,2
ENSG00000279329,130
ENSG00000279330,14
ENSG00000279331,15
ENSG00000279332,151
ENSG00000279333,0
ENSG00000279334,2
ENSG00000279335,0
ENSG00000279336,0
ENSG00000279337,0
ENSG00000279338,93
ENSG00000279339,3
ENSG00000279340,1
ENSG00000279341,0
ENSG00000279342,2
ENSG00000279343,0
ENSG00000279344,4
ENSG00000279345,4
ENSG00000279346,0
ENSG00000279347,2
ENSG00000279348,138
ENSG00000279349,0
ENSG00000279352,1
ENSG00000279353,0
ENSG00000279354,0
ENSG00000279355,8
ENSG00000279356,8
ENSG00000279357,4
ENSG00000279358,0
ENSG00000279359,2
ENSG00000279360,0
ENSG00000279361,0
ENSG00000279362,0
ENSG00000279363,0
ENSG00000279364,0
ENSG00000279365,5
ENSG00000279366,1
ENSG00000279367,0
ENSG00000279368,91
ENSG00000279369,124
ENSG00000279370,0
ENSG00000279372,6
ENSG00000279373,5
ENSG00000279374,0
ENSG00000279375,3
ENSG00000279376,0
ENSG00000279377,21
ENSG00000279378,1
ENSG00000279379,0
ENSG00000279380,1
ENSG00000279381,1
ENSG00000279382,294
ENSG00000279384,5
ENSG00000279386,22
ENSG00000279387,0
ENSG00000279388,0
ENSG00000279390,4
ENSG00000279391,0
ENSG00000279392,34
ENSG00000279393,5
ENSG00000279394,1
ENSG00000279395,0
ENSG00000279396,5
ENSG00000279397,0
ENSG00000279398,0
ENSG00000279399,0
ENSG00000279400,14
ENSG00000279401,0
ENSG00000279403,0
ENSG00000279404,2
ENSG00000279405,0
ENSG00000279406,69
ENSG00000279407,102
ENSG00000279408,0
ENSG00000279409,1
ENSG00000279410,0
ENSG00000279411,0
ENSG00000279412,7
ENSG00000279413,78
ENSG00000279414,28
ENSG00000279415,22
ENSG00000279416,2
ENSG00000279417,0
ENSG00000279418,2
ENSG00000279419,7
ENSG00000279420,0
ENSG00000279421,0
ENSG00000279422,5
ENSG00000279423,0
ENSG00000279424,2
ENSG00000279425,59
ENSG00000279426,0
ENSG00000279427,17
ENSG00000279428,0
ENSG00000279429,0
ENSG00000279430,0
ENSG00000279431,0
ENSG00000279432,5
ENSG00000279433,0
ENSG00000279434,22
ENSG00000279435,0
ENSG00000279437,0
ENSG00000279438,0
ENSG00000279439,0
ENSG00000279440,0
ENSG00000279441,0
ENSG00000279442,0
ENSG00000279443,27
ENSG00000279444,5
ENSG00000279445,0
ENSG00000279446,0
ENSG00000279447,5
ENSG00000279448,0
ENSG00000279450,0
ENSG00000279452,29
ENSG00000279453,384
ENSG00000279454,0
ENSG00000279455,0
ENSG00000279456,7
ENSG00000279457,87
ENSG00000279458,0
ENSG00000279459,7
ENSG00000279460,0
ENSG00000279461,6
ENSG00000279462,0
ENSG00000279463,0
ENSG00000279464,14
ENSG00000279465,1
ENSG00000279466,0
ENSG00000279467,4
ENSG00000279468,90
ENSG00000279469,5
ENSG00000279470,0
ENSG00000279471,0
ENSG00000279472,0
ENSG00000279473,0
ENSG00000279474,1
ENSG00000279475,0
ENSG00000279476,1
ENSG00000279477,0
ENSG00000279478,0
ENSG00000279479,2
ENSG00000279480,0
ENSG00000279481,1
ENSG00000279482,1
ENSG00000279483,649
ENSG00000279484,0
ENSG00000279485,1
ENSG00000279486,0
ENSG00000279487,71
ENSG00000279488,6
ENSG00000279489,1
ENSG00000279490,0
ENSG00000279491,38
ENSG00000279493,0
ENSG00000279494,1
ENSG00000279495,52
ENSG00000279496,29
ENSG00000279497,0
ENSG00000279498,0
ENSG00000279499,2
ENSG00000279500,9
ENSG00000279501,0
ENSG00000279502,0
ENSG00000279503,0
ENSG00000279504,0
ENSG00000279505,0
ENSG00000279507,8
ENSG00000279508,45
ENSG00000279509,1
ENSG00000279510,0
ENSG00000279511,6
ENSG00000279512,0
ENSG00000279513,1
ENSG00000279514,0
ENSG00000279515,0
ENSG00000279516,0
ENSG00000279517,0
ENSG00000279518,23
ENSG00000279519,144
ENSG00000279520,91
ENSG00000279521,21
ENSG00000279522,20
ENSG00000279523,0
ENSG00000279524,0
ENSG00000279525,0
ENSG00000279526,4
ENSG00000279527,0
ENSG00000279528,257
ENSG00000279529,41
ENSG00000279530,19
ENSG00000279531,0
ENSG00000279532,0
ENSG00000279533,0
ENSG00000279534,0
ENSG00000279535,0
ENSG00000279536,19
ENSG00000279537,0
ENSG00000279538,0
ENSG00000279539,57
ENSG00000279541,26
ENSG00000279542,0
ENSG00000279543,0
ENSG00000279544,0
ENSG00000279546,0
ENSG00000279547,0
ENSG00000279548,1
ENSG00000279549,14
ENSG00000279550,0
ENSG00000279551,0
ENSG00000279554,0
ENSG00000279555,8
ENSG00000279556,0
ENSG00000279557,2
ENSG00000279558,0
ENSG00000279559,0
ENSG00000279560,0
ENSG00000279561,261
ENSG00000279562,0
ENSG00000279565,0
ENSG00000279567,0
ENSG00000279568,5
ENSG00000279569,13
ENSG00000279570,0
ENSG00000279571,2
ENSG00000279572,0
ENSG00000279573,2
ENSG00000279575,0
ENSG00000279576,0
ENSG00000279578,0
ENSG00000279579,0
ENSG00000279581,0
ENSG00000279582,0
ENSG00000279583,11
ENSG00000279584,1
ENSG00000279585,0
ENSG00000279586,0
ENSG00000279587,0
ENSG00000279588,2
ENSG00000279589,0
ENSG00000279590,1
ENSG00000279591,2
ENSG00000279592,0
ENSG00000279593,0
ENSG00000279594,8
ENSG00000279595,0
ENSG00000279597,0
ENSG00000279598,1
ENSG00000279599,1
ENSG00000279600,1
ENSG00000279601,2
ENSG00000279602,4
ENSG00000279603,0
ENSG00000279604,0
ENSG00000279605,56
ENSG00000279606,1
ENSG00000279607,0
ENSG00000279608,1
ENSG00000279609,3
ENSG00000279610,1
ENSG00000279611,24
ENSG00000279613,6
ENSG00000279615,0
ENSG00000279616,2
ENSG00000279617,0
ENSG00000279618,0
ENSG00000279619,12
ENSG00000279620,2
ENSG00000279621,0
ENSG00000279622,0
ENSG00000279623,8
ENSG00000279624,0
ENSG00000279625,0
ENSG00000279626,0
ENSG00000279628,0
ENSG00000279629,0
ENSG00000279630,0
ENSG00000279631,56
ENSG00000279632,3
ENSG00000279633,6
ENSG00000279635,0
ENSG00000279636,5
ENSG00000279637,1
ENSG00000279638,1
ENSG00000279639,0
ENSG00000279640,2
ENSG00000279641,10
ENSG00000279642,0
ENSG00000279644,5
ENSG00000279645,0
ENSG00000279646,0
ENSG00000279647,0
ENSG00000279648,0
ENSG00000279649,25
ENSG00000279650,0
ENSG00000279652,4
ENSG00000279653,1
ENSG00000279654,3
ENSG00000279655,0
ENSG00000279656,40
ENSG00000279657,0
ENSG00000279658,0
ENSG00000279659,5
ENSG00000279660,26
ENSG00000279662,112
ENSG00000279663,0
ENSG00000279664,0
ENSG00000279665,0
ENSG00000279666,0
ENSG00000279667,7
ENSG00000279668,0
ENSG00000279669,0
ENSG00000279670,2
ENSG00000279671,0
ENSG00000279672,40
ENSG00000279673,74
ENSG00000279674,0
ENSG00000279675,3
ENSG00000279676,0
ENSG00000279677,0
ENSG00000279678,0
ENSG00000279679,0
ENSG00000279681,0
ENSG00000279682,0
ENSG00000279683,0
ENSG00000279684,1
ENSG00000279685,24
ENSG00000279686,0
ENSG00000279687,0
ENSG00000279688,0
ENSG00000279689,56
ENSG00000279690,0
ENSG00000279691,0
ENSG00000279692,5
ENSG00000279693,4
ENSG00000279694,1
ENSG00000279695,0
ENSG00000279696,15
ENSG00000279697,0
ENSG00000279698,0
ENSG00000279699,3
ENSG00000279700,23
ENSG00000279701,0
ENSG00000279702,0
ENSG00000279703,0
ENSG00000279704,0
ENSG00000279705,0
ENSG00000279706,0
ENSG00000279707,0
ENSG00000279708,0
ENSG00000279709,0
ENSG00000279711,1
ENSG00000279712,0
ENSG00000279713,20
ENSG00000279714,0
ENSG00000279715,0
ENSG00000279716,97
ENSG00000279717,0
ENSG00000279718,2
ENSG00000279719,0
ENSG00000279720,14
ENSG00000279721,1
ENSG00000279722,43
ENSG00000279723,0
ENSG00000279724,0
ENSG00000279725,89
ENSG00000279726,5
ENSG00000279727,3
ENSG00000279728,0
ENSG00000279729,0
ENSG00000279730,1
ENSG00000279732,0
ENSG00000279733,0
ENSG00000279734,0
ENSG00000279735,0
ENSG00000279737,0
ENSG00000279738,139
ENSG00000279739,0
ENSG00000279741,28
ENSG00000279742,9
ENSG00000279743,0
ENSG00000279744,18
ENSG00000279745,1
ENSG00000279746,0
ENSG00000279747,0
ENSG00000279748,12
ENSG00000279749,0
ENSG00000279750,0
ENSG00000279751,0
ENSG00000279752,0
ENSG00000279753,0
ENSG00000279754,0
ENSG00000279755,0
ENSG00000279756,1
ENSG00000279757,0
ENSG00000279758,5
ENSG00000279759,189
ENSG00000279761,0
ENSG00000279762,4
ENSG00000279764,0
ENSG00000279765,14
ENSG00000279766,1
ENSG00000279767,0
ENSG00000279768,0
ENSG00000279769,0
ENSG00000279770,0
ENSG00000279771,2
ENSG00000279772,0
ENSG00000279773,24
ENSG00000279774,84
ENSG00000279775,1
ENSG00000279777,0
ENSG00000279778,0
ENSG00000279779,0
ENSG00000279780,0
ENSG00000279781,1
ENSG00000279782,0
ENSG00000279783,0
ENSG00000279784,0
ENSG00000279785,2
ENSG00000279786,12
ENSG00000279788,0
ENSG00000279789,125
ENSG00000279790,0
ENSG00000279791,3
ENSG00000279792,2
ENSG00000279793,0
ENSG00000279794,48
ENSG00000279795,0
ENSG00000279796,0
ENSG00000279797,0
ENSG00000279798,2
ENSG00000279799,15
ENSG00000279800,7
ENSG00000279801,5
ENSG00000279802,0
ENSG00000279803,2
ENSG00000279804,0
ENSG00000279805,6
ENSG00000279806,68
ENSG00000279807,1
ENSG00000279808,1
ENSG00000279809,0
ENSG00000279810,1
ENSG00000279811,4
ENSG00000279812,2
ENSG00000279813,0
ENSG00000279814,0
ENSG00000279815,0
ENSG00000279816,2
ENSG00000279817,2
ENSG00000279818,0
ENSG00000279819,1
ENSG00000279821,5
ENSG00000279822,8
ENSG00000279824,0
ENSG00000279825,1
ENSG00000279827,6
ENSG00000279829,0
ENSG00000279831,0
ENSG00000279833,65
ENSG00000279834,0
ENSG00000279835,0
ENSG00000279836,1
ENSG00000279837,16
ENSG00000279838,9
ENSG00000279839,0
ENSG00000279840,0
ENSG00000279841,3
ENSG00000279842,0
ENSG00000279843,8
ENSG00000279844,0
ENSG00000279845,3
ENSG00000279846,1
ENSG00000279847,0
ENSG00000279848,0
ENSG00000279849,0
ENSG00000279850,0
ENSG00000279851,0
ENSG00000279852,2
ENSG00000279853,2
ENSG00000279855,0
ENSG00000279856,0
ENSG00000279857,0
ENSG00000279858,0
ENSG00000279859,0
ENSG00000279860,0
ENSG00000279861,100
ENSG00000279862,0
ENSG00000279863,41
ENSG00000279864,0
ENSG00000279865,71
ENSG00000279866,9
ENSG00000279868,0
ENSG00000279869,0
ENSG00000279872,1
ENSG00000279873,15
ENSG00000279874,0
ENSG00000279875,0
ENSG00000279876,0
ENSG00000279877,10
ENSG00000279878,33
ENSG00000279879,7
ENSG00000279880,13
ENSG00000279881,17
ENSG00000279882,0
ENSG00000279883,0
ENSG00000279884,0
ENSG00000279885,0
ENSG00000279886,0
ENSG00000279887,0
ENSG00000279888,0
ENSG00000279889,0
ENSG00000279891,2
ENSG00000279892,0
ENSG00000279893,1
ENSG00000279894,17
ENSG00000279895,0
ENSG00000279897,2
ENSG00000279900,9
ENSG00000279901,3
ENSG00000279903,3
ENSG00000279904,0
ENSG00000279905,0
ENSG00000279906,0
ENSG00000279907,6
ENSG00000279908,38
ENSG00000279909,5
ENSG00000279910,0
ENSG00000279911,0
ENSG00000279912,0
ENSG00000279913,0
ENSG00000279914,0
ENSG00000279916,0
ENSG00000279917,2
ENSG00000279918,0
ENSG00000279919,0
ENSG00000279920,0
