Gene stable ID,bf53da30-6b9a-41cc-ada0-3a2c7c0547be
ENSG00000278791,0
ENSG00000278792,7
ENSG00000278794,1
ENSG00000278797,1
ENSG00000278799,0
ENSG00000278802,0
ENSG00000278803,0
ENSG00000278804,1
ENSG00000278807,0
ENSG00000278810,0
ENSG00000278811,54
ENSG00000278813,0
ENSG00000278814,0
ENSG00000278815,0
ENSG00000278816,6
ENSG00000278818,1
ENSG00000278819,2
ENSG00000278820,22
ENSG00000278822,0
ENSG00000278824,0
ENSG00000278825,0
ENSG00000278828,152
ENSG00000278829,9
ENSG00000278830,1
ENSG00000278831,35
ENSG00000278832,0
ENSG00000278834,415
ENSG00000278837,0
ENSG00000278838,0
ENSG00000278840,1
ENSG00000278841,0
ENSG00000278842,7
ENSG00000278844,0
ENSG00000278845,2609
ENSG00000278847,0
ENSG00000278848,0
ENSG00000278849,0
ENSG00000278851,0
ENSG00000278852,0
ENSG00000278854,0
ENSG00000278857,2
ENSG00000278859,0
ENSG00000278860,0
ENSG00000278861,35
ENSG00000278862,2
ENSG00000278863,0
ENSG00000278864,199
ENSG00000278865,0
ENSG00000278866,0
ENSG00000278867,128
ENSG00000278868,0
ENSG00000278869,14
ENSG00000278870,0
ENSG00000278872,0
ENSG00000278873,6
ENSG00000278874,1
ENSG00000278875,9
ENSG00000278876,48
ENSG00000278877,0
ENSG00000278878,0
ENSG00000278879,17
ENSG00000278880,0
ENSG00000278881,6
ENSG00000278882,59
ENSG00000278883,5
ENSG00000278884,0
ENSG00000278885,0
ENSG00000278886,0
ENSG00000278887,0
ENSG00000278888,28
ENSG00000278889,0
ENSG00000278890,0
ENSG00000278891,3
ENSG00000278892,0
ENSG00000278893,3
ENSG00000278894,0
ENSG00000278895,0
ENSG00000278896,5
ENSG00000278897,79
ENSG00000278898,0
ENSG00000278899,63
ENSG00000278900,0
ENSG00000278901,3
ENSG00000278902,1
ENSG00000278903,0
ENSG00000278905,0
ENSG00000278907,0
ENSG00000278908,2
ENSG00000278909,1
ENSG00000278910,2
ENSG00000278911,0
ENSG00000278912,0
ENSG00000278913,0
ENSG00000278914,1
ENSG00000278915,0
ENSG00000278916,59
ENSG00000278917,34
ENSG00000278918,183
ENSG00000278919,473
ENSG00000278920,8
ENSG00000278921,70
ENSG00000278922,27
ENSG00000278923,0
ENSG00000278924,2
ENSG00000278925,6
ENSG00000278926,0
ENSG00000278927,0
ENSG00000278928,5
ENSG00000278929,0
ENSG00000278931,8
ENSG00000278932,5
ENSG00000278933,0
ENSG00000278934,90
ENSG00000278935,0
ENSG00000278936,0
ENSG00000278937,5
ENSG00000278938,0
ENSG00000278939,13
ENSG00000278941,3
ENSG00000278942,0
ENSG00000278943,7
ENSG00000278944,0
ENSG00000278945,0
ENSG00000278946,0
ENSG00000278947,6
ENSG00000278948,70
ENSG00000278949,96
ENSG00000278950,0
ENSG00000278951,0
ENSG00000278952,123
ENSG00000278953,0
ENSG00000278954,5
ENSG00000278955,0
ENSG00000278957,1
ENSG00000278958,0
ENSG00000278959,33
ENSG00000278960,0
ENSG00000278961,0
ENSG00000278962,58
ENSG00000278963,22
ENSG00000278964,0
ENSG00000278965,321
ENSG00000278966,1
ENSG00000278967,2
ENSG00000278969,1
ENSG00000278970,1689
ENSG00000278971,0
ENSG00000278972,0
ENSG00000278973,0
ENSG00000278974,202
ENSG00000278975,0
ENSG00000278977,0
ENSG00000278978,339
ENSG00000278979,3
ENSG00000278980,0
ENSG00000278981,1
ENSG00000278982,22
ENSG00000278983,87
ENSG00000278985,58
ENSG00000278986,43
ENSG00000278987,138
ENSG00000278988,0
ENSG00000278989,45
ENSG00000278990,0
ENSG00000278991,10
ENSG00000278992,0
ENSG00000278993,69
ENSG00000278994,0
ENSG00000278995,41
ENSG00000278996,32
ENSG00000278997,65
ENSG00000278998,0
ENSG00000278999,24
ENSG00000279000,0
ENSG00000279001,0
ENSG00000279002,0
ENSG00000279003,7
ENSG00000279004,0
ENSG00000279005,0
ENSG00000279006,6
ENSG00000279007,0
ENSG00000279009,0
ENSG00000279010,249
ENSG00000279011,0
ENSG00000279012,0
ENSG00000279013,48
ENSG00000279014,0
ENSG00000279015,0
ENSG00000279016,0
ENSG00000279017,3
ENSG00000279018,0
ENSG00000279019,15
ENSG00000279020,2
ENSG00000279021,3
ENSG00000279022,60
ENSG00000279023,1
ENSG00000279024,1
ENSG00000279025,0
ENSG00000279026,92
ENSG00000279027,0
ENSG00000279028,1
ENSG00000279029,23
ENSG00000279030,1
ENSG00000279031,23
ENSG00000279032,0
ENSG00000279033,0
ENSG00000279034,0
ENSG00000279035,1
ENSG00000279036,3
ENSG00000279037,0
ENSG00000279038,15
ENSG00000279039,22
ENSG00000279040,1
ENSG00000279041,56
ENSG00000279042,0
ENSG00000279043,1
ENSG00000279044,1
ENSG00000279045,0
ENSG00000279046,0
ENSG00000279047,0
ENSG00000279048,80
ENSG00000279049,0
ENSG00000279050,8
ENSG00000279051,0
ENSG00000279054,0
ENSG00000279056,0
ENSG00000279057,11
ENSG00000279058,27
ENSG00000279059,389
ENSG00000279061,0
ENSG00000279062,2
ENSG00000279063,2
ENSG00000279064,0
ENSG00000279065,0
ENSG00000279066,63
ENSG00000279067,0
ENSG00000279068,1
ENSG00000279069,129
ENSG00000279070,0
ENSG00000279071,4
ENSG00000279072,8
ENSG00000279073,0
ENSG00000279074,6
ENSG00000279075,0
ENSG00000279076,0
ENSG00000279077,21
ENSG00000279078,10
ENSG00000279080,29
ENSG00000279081,0
ENSG00000279082,4
ENSG00000279083,2
ENSG00000279084,0
ENSG00000279085,7
ENSG00000279086,20
ENSG00000279087,0
ENSG00000279088,808
ENSG00000279089,185
ENSG00000279090,0
ENSG00000279091,0
ENSG00000279092,33
ENSG00000279093,0
ENSG00000279094,0
ENSG00000279095,383
ENSG00000279096,0
ENSG00000279097,0
ENSG00000279098,3
ENSG00000279099,0
ENSG00000279100,0
ENSG00000279103,52
ENSG00000279104,0
ENSG00000279106,0
ENSG00000279107,1
ENSG00000279108,44
ENSG00000279109,0
ENSG00000279110,22
ENSG00000279111,0
ENSG00000279113,0
ENSG00000279114,16
ENSG00000279115,0
ENSG00000279116,0
ENSG00000279117,885
ENSG00000279118,152
ENSG00000279119,0
ENSG00000279120,0
ENSG00000279121,1
ENSG00000279122,0
ENSG00000279123,3
ENSG00000279124,0
ENSG00000279125,0
ENSG00000279126,0
ENSG00000279127,272
ENSG00000279128,0
ENSG00000279129,34
ENSG00000279130,6
ENSG00000279131,0
ENSG00000279132,0
ENSG00000279133,210
ENSG00000279134,1
ENSG00000279135,5
ENSG00000279136,0
ENSG00000279137,0
ENSG00000279138,28
ENSG00000279139,0
ENSG00000279140,3
ENSG00000279141,10
ENSG00000279142,1
ENSG00000279143,0
ENSG00000279144,4
ENSG00000279145,13
ENSG00000279146,1
ENSG00000279147,1
ENSG00000279148,120
ENSG00000279149,2
ENSG00000279151,0
ENSG00000279152,0
ENSG00000279153,0
ENSG00000279154,0
ENSG00000279155,16
ENSG00000279156,0
ENSG00000279157,0
ENSG00000279159,407
ENSG00000279160,0
ENSG00000279161,9
ENSG00000279162,21
ENSG00000279163,0
ENSG00000279164,2
ENSG00000279165,0
ENSG00000279166,7
ENSG00000279167,0
ENSG00000279168,0
ENSG00000279169,0
ENSG00000279170,6
ENSG00000279171,0
ENSG00000279172,0
ENSG00000279173,0
ENSG00000279174,4
ENSG00000279175,15
ENSG00000279176,1
ENSG00000279177,0
ENSG00000279179,68
ENSG00000279180,0
ENSG00000279181,3
ENSG00000279182,9
ENSG00000279183,1
ENSG00000279184,3
ENSG00000279185,4
ENSG00000279186,1
ENSG00000279187,13
ENSG00000279188,0
ENSG00000279189,0
ENSG00000279190,0
ENSG00000279191,13
ENSG00000279192,53
ENSG00000279193,1
ENSG00000279195,0
ENSG00000279196,114
ENSG00000279197,0
ENSG00000279198,146
ENSG00000279199,18
ENSG00000279200,2
ENSG00000279201,0
ENSG00000279202,0
ENSG00000279203,152
ENSG00000279204,99
ENSG00000279205,63
ENSG00000279206,3
ENSG00000279207,2716
ENSG00000279208,0
ENSG00000279209,0
ENSG00000279210,0
ENSG00000279211,0
ENSG00000279212,1
ENSG00000279213,0
ENSG00000279214,4
ENSG00000279216,0
ENSG00000279217,4
ENSG00000279218,0
ENSG00000279219,3
ENSG00000279220,0
ENSG00000279221,0
ENSG00000279222,0
ENSG00000279223,0
ENSG00000279225,29
ENSG00000279226,0
ENSG00000279227,28
ENSG00000279228,0
ENSG00000279229,9
ENSG00000279230,3
ENSG00000279231,0
ENSG00000279232,11
ENSG00000279233,258
ENSG00000279235,2
ENSG00000279236,14
ENSG00000279237,3
ENSG00000279238,1
ENSG00000279239,0
ENSG00000279240,0
ENSG00000279242,3
ENSG00000279243,0
ENSG00000279244,0
ENSG00000279245,0
ENSG00000279246,9
ENSG00000279248,0
ENSG00000279249,0
ENSG00000279250,5
ENSG00000279251,4
ENSG00000279252,13
ENSG00000279253,81
ENSG00000279254,12
ENSG00000279255,66
ENSG00000279256,0
ENSG00000279257,0
ENSG00000279259,102
ENSG00000279260,0
ENSG00000279261,0
ENSG00000279262,0
ENSG00000279263,0
ENSG00000279264,0
ENSG00000279265,107
ENSG00000279266,4
ENSG00000279267,69
ENSG00000279268,0
ENSG00000279269,1
ENSG00000279270,0
ENSG00000279271,16
ENSG00000279272,0
ENSG00000279273,0
ENSG00000279274,0
ENSG00000279275,3
ENSG00000279276,0
ENSG00000279277,42
ENSG00000279278,175
ENSG00000279281,103
ENSG00000279282,0
ENSG00000279283,45
ENSG00000279284,0
ENSG00000279285,0
ENSG00000279286,18
ENSG00000279287,0
ENSG00000279288,6
ENSG00000279289,15
ENSG00000279291,0
ENSG00000279294,0
ENSG00000279295,0
ENSG00000279296,61
ENSG00000279297,0
ENSG00000279298,0
ENSG00000279299,0
ENSG00000279300,0
ENSG00000279301,0
ENSG00000279302,14
ENSG00000279303,0
ENSG00000279304,1
ENSG00000279305,1
ENSG00000279306,1
ENSG00000279307,43
ENSG00000279310,0
ENSG00000279311,10
ENSG00000279312,240
ENSG00000279313,0
ENSG00000279314,9
ENSG00000279315,3
ENSG00000279317,0
ENSG00000279319,48
ENSG00000279320,92
ENSG00000279321,0
ENSG00000279322,4
ENSG00000279324,0
ENSG00000279325,0
ENSG00000279326,0
ENSG00000279328,9
ENSG00000279329,120
ENSG00000279330,54
ENSG00000279331,99
ENSG00000279332,587
ENSG00000279333,0
ENSG00000279334,1
ENSG00000279335,0
ENSG00000279336,3
ENSG00000279337,2
ENSG00000279338,704
ENSG00000279339,14
ENSG00000279340,3
ENSG00000279341,1
ENSG00000279342,51
ENSG00000279343,1
ENSG00000279344,51
ENSG00000279345,57
ENSG00000279346,0
ENSG00000279347,44
ENSG00000279348,56
ENSG00000279349,6
ENSG00000279352,3
ENSG00000279353,3
ENSG00000279354,0
ENSG00000279355,8
ENSG00000279356,69
ENSG00000279357,13
ENSG00000279358,0
ENSG00000279359,0
ENSG00000279360,0
ENSG00000279361,11
ENSG00000279362,0
ENSG00000279363,0
ENSG00000279364,0
ENSG00000279365,9
ENSG00000279366,3
ENSG00000279367,0
ENSG00000279368,38
ENSG00000279369,113
ENSG00000279370,1
ENSG00000279372,3
ENSG00000279373,6
ENSG00000279374,3
ENSG00000279375,2
ENSG00000279376,0
ENSG00000279377,1151
ENSG00000279378,0
ENSG00000279379,0
ENSG00000279380,6
ENSG00000279381,0
ENSG00000279382,714
ENSG00000279384,18
ENSG00000279386,15
ENSG00000279387,0
ENSG00000279388,0
ENSG00000279390,6
ENSG00000279391,1
ENSG00000279392,72
ENSG00000279393,13
ENSG00000279394,8
ENSG00000279395,0
ENSG00000279396,23
ENSG00000279397,0
ENSG00000279398,0
ENSG00000279399,0
ENSG00000279400,18
ENSG00000279401,0
ENSG00000279403,0
ENSG00000279404,8
ENSG00000279405,5
ENSG00000279406,158
ENSG00000279407,382
ENSG00000279408,0
ENSG00000279409,6
ENSG00000279410,2
ENSG00000279411,0
ENSG00000279412,24
ENSG00000279413,136
ENSG00000279414,19
ENSG00000279415,30
ENSG00000279416,1
ENSG00000279417,1
ENSG00000279418,16
ENSG00000279419,4
ENSG00000279420,1
ENSG00000279421,1
ENSG00000279422,8
ENSG00000279423,1
ENSG00000279424,13
ENSG00000279425,244
ENSG00000279426,1
ENSG00000279427,122
ENSG00000279428,0
ENSG00000279429,0
ENSG00000279430,4
ENSG00000279431,0
ENSG00000279432,25
ENSG00000279433,2
ENSG00000279434,68
ENSG00000279435,0
ENSG00000279437,0
ENSG00000279438,0
ENSG00000279439,0
ENSG00000279440,0
ENSG00000279441,0
ENSG00000279442,0
ENSG00000279443,174
ENSG00000279444,6
ENSG00000279445,0
ENSG00000279446,0
ENSG00000279447,11
ENSG00000279448,1
ENSG00000279450,0
ENSG00000279452,36
ENSG00000279453,569
ENSG00000279454,0
ENSG00000279455,1
ENSG00000279456,16
ENSG00000279457,492
ENSG00000279458,0
ENSG00000279459,20
ENSG00000279460,0
ENSG00000279461,3
ENSG00000279462,0
ENSG00000279463,2
ENSG00000279464,38
ENSG00000279465,4
ENSG00000279466,0
ENSG00000279467,62
ENSG00000279468,171
ENSG00000279469,14
ENSG00000279470,0
ENSG00000279471,3
ENSG00000279472,0
ENSG00000279473,0
ENSG00000279474,1
ENSG00000279475,0
ENSG00000279476,2
ENSG00000279477,0
ENSG00000279478,1
ENSG00000279479,0
ENSG00000279480,2
ENSG00000279481,8
ENSG00000279482,2
ENSG00000279483,543
ENSG00000279484,0
ENSG00000279485,2
ENSG00000279486,0
ENSG00000279487,9
ENSG00000279488,50
ENSG00000279489,4
ENSG00000279490,0
ENSG00000279491,21
ENSG00000279493,0
ENSG00000279494,0
ENSG00000279495,157
ENSG00000279496,102
ENSG00000279497,0
ENSG00000279498,0
ENSG00000279499,0
ENSG00000279500,31
ENSG00000279501,0
ENSG00000279502,0
ENSG00000279503,0
ENSG00000279504,0
ENSG00000279505,0
ENSG00000279507,9
ENSG00000279508,17
ENSG00000279509,4
ENSG00000279510,0
ENSG00000279511,3
ENSG00000279512,7
ENSG00000279513,5
ENSG00000279514,0
ENSG00000279515,0
ENSG00000279516,0
ENSG00000279517,0
ENSG00000279518,95
ENSG00000279519,131
ENSG00000279520,161
ENSG00000279521,0
ENSG00000279522,83
ENSG00000279523,0
ENSG00000279524,7
ENSG00000279525,1
ENSG00000279526,8
ENSG00000279527,2
ENSG00000279528,744
ENSG00000279529,111
ENSG00000279530,11
ENSG00000279531,0
ENSG00000279532,6
ENSG00000279533,1
ENSG00000279534,0
ENSG00000279535,3
ENSG00000279536,34
ENSG00000279537,0
ENSG00000279538,0
ENSG00000279539,16
ENSG00000279541,58
ENSG00000279542,0
ENSG00000279543,0
ENSG00000279544,20
ENSG00000279546,0
ENSG00000279547,0
ENSG00000279548,4
ENSG00000279549,52
ENSG00000279550,0
ENSG00000279551,0
ENSG00000279554,0
ENSG00000279555,25
ENSG00000279556,0
ENSG00000279557,2
ENSG00000279558,0
ENSG00000279559,0
ENSG00000279560,0
ENSG00000279561,200
ENSG00000279562,0
ENSG00000279565,0
ENSG00000279567,0
ENSG00000279568,13
ENSG00000279569,94
ENSG00000279570,9
ENSG00000279571,10
ENSG00000279572,0
ENSG00000279573,23
ENSG00000279575,0
ENSG00000279576,0
ENSG00000279578,0
ENSG00000279579,0
ENSG00000279581,0
ENSG00000279582,0
ENSG00000279583,10
ENSG00000279584,3
ENSG00000279585,0
ENSG00000279586,0
ENSG00000279587,0
ENSG00000279588,0
ENSG00000279589,5
ENSG00000279590,1
ENSG00000279591,12
ENSG00000279592,7
ENSG00000279593,0
ENSG00000279594,10
ENSG00000279595,0
ENSG00000279597,0
ENSG00000279598,4
ENSG00000279599,4
ENSG00000279600,4
ENSG00000279601,11
ENSG00000279602,26
ENSG00000279603,1
ENSG00000279604,0
ENSG00000279605,116
ENSG00000279606,1
ENSG00000279607,0
ENSG00000279608,9
ENSG00000279609,1
ENSG00000279610,0
ENSG00000279611,48
ENSG00000279613,12
ENSG00000279615,0
ENSG00000279616,2
ENSG00000279617,1
ENSG00000279618,0
ENSG00000279619,6
ENSG00000279620,3
ENSG00000279621,0
ENSG00000279622,1
ENSG00000279623,27
ENSG00000279624,6
ENSG00000279625,0
ENSG00000279626,0
ENSG00000279628,3
ENSG00000279629,1
ENSG00000279630,0
ENSG00000279631,42
ENSG00000279632,6
ENSG00000279633,19
ENSG00000279635,0
ENSG00000279636,29
ENSG00000279637,2
ENSG00000279638,0
ENSG00000279639,0
ENSG00000279640,16
ENSG00000279641,13
ENSG00000279642,3
ENSG00000279644,26
ENSG00000279645,3
ENSG00000279646,0
ENSG00000279647,0
ENSG00000279648,0
ENSG00000279649,174
ENSG00000279650,0
ENSG00000279652,18
ENSG00000279653,20
ENSG00000279654,4
ENSG00000279655,0
ENSG00000279656,32
ENSG00000279657,0
ENSG00000279658,0
ENSG00000279659,2
ENSG00000279660,6
ENSG00000279662,294
ENSG00000279663,0
ENSG00000279664,0
ENSG00000279665,5
ENSG00000279666,0
ENSG00000279667,27
ENSG00000279668,0
ENSG00000279669,0
ENSG00000279670,15
ENSG00000279671,0
ENSG00000279672,247
ENSG00000279673,10
ENSG00000279674,0
ENSG00000279675,10
ENSG00000279676,0
ENSG00000279677,0
ENSG00000279678,0
ENSG00000279679,0
ENSG00000279681,2
ENSG00000279682,1
ENSG00000279683,3
ENSG00000279684,1
ENSG00000279685,2
ENSG00000279686,0
ENSG00000279687,0
ENSG00000279688,0
ENSG00000279689,207
ENSG00000279690,0
ENSG00000279691,0
ENSG00000279692,30
ENSG00000279693,3
ENSG00000279694,1
ENSG00000279695,0
ENSG00000279696,221
ENSG00000279697,0
ENSG00000279698,0
ENSG00000279699,6
ENSG00000279700,124
ENSG00000279701,0
ENSG00000279702,0
ENSG00000279703,0
ENSG00000279704,0
ENSG00000279705,0
ENSG00000279706,0
ENSG00000279707,13
ENSG00000279708,1
ENSG00000279709,0
ENSG00000279711,0
ENSG00000279712,35
ENSG00000279713,33
ENSG00000279714,0
ENSG00000279715,0
ENSG00000279716,792
ENSG00000279717,21
ENSG00000279718,0
ENSG00000279719,0
ENSG00000279720,0
ENSG00000279721,1
ENSG00000279722,177
ENSG00000279723,0
ENSG00000279724,1
ENSG00000279725,4
ENSG00000279726,3
ENSG00000279727,15
ENSG00000279728,0
ENSG00000279729,0
ENSG00000279730,1
ENSG00000279732,0
ENSG00000279733,0
ENSG00000279734,0
ENSG00000279735,1
ENSG00000279737,0
ENSG00000279738,399
ENSG00000279739,9
ENSG00000279741,23
ENSG00000279742,50
ENSG00000279743,0
ENSG00000279744,79
ENSG00000279745,0
ENSG00000279746,0
ENSG00000279747,0
ENSG00000279748,11
ENSG00000279749,0
ENSG00000279750,0
ENSG00000279751,0
ENSG00000279752,0
ENSG00000279753,0
ENSG00000279754,0
ENSG00000279755,0
ENSG00000279756,0
ENSG00000279757,1
ENSG00000279758,20
ENSG00000279759,482
ENSG00000279761,0
ENSG00000279762,10
ENSG00000279764,0
ENSG00000279765,130
ENSG00000279766,12
ENSG00000279767,0
ENSG00000279768,2
ENSG00000279769,0
ENSG00000279770,0
ENSG00000279771,1
ENSG00000279772,0
ENSG00000279773,1
ENSG00000279774,0
ENSG00000279775,0
ENSG00000279777,0
ENSG00000279778,7
ENSG00000279779,0
ENSG00000279780,0
ENSG00000279781,3
ENSG00000279782,1
ENSG00000279783,0
ENSG00000279784,0
ENSG00000279785,2
ENSG00000279786,56
ENSG00000279788,0
ENSG00000279789,447
ENSG00000279790,6
ENSG00000279791,4
ENSG00000279792,4
ENSG00000279793,0
ENSG00000279794,41
ENSG00000279795,1
ENSG00000279796,0
ENSG00000279797,0
ENSG00000279798,0
ENSG00000279799,16
ENSG00000279800,8
ENSG00000279801,144
ENSG00000279802,2
ENSG00000279803,9
ENSG00000279804,0
ENSG00000279805,23
ENSG00000279806,56
ENSG00000279807,11
ENSG00000279808,6
ENSG00000279809,0
ENSG00000279810,1
ENSG00000279811,4
ENSG00000279812,7
ENSG00000279813,0
ENSG00000279814,0
ENSG00000279815,2
ENSG00000279816,9
ENSG00000279817,2
ENSG00000279818,1
ENSG00000279819,0
ENSG00000279821,10
ENSG00000279822,6
ENSG00000279824,0
ENSG00000279825,2
ENSG00000279827,0
ENSG00000279829,1
ENSG00000279831,0
ENSG00000279833,89
ENSG00000279834,0
ENSG00000279835,0
ENSG00000279836,0
ENSG00000279837,37
ENSG00000279838,25
ENSG00000279839,1
ENSG00000279840,1
ENSG00000279841,11
ENSG00000279842,0
ENSG00000279843,1
ENSG00000279844,0
ENSG00000279845,22
ENSG00000279846,4
ENSG00000279847,0
ENSG00000279848,0
ENSG00000279849,0
ENSG00000279850,0
ENSG00000279851,3
ENSG00000279852,5
ENSG00000279853,13
ENSG00000279855,0
ENSG00000279856,0
ENSG00000279857,0
ENSG00000279858,3
ENSG00000279859,2
ENSG00000279860,0
ENSG00000279861,415
ENSG00000279862,7
ENSG00000279863,257
ENSG00000279864,0
ENSG00000279865,122
ENSG00000279866,14
ENSG00000279868,0
ENSG00000279869,0
ENSG00000279872,0
ENSG00000279873,30
ENSG00000279874,0
ENSG00000279875,0
ENSG00000279876,0
ENSG00000279877,4
ENSG00000279878,63
ENSG00000279879,13
ENSG00000279880,79
ENSG00000279881,13
ENSG00000279882,0
ENSG00000279883,0
ENSG00000279884,2
ENSG00000279885,0
ENSG00000279886,2
ENSG00000279887,6
ENSG00000279888,1
ENSG00000279889,0
ENSG00000279891,29
ENSG00000279892,0
ENSG00000279893,2
ENSG00000279894,29
ENSG00000279895,0
ENSG00000279897,25
ENSG00000279900,12
ENSG00000279901,5
ENSG00000279903,15
ENSG00000279904,0
ENSG00000279905,3
ENSG00000279906,0
ENSG00000279907,1
ENSG00000279908,20
ENSG00000279909,18
ENSG00000279910,0
ENSG00000279911,0
ENSG00000279912,0
ENSG00000279913,0
ENSG00000279914,0
ENSG00000279916,0
ENSG00000279917,58
ENSG00000279918,0
ENSG00000279919,0
ENSG00000279920,0
ENSG00000279921,0
ENSG00000279922,0
ENSG00000279923,21
ENSG00000279924,0
ENSG00000279925,0
ENSG00000279926,149
ENSG00000279927,1
ENSG00000279928,6
ENSG00000279929,2
ENSG00000279930,147
ENSG00000279931,0
ENSG00000279932,10
ENSG00000279933,9
ENSG00000279935,5
ENSG00000279936,5
ENSG00000279937,7
ENSG00000279939,0
ENSG00000279940,0
ENSG00000279941,0
ENSG00000279942,4
ENSG00000279943,13
ENSG00000279945,6
ENSG00000279946,0
ENSG00000279948,60
ENSG00000279949,19
ENSG00000279951,12
ENSG00000279952,0
ENSG00000279953,12
ENSG00000279954,7
ENSG00000279955,0
ENSG00000279956,0
ENSG00000279957,1
ENSG00000279958,0
ENSG00000279959,0
ENSG00000279960,2
ENSG00000279961,0
ENSG00000279962,0
ENSG00000279963,0
ENSG00000279964,2
ENSG00000279965,7
ENSG00000279966,2
ENSG00000279967,0
ENSG00000279968,33
ENSG00000279970,81
ENSG00000279971,3
ENSG00000279972,0
ENSG00000279973,0
ENSG00000279975,5
ENSG00000279976,0
ENSG00000279977,1
ENSG00000279978,329
ENSG00000279979,0
ENSG00000279980,0
ENSG00000279981,0
ENSG00000279982,13
ENSG00000279983,0
ENSG00000279985,5
ENSG00000279986,0
ENSG00000279987,0
ENSG00000279988,0
ENSG00000279989,26
ENSG00000279990,0
ENSG00000279991,4
ENSG00000279992,0
ENSG00000279993,0
ENSG00000279994,1
ENSG00000279995,0
ENSG00000279996,3
ENSG00000279997,0
ENSG00000279998,0
ENSG00000279999,0
ENSG00000280000,2
ENSG00000280002,0
ENSG00000280003,3
ENSG00000280004,0
ENSG00000280005,0
ENSG00000280006,0
ENSG00000280007,113
ENSG00000280008,22
ENSG00000280009,1
ENSG00000280010,34
ENSG00000280011,12
ENSG00000280012,5
ENSG00000280013,0
ENSG00000280014,1
ENSG00000280015,0
ENSG00000280016,2
ENSG00000280017,0
ENSG00000280018,2
ENSG00000280019,0
ENSG00000280020,4
ENSG00000280021,0
ENSG00000280022,141
ENSG00000280023,4
ENSG00000280024,1
ENSG00000280025,1
ENSG00000280026,0
ENSG00000280027,198
ENSG00000280028,1
ENSG00000280029,0
ENSG00000280032,33
ENSG00000280033,34
ENSG00000280034,1
ENSG00000280035,5
ENSG00000280036,4
ENSG00000280037,4
ENSG00000280038,0
ENSG00000280039,116
ENSG00000280040,4
ENSG00000280041,0
ENSG00000280042,33
ENSG00000280043,0
ENSG00000280044,0
ENSG00000280046,98
ENSG00000280047,77
ENSG00000280048,1
ENSG00000280049,0
ENSG00000280050,0
ENSG00000280051,0
ENSG00000280053,2
ENSG00000280054,7
ENSG00000280055,526
ENSG00000280056,0
ENSG00000280057,22
ENSG00000280058,0
ENSG00000280059,0
ENSG00000280060,2
ENSG00000280061,0
ENSG00000280062,4
ENSG00000280063,280
ENSG00000280064,0
ENSG00000280065,0
ENSG00000280067,212
ENSG00000280068,8
ENSG00000280069,54
ENSG00000280070,1
ENSG00000280071,59
ENSG00000280073,59
ENSG00000280074,0
ENSG00000280075,0
ENSG00000280076,0
ENSG00000280077,301
ENSG00000280078,3
ENSG00000280079,149
ENSG00000280080,5
ENSG00000280081,1
ENSG00000280082,0
ENSG00000280083,4
ENSG00000280085,0
ENSG00000280086,0
ENSG00000280087,26
ENSG00000280088,758
ENSG00000280089,0
ENSG00000280090,0
ENSG00000280091,0
ENSG00000280092,1
ENSG00000280093,0
ENSG00000280094,0
ENSG00000280095,0
ENSG00000280096,0
ENSG00000280097,0
ENSG00000280098,0
ENSG00000280099,853
ENSG00000280102,1
ENSG00000280103,9
ENSG00000280104,0
ENSG00000280105,0
ENSG00000280106,376
ENSG00000280107,2
ENSG00000280108,0
ENSG00000280109,22
ENSG00000280110,0
ENSG00000280111,8720
ENSG00000280112,0
ENSG00000280113,2
ENSG00000280114,18
ENSG00000280115,1
ENSG00000280116,1
ENSG00000280117,0
ENSG00000280118,0
ENSG00000280119,599
ENSG00000280120,399
ENSG00000280121,0
ENSG00000280122,0
ENSG00000280123,190
ENSG00000280124,0
ENSG00000280125,0
