Gene stable ID,56babe63-bf30-4737-bc73-1000976821e8
ENSG00000278278,0
ENSG00000278281,7
ENSG00000278282,0
ENSG00000278283,0
ENSG00000278285,0
ENSG00000278287,0
ENSG00000278289,0
ENSG00000278290,0
ENSG00000278291,74
ENSG00000278292,0
ENSG00000278297,0
ENSG00000278299,0
ENSG00000278301,0
ENSG00000278305,0
ENSG00000278309,11
ENSG00000278311,4975
ENSG00000278313,0
ENSG00000278317,0
ENSG00000278318,566
ENSG00000278319,0
ENSG00000278321,0
ENSG00000278324,0
ENSG00000278328,0
ENSG00000278330,13
ENSG00000278331,0
ENSG00000278332,0
ENSG00000278333,0
ENSG00000278334,0
ENSG00000278335,0
ENSG00000278337,0
ENSG00000278338,8
ENSG00000278340,0
ENSG00000278341,61
ENSG00000278342,2
ENSG00000278343,0
ENSG00000278344,4
ENSG00000278346,0
ENSG00000278348,0
ENSG00000278349,0
ENSG00000278350,2
ENSG00000278351,0
ENSG00000278352,1
ENSG00000278353,1
ENSG00000278356,11
ENSG00000278358,0
ENSG00000278359,1
ENSG00000278366,0
ENSG00000278367,0
ENSG00000278370,1
ENSG00000278371,0
ENSG00000278374,5
ENSG00000278375,0
ENSG00000278376,95
ENSG00000278380,0
ENSG00000278381,0
ENSG00000278382,0
ENSG00000278383,37
ENSG00000278385,101
ENSG00000278388,0
ENSG00000278389,34
ENSG00000278390,38
ENSG00000278391,0
ENSG00000278392,1
ENSG00000278393,0
ENSG00000278395,0
ENSG00000278396,22
ENSG00000278398,0
ENSG00000278399,1
ENSG00000278400,0
ENSG00000278404,0
ENSG00000278405,0
ENSG00000278406,0
ENSG00000278408,2
ENSG00000278410,0
ENSG00000278412,0
ENSG00000278413,4
ENSG00000278416,3
ENSG00000278418,0
ENSG00000278419,0
ENSG00000278420,2
ENSG00000278421,4
ENSG00000278422,0
ENSG00000278423,0
ENSG00000278424,0
ENSG00000278428,0
ENSG00000278431,0
ENSG00000278433,0
ENSG00000278434,5
ENSG00000278435,0
ENSG00000278438,0
ENSG00000278439,1
ENSG00000278441,0
ENSG00000278445,0
ENSG00000278446,0
ENSG00000278447,3
ENSG00000278448,6
ENSG00000278449,0
ENSG00000278451,0
ENSG00000278452,0
ENSG00000278453,0
ENSG00000278454,0
ENSG00000278455,1
ENSG00000278456,8
ENSG00000278459,0
ENSG00000278460,0
ENSG00000278462,1
ENSG00000278463,0
ENSG00000278464,2
ENSG00000278465,0
ENSG00000278467,11
ENSG00000278469,0
ENSG00000278471,0
ENSG00000278472,5
ENSG00000278473,4
ENSG00000278475,4
ENSG00000278477,0
ENSG00000278478,0
ENSG00000278479,0
ENSG00000278480,0
ENSG00000278482,0
ENSG00000278483,0
ENSG00000278484,2
ENSG00000278485,0
ENSG00000278486,1
ENSG00000278487,0
ENSG00000278491,0
ENSG00000278492,6
ENSG00000278493,13
ENSG00000278496,0
ENSG00000278497,0
ENSG00000278498,0
ENSG00000278499,0
ENSG00000278500,4
ENSG00000278502,0
ENSG00000278504,2
ENSG00000278505,6
ENSG00000278506,0
ENSG00000278507,0
ENSG00000278509,2
ENSG00000278512,0
ENSG00000278513,0
ENSG00000278514,2
ENSG00000278517,3
ENSG00000278518,3
ENSG00000278520,0
ENSG00000278521,0
ENSG00000278522,0
ENSG00000278523,0
ENSG00000278524,1
ENSG00000278525,0
ENSG00000278526,0
ENSG00000278527,0
ENSG00000278528,0
ENSG00000278529,0
ENSG00000278530,88
ENSG00000278531,2
ENSG00000278532,0
ENSG00000278534,0
ENSG00000278535,361
ENSG00000278536,0
ENSG00000278537,0
ENSG00000278540,8299
ENSG00000278541,0
ENSG00000278543,0
ENSG00000278544,0
ENSG00000278546,8
ENSG00000278547,0
ENSG00000278549,0
ENSG00000278551,0
ENSG00000278552,0
ENSG00000278554,0
ENSG00000278556,0
ENSG00000278557,0
ENSG00000278558,1
ENSG00000278560,0
ENSG00000278561,4
ENSG00000278564,0
ENSG00000278566,0
ENSG00000278568,0
ENSG00000278569,0
ENSG00000278570,15
ENSG00000278571,0
ENSG00000278572,1
ENSG00000278575,0
ENSG00000278576,11
ENSG00000278577,0
ENSG00000278578,0
ENSG00000278579,0
ENSG00000278580,0
ENSG00000278581,0
ENSG00000278582,0
ENSG00000278584,0
ENSG00000278585,0
ENSG00000278586,0
ENSG00000278587,0
ENSG00000278588,0
ENSG00000278589,0
ENSG00000278590,4
ENSG00000278591,0
ENSG00000278592,1
ENSG00000278593,0
ENSG00000278594,16
ENSG00000278595,0
ENSG00000278596,2
ENSG00000278597,0
ENSG00000278598,0
ENSG00000278599,1
ENSG00000278600,279
ENSG00000278601,16
ENSG00000278602,0
ENSG00000278603,0
ENSG00000278604,0
ENSG00000278607,6
ENSG00000278609,0
ENSG00000278610,0
ENSG00000278611,33
ENSG00000278612,0
ENSG00000278615,206
ENSG00000278616,39
ENSG00000278617,0
ENSG00000278618,0
ENSG00000278619,360
ENSG00000278621,14
ENSG00000278626,2
ENSG00000278627,10
ENSG00000278628,0
ENSG00000278629,0
ENSG00000278630,0
ENSG00000278631,3
ENSG00000278635,2
ENSG00000278636,0
ENSG00000278637,0
ENSG00000278638,8
ENSG00000278639,0
ENSG00000278640,0
ENSG00000278641,0
ENSG00000278642,7
ENSG00000278643,0
ENSG00000278645,0
ENSG00000278646,0
ENSG00000278647,0
ENSG00000278648,0
ENSG00000278650,0
ENSG00000278651,1
ENSG00000278652,0
ENSG00000278654,1
ENSG00000278655,3
ENSG00000278657,0
ENSG00000278658,0
ENSG00000278660,2
ENSG00000278661,1
ENSG00000278662,15
ENSG00000278663,0
ENSG00000278664,0
ENSG00000278665,7
ENSG00000278667,0
ENSG00000278668,16
ENSG00000278669,0
ENSG00000278671,0
ENSG00000278672,0
ENSG00000278674,0
ENSG00000278675,0
ENSG00000278677,29
ENSG00000278678,0
ENSG00000278679,1
ENSG00000278681,0
ENSG00000278683,6
ENSG00000278684,0
ENSG00000278685,0
ENSG00000278686,0
ENSG00000278687,0
ENSG00000278690,0
ENSG00000278694,0
ENSG00000278696,0
ENSG00000278698,0
ENSG00000278700,4
ENSG00000278701,0
ENSG00000278702,10
ENSG00000278703,7
ENSG00000278705,0
ENSG00000278708,0
ENSG00000278709,229
ENSG00000278713,0
ENSG00000278715,0
ENSG00000278716,3
ENSG00000278717,0
ENSG00000278719,0
ENSG00000278720,0
ENSG00000278722,0
ENSG00000278724,0
ENSG00000278725,7
ENSG00000278727,79
ENSG00000278730,2173
ENSG00000278732,0
ENSG00000278733,7
ENSG00000278734,0
ENSG00000278735,0
ENSG00000278736,0
ENSG00000278737,1
ENSG00000278739,0
ENSG00000278740,11
ENSG00000278743,8
ENSG00000278744,0
ENSG00000278745,0
ENSG00000278746,0
ENSG00000278748,0
ENSG00000278750,0
ENSG00000278751,0
ENSG00000278752,0
ENSG00000278753,0
ENSG00000278754,0
ENSG00000278756,0
ENSG00000278757,4
ENSG00000278761,0
ENSG00000278763,0
ENSG00000278764,0
ENSG00000278765,26
ENSG00000278766,2
ENSG00000278768,236
ENSG00000278769,0
ENSG00000278770,0
ENSG00000278771,13
ENSG00000278772,2
ENSG00000278773,0
ENSG00000278774,0
ENSG00000278775,0
ENSG00000278778,0
ENSG00000278783,0
ENSG00000278784,136
ENSG00000278785,0
ENSG00000278790,0
ENSG00000278791,0
ENSG00000278792,1
ENSG00000278794,0
ENSG00000278797,1
ENSG00000278799,0
ENSG00000278802,0
ENSG00000278803,0
ENSG00000278804,0
ENSG00000278807,0
ENSG00000278810,0
ENSG00000278811,15
ENSG00000278813,0
ENSG00000278814,0
ENSG00000278815,0
ENSG00000278816,0
ENSG00000278818,2
ENSG00000278819,0
ENSG00000278820,9
ENSG00000278822,0
ENSG00000278824,0
ENSG00000278825,0
ENSG00000278828,391
ENSG00000278829,0
ENSG00000278830,0
ENSG00000278831,18
ENSG00000278832,3
ENSG00000278834,314
ENSG00000278837,0
ENSG00000278838,0
ENSG00000278840,1
ENSG00000278841,0
ENSG00000278842,1
ENSG00000278844,0
ENSG00000278845,3128
ENSG00000278847,0
ENSG00000278848,0
ENSG00000278849,0
ENSG00000278851,0
ENSG00000278852,0
ENSG00000278854,0
ENSG00000278857,8
ENSG00000278859,0
ENSG00000278860,0
ENSG00000278861,9
ENSG00000278862,5
ENSG00000278863,0
ENSG00000278864,191
ENSG00000278865,0
ENSG00000278866,0
ENSG00000278867,26
ENSG00000278868,0
ENSG00000278869,24
ENSG00000278870,0
ENSG00000278872,0
ENSG00000278873,0
ENSG00000278874,0
ENSG00000278875,7
ENSG00000278876,29
ENSG00000278877,0
ENSG00000278878,0
ENSG00000278879,32
ENSG00000278880,0
ENSG00000278881,0
ENSG00000278882,138
ENSG00000278883,0
ENSG00000278884,4
ENSG00000278885,0
ENSG00000278886,0
ENSG00000278887,0
ENSG00000278888,46
ENSG00000278889,0
ENSG00000278890,0
ENSG00000278891,5
ENSG00000278892,0
ENSG00000278893,15
ENSG00000278894,0
ENSG00000278895,0
ENSG00000278896,4
ENSG00000278897,48
ENSG00000278898,0
ENSG00000278899,19
ENSG00000278900,0
ENSG00000278901,0
ENSG00000278902,9
ENSG00000278903,3
ENSG00000278905,0
ENSG00000278907,0
ENSG00000278908,2
ENSG00000278909,0
ENSG00000278910,0
ENSG00000278911,0
ENSG00000278912,0
ENSG00000278913,0
ENSG00000278914,0
ENSG00000278915,0
ENSG00000278916,28
ENSG00000278917,14
ENSG00000278918,101
ENSG00000278919,16
ENSG00000278920,3
ENSG00000278921,71
ENSG00000278922,157
ENSG00000278923,0
ENSG00000278924,0
ENSG00000278925,3
ENSG00000278926,0
ENSG00000278927,0
ENSG00000278928,3
ENSG00000278929,0
ENSG00000278931,3
ENSG00000278932,8
ENSG00000278933,0
ENSG00000278934,70
ENSG00000278935,0
ENSG00000278936,0
ENSG00000278937,5
ENSG00000278938,1
ENSG00000278939,1
ENSG00000278941,0
ENSG00000278942,0
ENSG00000278943,3
ENSG00000278944,0
ENSG00000278945,0
ENSG00000278946,0
ENSG00000278947,3
ENSG00000278948,82
ENSG00000278949,24
ENSG00000278950,0
ENSG00000278951,0
ENSG00000278952,5
ENSG00000278953,0
ENSG00000278954,7
ENSG00000278955,0
ENSG00000278957,1
ENSG00000278958,0
ENSG00000278959,9
ENSG00000278960,0
ENSG00000278961,0
ENSG00000278962,167
ENSG00000278963,1
ENSG00000278964,0
ENSG00000278965,11
ENSG00000278966,10
ENSG00000278967,0
ENSG00000278969,2
ENSG00000278970,1754
ENSG00000278971,1
ENSG00000278972,0
ENSG00000278973,1
ENSG00000278974,109
ENSG00000278975,0
ENSG00000278977,0
ENSG00000278978,260
ENSG00000278979,7
ENSG00000278980,0
ENSG00000278981,4
ENSG00000278982,14
ENSG00000278983,61
ENSG00000278985,8
ENSG00000278986,9
ENSG00000278987,57
ENSG00000278988,0
ENSG00000278989,41
ENSG00000278990,0
ENSG00000278991,17
ENSG00000278992,0
ENSG00000278993,56
ENSG00000278994,0
ENSG00000278995,20
ENSG00000278996,26
ENSG00000278997,64
ENSG00000278998,0
ENSG00000278999,5
ENSG00000279000,0
ENSG00000279001,0
ENSG00000279002,0
ENSG00000279003,1
ENSG00000279004,0
ENSG00000279005,0
ENSG00000279006,0
ENSG00000279007,2
ENSG00000279009,0
ENSG00000279010,139
ENSG00000279011,0
ENSG00000279012,0
ENSG00000279013,2
ENSG00000279014,0
ENSG00000279015,0
ENSG00000279016,0
ENSG00000279017,1
ENSG00000279018,0
ENSG00000279019,7
ENSG00000279020,2
ENSG00000279021,1
ENSG00000279022,27
ENSG00000279023,0
ENSG00000279024,1
ENSG00000279025,0
ENSG00000279026,48
ENSG00000279027,0
ENSG00000279028,0
ENSG00000279029,16
ENSG00000279030,11
ENSG00000279031,45
ENSG00000279032,0
ENSG00000279033,0
ENSG00000279034,0
ENSG00000279035,1
ENSG00000279036,2
ENSG00000279037,0
ENSG00000279038,11
ENSG00000279039,8
ENSG00000279040,1
ENSG00000279041,105
ENSG00000279042,0
ENSG00000279043,0
ENSG00000279044,1
ENSG00000279045,0
ENSG00000279046,0
ENSG00000279047,0
ENSG00000279048,17
ENSG00000279049,0
ENSG00000279050,3
ENSG00000279051,0
ENSG00000279054,0
ENSG00000279056,0
ENSG00000279057,9
ENSG00000279058,4
ENSG00000279059,194
ENSG00000279061,0
ENSG00000279062,2
ENSG00000279063,1
ENSG00000279064,0
ENSG00000279065,0
ENSG00000279066,21
ENSG00000279067,0
ENSG00000279068,6
ENSG00000279069,82
ENSG00000279070,0
ENSG00000279071,1
ENSG00000279072,3
ENSG00000279073,0
ENSG00000279074,4
ENSG00000279075,1
ENSG00000279076,0
ENSG00000279077,14
ENSG00000279078,5
ENSG00000279080,9
ENSG00000279081,0
ENSG00000279082,0
ENSG00000279083,4
ENSG00000279084,0
ENSG00000279085,1
ENSG00000279086,32
ENSG00000279087,0
ENSG00000279088,227
ENSG00000279089,110
ENSG00000279090,0
ENSG00000279091,0
ENSG00000279092,1
ENSG00000279093,0
ENSG00000279094,0
ENSG00000279095,173
ENSG00000279096,0
ENSG00000279097,0
ENSG00000279098,0
ENSG00000279099,0
ENSG00000279100,0
ENSG00000279103,12
ENSG00000279104,0
ENSG00000279106,2
ENSG00000279107,1
ENSG00000279108,85
ENSG00000279109,0
ENSG00000279110,7
ENSG00000279111,0
ENSG00000279113,0
ENSG00000279114,14
ENSG00000279115,0
ENSG00000279116,0
ENSG00000279117,2818
ENSG00000279118,117
ENSG00000279119,0
ENSG00000279120,0
ENSG00000279121,0
ENSG00000279122,0
ENSG00000279123,1
ENSG00000279124,0
ENSG00000279125,0
ENSG00000279126,0
ENSG00000279127,27
ENSG00000279128,0
ENSG00000279129,4
ENSG00000279130,3
ENSG00000279131,0
ENSG00000279132,0
ENSG00000279133,50
ENSG00000279134,0
ENSG00000279135,4
ENSG00000279136,0
ENSG00000279137,1
ENSG00000279138,8
ENSG00000279139,0
ENSG00000279140,0
ENSG00000279141,5
ENSG00000279142,0
ENSG00000279143,0
ENSG00000279144,8
ENSG00000279145,33
ENSG00000279146,0
ENSG00000279147,0
ENSG00000279148,19
ENSG00000279149,7
ENSG00000279151,0
ENSG00000279152,0
ENSG00000279153,0
ENSG00000279154,0
ENSG00000279155,15
ENSG00000279156,0
ENSG00000279157,0
ENSG00000279159,176
ENSG00000279160,0
ENSG00000279161,12
ENSG00000279162,15
ENSG00000279163,0
ENSG00000279164,2
ENSG00000279165,0
ENSG00000279166,4
ENSG00000279167,0
ENSG00000279168,0
ENSG00000279169,0
ENSG00000279170,10
ENSG00000279171,0
ENSG00000279172,0
ENSG00000279173,1
ENSG00000279174,7
ENSG00000279175,2
ENSG00000279176,0
ENSG00000279177,0
ENSG00000279179,29
ENSG00000279180,1
ENSG00000279181,0
ENSG00000279182,6
ENSG00000279183,0
ENSG00000279184,16
ENSG00000279185,2
ENSG00000279186,0
ENSG00000279187,31
ENSG00000279188,2
ENSG00000279189,0
ENSG00000279190,0
ENSG00000279191,9
ENSG00000279192,65
ENSG00000279193,0
ENSG00000279195,0
ENSG00000279196,101
ENSG00000279197,0
ENSG00000279198,70
ENSG00000279199,9
ENSG00000279200,0
ENSG00000279201,0
ENSG00000279202,0
ENSG00000279203,16
ENSG00000279204,62
ENSG00000279205,17
ENSG00000279206,1
ENSG00000279207,706
ENSG00000279208,1
ENSG00000279209,0
ENSG00000279210,0
ENSG00000279211,0
ENSG00000279212,2
ENSG00000279213,0
ENSG00000279214,0
ENSG00000279216,0
ENSG00000279217,1
ENSG00000279218,0
ENSG00000279219,0
ENSG00000279220,1
ENSG00000279221,1
ENSG00000279222,0
ENSG00000279223,0
ENSG00000279225,1
ENSG00000279226,0
ENSG00000279227,22
ENSG00000279228,0
ENSG00000279229,3
ENSG00000279230,1
ENSG00000279231,0
ENSG00000279232,3
ENSG00000279233,155
ENSG00000279235,1
ENSG00000279236,4
ENSG00000279237,1
ENSG00000279238,0
ENSG00000279239,0
ENSG00000279240,0
ENSG00000279242,0
ENSG00000279243,0
ENSG00000279244,1
ENSG00000279245,0
ENSG00000279246,4
ENSG00000279248,0
ENSG00000279249,0
ENSG00000279250,2
ENSG00000279251,1
ENSG00000279252,6
ENSG00000279253,161
ENSG00000279254,7
ENSG00000279255,53
ENSG00000279256,0
ENSG00000279257,0
ENSG00000279259,76
ENSG00000279260,0
ENSG00000279261,0
ENSG00000279262,0
ENSG00000279263,0
ENSG00000279264,0
ENSG00000279265,40
ENSG00000279266,10
ENSG00000279267,64
ENSG00000279268,0
ENSG00000279269,0
ENSG00000279270,0
ENSG00000279271,4
ENSG00000279272,1
ENSG00000279273,1
ENSG00000279274,0
ENSG00000279275,13
ENSG00000279276,0
ENSG00000279277,4
ENSG00000279278,78
ENSG00000279281,25
ENSG00000279282,0
ENSG00000279283,30
ENSG00000279284,0
ENSG00000279285,0
ENSG00000279286,8
ENSG00000279287,0
ENSG00000279288,4
ENSG00000279289,47
ENSG00000279291,0
ENSG00000279294,1
ENSG00000279295,0
ENSG00000279296,5
ENSG00000279297,3
ENSG00000279298,0
ENSG00000279299,0
ENSG00000279300,0
ENSG00000279301,0
ENSG00000279302,6
ENSG00000279303,0
ENSG00000279304,0
ENSG00000279305,0
ENSG00000279306,1
ENSG00000279307,15
ENSG00000279310,0
ENSG00000279311,15
ENSG00000279312,206
ENSG00000279313,0
ENSG00000279314,10
ENSG00000279315,0
ENSG00000279317,0
ENSG00000279319,5
ENSG00000279320,13
ENSG00000279321,0
ENSG00000279322,2
ENSG00000279324,0
ENSG00000279325,0
ENSG00000279326,0
ENSG00000279328,5
ENSG00000279329,108
ENSG00000279330,20
ENSG00000279331,35
ENSG00000279332,60
ENSG00000279333,0
ENSG00000279334,0
ENSG00000279335,0
ENSG00000279336,0
ENSG00000279337,0
ENSG00000279338,366
ENSG00000279339,6
ENSG00000279340,0
ENSG00000279341,0
ENSG00000279342,15
ENSG00000279343,0
ENSG00000279344,9
ENSG00000279345,10
ENSG00000279346,0
ENSG00000279347,6
ENSG00000279348,184
ENSG00000279349,1
ENSG00000279352,2
ENSG00000279353,0
ENSG00000279354,4
ENSG00000279355,21
ENSG00000279356,8
ENSG00000279357,12
ENSG00000279358,0
ENSG00000279359,3
ENSG00000279360,0
ENSG00000279361,1
ENSG00000279362,0
ENSG00000279363,0
ENSG00000279364,0
ENSG00000279365,13
ENSG00000279366,0
ENSG00000279367,0
ENSG00000279368,82
ENSG00000279369,77
ENSG00000279370,0
ENSG00000279372,3
ENSG00000279373,7
ENSG00000279374,0
ENSG00000279375,10
ENSG00000279376,0
ENSG00000279377,256
ENSG00000279378,0
ENSG00000279379,0
ENSG00000279380,0
ENSG00000279381,0
ENSG00000279382,168
ENSG00000279384,11
ENSG00000279386,22
ENSG00000279387,0
ENSG00000279388,1
ENSG00000279390,4
ENSG00000279391,0
ENSG00000279392,14
ENSG00000279393,3
ENSG00000279394,4
ENSG00000279395,0
ENSG00000279396,14
ENSG00000279397,1
ENSG00000279398,0
ENSG00000279399,0
ENSG00000279400,14
ENSG00000279401,0
ENSG00000279403,0
ENSG00000279404,1
ENSG00000279405,2
ENSG00000279406,187
ENSG00000279407,270
ENSG00000279408,0
ENSG00000279409,0
ENSG00000279410,4
ENSG00000279411,0
ENSG00000279412,25
ENSG00000279413,72
ENSG00000279414,2
ENSG00000279415,66
ENSG00000279416,0
ENSG00000279417,0
ENSG00000279418,5
ENSG00000279419,4
ENSG00000279420,0
ENSG00000279421,0
ENSG00000279422,6
ENSG00000279423,1
ENSG00000279424,10
ENSG00000279425,103
ENSG00000279426,0
ENSG00000279427,35
ENSG00000279428,3
ENSG00000279429,0
ENSG00000279430,0
ENSG00000279431,0
ENSG00000279432,4
ENSG00000279433,0
ENSG00000279434,35
ENSG00000279435,0
ENSG00000279437,0
ENSG00000279438,0
ENSG00000279439,0
ENSG00000279440,1
ENSG00000279441,0
ENSG00000279442,0
ENSG00000279443,144
ENSG00000279444,8
ENSG00000279445,0
ENSG00000279446,0
ENSG00000279447,13
ENSG00000279448,2
ENSG00000279450,0
ENSG00000279452,21
ENSG00000279453,446
ENSG00000279454,0
ENSG00000279455,0
ENSG00000279456,13
ENSG00000279457,110
ENSG00000279458,0
ENSG00000279459,12
ENSG00000279460,0
ENSG00000279461,3
ENSG00000279462,0
ENSG00000279463,1
ENSG00000279464,19
ENSG00000279465,0
ENSG00000279466,0
ENSG00000279467,11
ENSG00000279468,62
ENSG00000279469,10
ENSG00000279470,0
ENSG00000279471,3
ENSG00000279472,0
ENSG00000279473,0
ENSG00000279474,1
ENSG00000279475,0
ENSG00000279476,3
ENSG00000279477,0
ENSG00000279478,0
ENSG00000279479,0
ENSG00000279480,0
ENSG00000279481,3
ENSG00000279482,0
ENSG00000279483,777
ENSG00000279484,2
ENSG00000279485,0
ENSG00000279486,0
ENSG00000279487,41
ENSG00000279488,17
ENSG00000279489,3
ENSG00000279490,2
ENSG00000279491,19
ENSG00000279493,0
ENSG00000279494,1
ENSG00000279495,128
ENSG00000279496,100
ENSG00000279497,0
ENSG00000279498,0
ENSG00000279499,0
ENSG00000279500,41
ENSG00000279501,0
ENSG00000279502,1
ENSG00000279503,0
ENSG00000279504,0
ENSG00000279505,0
ENSG00000279507,7
ENSG00000279508,8
ENSG00000279509,1
ENSG00000279510,0
ENSG00000279511,1
ENSG00000279512,1
ENSG00000279513,6
ENSG00000279514,0
ENSG00000279515,0
ENSG00000279516,0
ENSG00000279517,0
ENSG00000279518,46
ENSG00000279519,173
ENSG00000279520,80
ENSG00000279521,2
ENSG00000279522,77
ENSG00000279523,0
ENSG00000279524,0
ENSG00000279525,0
ENSG00000279526,6
ENSG00000279527,2
ENSG00000279528,388
ENSG00000279529,64
ENSG00000279530,8
ENSG00000279531,0
ENSG00000279532,5
ENSG00000279533,1
ENSG00000279534,0
ENSG00000279535,0
ENSG00000279536,9
ENSG00000279537,0
ENSG00000279538,0
ENSG00000279539,25
ENSG00000279541,30
ENSG00000279542,0
ENSG00000279543,0
ENSG00000279544,4
ENSG00000279546,0
ENSG00000279547,0
ENSG00000279548,1
ENSG00000279549,27
ENSG00000279550,2
ENSG00000279551,0
ENSG00000279554,0
ENSG00000279555,12
ENSG00000279556,0
ENSG00000279557,4
ENSG00000279558,0
ENSG00000279559,0
ENSG00000279560,0
ENSG00000279561,83
ENSG00000279562,0
ENSG00000279565,0
ENSG00000279567,0
ENSG00000279568,26
ENSG00000279569,47
ENSG00000279570,3
ENSG00000279571,5
ENSG00000279572,0
ENSG00000279573,6
ENSG00000279575,0
ENSG00000279576,0
ENSG00000279578,0
ENSG00000279579,2
ENSG00000279581,0
ENSG00000279582,0
ENSG00000279583,6
ENSG00000279584,3
ENSG00000279585,0
ENSG00000279586,0
ENSG00000279587,1
ENSG00000279588,6
ENSG00000279589,1
ENSG00000279590,0
ENSG00000279591,9
ENSG00000279592,1
ENSG00000279593,0
ENSG00000279594,4
ENSG00000279595,0
ENSG00000279597,0
ENSG00000279598,2
ENSG00000279599,1
ENSG00000279600,0
ENSG00000279601,6
ENSG00000279602,23
ENSG00000279603,0
ENSG00000279604,0
ENSG00000279605,86
ENSG00000279606,0
ENSG00000279607,2
ENSG00000279608,15
ENSG00000279609,0
ENSG00000279610,0
ENSG00000279611,26
ENSG00000279613,2
ENSG00000279615,0
ENSG00000279616,1
ENSG00000279617,0
ENSG00000279618,0
ENSG00000279619,2
ENSG00000279620,3
ENSG00000279621,0
ENSG00000279622,2
ENSG00000279623,24
ENSG00000279624,2
ENSG00000279625,0
ENSG00000279626,0
ENSG00000279628,0
ENSG00000279629,2
ENSG00000279630,0
ENSG00000279631,80
ENSG00000279632,1
ENSG00000279633,4
ENSG00000279635,0
ENSG00000279636,6
ENSG00000279637,2
ENSG00000279638,0
ENSG00000279639,0
ENSG00000279640,3
ENSG00000279641,4
ENSG00000279642,0
ENSG00000279644,10
ENSG00000279645,1
ENSG00000279646,0
ENSG00000279647,0
ENSG00000279648,0
ENSG00000279649,74
ENSG00000279650,0
ENSG00000279652,6
ENSG00000279653,2
ENSG00000279654,0
ENSG00000279655,0
ENSG00000279656,53
ENSG00000279657,0
ENSG00000279658,0
ENSG00000279659,2
ENSG00000279660,14
ENSG00000279662,261
ENSG00000279663,0
ENSG00000279664,0
ENSG00000279665,0
ENSG00000279666,0
ENSG00000279667,9
ENSG00000279668,0
ENSG00000279669,0
ENSG00000279670,7
ENSG00000279671,0
ENSG00000279672,91
ENSG00000279673,54
ENSG00000279674,0
ENSG00000279675,10
ENSG00000279676,0
ENSG00000279677,1
ENSG00000279678,0
ENSG00000279679,0
ENSG00000279681,1
ENSG00000279682,0
ENSG00000279683,0
ENSG00000279684,3
ENSG00000279685,131
ENSG00000279686,0
ENSG00000279687,0
ENSG00000279688,0
ENSG00000279689,65
ENSG00000279690,0
ENSG00000279691,0
ENSG00000279692,23
ENSG00000279693,3
ENSG00000279694,4
ENSG00000279695,0
ENSG00000279696,64
ENSG00000279697,0
ENSG00000279698,0
ENSG00000279699,11
ENSG00000279700,52
ENSG00000279701,0
ENSG00000279702,0
ENSG00000279703,0
ENSG00000279704,0
ENSG00000279705,0
ENSG00000279706,0
ENSG00000279707,4
ENSG00000279708,0
ENSG00000279709,0
ENSG00000279711,2
ENSG00000279712,4
ENSG00000279713,44
ENSG00000279714,0
ENSG00000279715,0
ENSG00000279716,165
ENSG00000279717,22
ENSG00000279718,0
ENSG00000279719,0
ENSG00000279720,2
ENSG00000279721,0
ENSG00000279722,65
ENSG00000279723,0
ENSG00000279724,3
ENSG00000279725,3
ENSG00000279726,1
ENSG00000279727,4
ENSG00000279728,0
ENSG00000279729,0
ENSG00000279730,0
ENSG00000279732,0
ENSG00000279733,0
ENSG00000279734,0
ENSG00000279735,1
ENSG00000279737,0
ENSG00000279738,74
ENSG00000279739,1
ENSG00000279741,15
ENSG00000279742,19
ENSG00000279743,0
ENSG00000279744,41
ENSG00000279745,0
ENSG00000279746,0
ENSG00000279747,0
ENSG00000279748,10
ENSG00000279749,0
ENSG00000279750,0
ENSG00000279751,0
ENSG00000279752,0
ENSG00000279753,0
ENSG00000279754,0
ENSG00000279755,0
ENSG00000279756,0
ENSG00000279757,0
ENSG00000279758,7
ENSG00000279759,314
ENSG00000279761,0
ENSG00000279762,14
ENSG00000279764,0
ENSG00000279765,23
ENSG00000279766,14
ENSG00000279767,0
ENSG00000279768,0
