Gene stable ID,d86f17a9-0ee2-4bd1-993d-f23ba7fe3a26
ENSG00000263331,0
ENSG00000263335,218
ENSG00000263337,0
ENSG00000263338,4
ENSG00000263342,0
ENSG00000263343,0
ENSG00000263345,37
ENSG00000263351,0
ENSG00000263353,1
ENSG00000263354,0
ENSG00000263355,0
ENSG00000263357,0
ENSG00000263360,0
ENSG00000263361,3
ENSG00000263363,0
ENSG00000263365,0
ENSG00000263366,0
ENSG00000263368,6
ENSG00000263369,0
ENSG00000263370,1
ENSG00000263371,0
ENSG00000263372,2
ENSG00000263375,0
ENSG00000263377,0
ENSG00000263378,0
ENSG00000263381,0
ENSG00000263382,0
ENSG00000263383,0
ENSG00000263384,0
ENSG00000263388,1
ENSG00000263389,1
ENSG00000263390,0
ENSG00000263391,0
ENSG00000263392,0
ENSG00000263393,4
ENSG00000263394,0
ENSG00000263395,0
ENSG00000263396,2
ENSG00000263397,0
ENSG00000263399,0
ENSG00000263400,8
ENSG00000263401,0
ENSG00000263403,0
ENSG00000263404,2
ENSG00000263405,0
ENSG00000263407,2
ENSG00000263409,0
ENSG00000263410,0
ENSG00000263412,37
ENSG00000263413,0
ENSG00000263414,0
ENSG00000263415,0
ENSG00000263416,0
ENSG00000263417,0
ENSG00000263421,0
ENSG00000263422,11
ENSG00000263424,0
ENSG00000263425,1
ENSG00000263426,0
ENSG00000263427,0
ENSG00000263429,3
ENSG00000263432,51
ENSG00000263433,0
ENSG00000263435,0
ENSG00000263436,0
ENSG00000263438,0
ENSG00000263439,0
ENSG00000263441,0
ENSG00000263443,1
ENSG00000263445,0
ENSG00000263447,0
ENSG00000263448,0
ENSG00000263449,0
ENSG00000263450,0
ENSG00000263453,0
ENSG00000263456,0
ENSG00000263457,0
ENSG00000263458,0
ENSG00000263460,0
ENSG00000263462,0
ENSG00000263463,0
ENSG00000263464,0
ENSG00000263465,2959
ENSG00000263466,1
ENSG00000263468,3
ENSG00000263470,72
ENSG00000263473,0
ENSG00000263475,1
ENSG00000263476,0
ENSG00000263477,0
ENSG00000263479,0
ENSG00000263481,0
ENSG00000263482,4
ENSG00000263483,0
ENSG00000263485,0
ENSG00000263489,0
ENSG00000263490,0
ENSG00000263494,0
ENSG00000263497,0
ENSG00000263499,3
ENSG00000263501,1
ENSG00000263502,0
ENSG00000263503,2
ENSG00000263504,0
ENSG00000263505,0
ENSG00000263506,0
ENSG00000263507,0
ENSG00000263508,28
ENSG00000263509,0
ENSG00000263510,0
ENSG00000263511,0
ENSG00000263512,0
ENSG00000263513,423
ENSG00000263514,0
ENSG00000263515,0
ENSG00000263519,0
ENSG00000263520,0
ENSG00000263522,0
ENSG00000263525,0
ENSG00000263526,0
ENSG00000263527,1
ENSG00000263528,1647
ENSG00000263529,0
ENSG00000263531,17
ENSG00000263533,0
ENSG00000263535,46
ENSG00000263537,1
ENSG00000263538,0
ENSG00000263539,0
ENSG00000263540,0
ENSG00000263542,0
ENSG00000263546,0
ENSG00000263547,0
ENSG00000263548,0
ENSG00000263551,1
ENSG00000263553,1
ENSG00000263554,0
ENSG00000263556,0
ENSG00000263558,2
ENSG00000263561,0
ENSG00000263563,96
ENSG00000263565,0
ENSG00000263566,0
ENSG00000263567,1
ENSG00000263568,0
ENSG00000263570,0
ENSG00000263571,0
ENSG00000263572,0
ENSG00000263573,0
ENSG00000263574,0
ENSG00000263575,0
ENSG00000263576,0
ENSG00000263577,0
ENSG00000263578,0
ENSG00000263581,0
ENSG00000263583,0
ENSG00000263584,0
ENSG00000263585,0
ENSG00000263586,3
ENSG00000263588,0
ENSG00000263590,0
ENSG00000263592,0
ENSG00000263593,1
ENSG00000263594,1
ENSG00000263595,2
ENSG00000263596,0
ENSG00000263597,2
ENSG00000263600,0
ENSG00000263602,0
ENSG00000263603,4
ENSG00000263604,0
ENSG00000263606,4
ENSG00000263608,2
ENSG00000263609,0
ENSG00000263611,0
ENSG00000263612,9
ENSG00000263613,0
ENSG00000263615,0
ENSG00000263616,0
ENSG00000263618,0
ENSG00000263620,0
ENSG00000263622,0
ENSG00000263623,0
ENSG00000263624,2
ENSG00000263626,0
ENSG00000263627,3
ENSG00000263628,1
ENSG00000263629,0
ENSG00000263630,0
ENSG00000263631,0
ENSG00000263632,0
ENSG00000263634,0
ENSG00000263635,0
ENSG00000263636,0
ENSG00000263637,0
ENSG00000263639,151
ENSG00000263640,0
ENSG00000263641,0
ENSG00000263642,0
ENSG00000263643,0
ENSG00000263644,0
ENSG00000263645,1
ENSG00000263647,0
ENSG00000263648,1
ENSG00000263649,1
ENSG00000263651,0
ENSG00000263652,0
ENSG00000263653,0
ENSG00000263655,7
ENSG00000263657,1
ENSG00000263658,0
ENSG00000263660,8
ENSG00000263663,0
ENSG00000263666,0
ENSG00000263667,0
ENSG00000263669,0
ENSG00000263670,0
ENSG00000263672,2
ENSG00000263674,0
ENSG00000263675,4
ENSG00000263676,0
ENSG00000263677,0
ENSG00000263678,0
ENSG00000263680,7
ENSG00000263681,0
ENSG00000263682,0
ENSG00000263683,0
ENSG00000263684,0
ENSG00000263685,0
ENSG00000263686,0
ENSG00000263688,0
ENSG00000263689,0
ENSG00000263690,0
ENSG00000263691,0
ENSG00000263692,0
ENSG00000263693,1
ENSG00000263697,0
ENSG00000263698,3
ENSG00000263705,0
ENSG00000263707,0
ENSG00000263708,0
ENSG00000263709,0
ENSG00000263711,75
ENSG00000263712,0
ENSG00000263713,0
ENSG00000263715,0
ENSG00000263716,0
ENSG00000263717,0
ENSG00000263718,0
ENSG00000263719,0
ENSG00000263720,0
ENSG00000263721,0
ENSG00000263723,0
ENSG00000263724,0
ENSG00000263725,0
ENSG00000263727,3
ENSG00000263729,0
ENSG00000263730,0
ENSG00000263731,605
ENSG00000263733,0
ENSG00000263734,0
ENSG00000263735,0
ENSG00000263738,0
ENSG00000263740,3
ENSG00000263741,0
ENSG00000263742,0
ENSG00000263743,0
ENSG00000263744,0
ENSG00000263745,7
ENSG00000263746,0
ENSG00000263748,0
ENSG00000263749,0
ENSG00000263750,0
ENSG00000263751,0
ENSG00000263752,0
ENSG00000263753,1816
ENSG00000263755,0
ENSG00000263756,0
ENSG00000263757,0
ENSG00000263759,0
ENSG00000263761,1
ENSG00000263762,0
ENSG00000263763,0
ENSG00000263764,0
ENSG00000263765,0
ENSG00000263766,38
ENSG00000263767,0
ENSG00000263768,0
ENSG00000263772,0
ENSG00000263774,2
ENSG00000263775,0
ENSG00000263776,0
ENSG00000263780,0
ENSG00000263781,0
ENSG00000263782,0
ENSG00000263783,0
ENSG00000263785,0
ENSG00000263786,38
ENSG00000263787,0
ENSG00000263788,0
ENSG00000263790,0
ENSG00000263793,0
ENSG00000263794,0
ENSG00000263795,0
ENSG00000263797,0
ENSG00000263798,0
ENSG00000263800,2
ENSG00000263802,0
ENSG00000263805,0
ENSG00000263808,0
ENSG00000263809,1
ENSG00000263810,0
ENSG00000263811,0
ENSG00000263812,0
ENSG00000263813,0
ENSG00000263814,0
ENSG00000263815,3
ENSG00000263816,0
ENSG00000263818,8
ENSG00000263820,0
ENSG00000263821,0
ENSG00000263823,19
ENSG00000263825,0
ENSG00000263826,17
ENSG00000263827,0
ENSG00000263828,0
ENSG00000263829,3
ENSG00000263831,0
ENSG00000263834,1
ENSG00000263835,0
ENSG00000263838,0
ENSG00000263840,0
ENSG00000263841,0
ENSG00000263842,5
ENSG00000263843,24
ENSG00000263845,0
ENSG00000263846,1
ENSG00000263847,8
ENSG00000263848,0
ENSG00000263849,0
ENSG00000263853,9
ENSG00000263855,0
ENSG00000263856,0
ENSG00000263857,0
ENSG00000263858,0
ENSG00000263859,0
ENSG00000263860,0
ENSG00000263861,0
ENSG00000263862,0
ENSG00000263863,0
ENSG00000263868,0
ENSG00000263870,0
ENSG00000263872,0
ENSG00000263873,0
ENSG00000263874,32
ENSG00000263878,0
ENSG00000263881,0
ENSG00000263882,0
ENSG00000263883,2
ENSG00000263884,12
ENSG00000263885,0
ENSG00000263886,0
ENSG00000263887,1
ENSG00000263890,0
ENSG00000263891,0
ENSG00000263892,0
ENSG00000263893,118
ENSG00000263894,0
ENSG00000263895,0
ENSG00000263897,0
ENSG00000263898,0
ENSG00000263900,0
ENSG00000263903,0
ENSG00000263904,1
ENSG00000263905,0
ENSG00000263907,1
ENSG00000263908,0
ENSG00000263909,1
ENSG00000263913,0
ENSG00000263914,0
ENSG00000263916,1
ENSG00000263917,0
ENSG00000263918,0
ENSG00000263921,0
ENSG00000263923,1
ENSG00000263924,2
ENSG00000263926,0
ENSG00000263927,0
ENSG00000263928,0
ENSG00000263931,1
ENSG00000263932,0
ENSG00000263933,2
ENSG00000263934,3
ENSG00000263935,0
ENSG00000263938,0
ENSG00000263940,0
ENSG00000263941,0
ENSG00000263944,0
ENSG00000263945,0
ENSG00000263946,0
ENSG00000263948,0
ENSG00000263952,0
ENSG00000263954,0
ENSG00000263955,1
ENSG00000263956,808
ENSG00000263957,0
ENSG00000263958,0
ENSG00000263960,3
ENSG00000263961,12337
ENSG00000263963,0
ENSG00000263964,0
ENSG00000263967,0
ENSG00000263968,13
ENSG00000263969,0
ENSG00000263970,1
ENSG00000263972,0
ENSG00000263973,0
ENSG00000263974,0
ENSG00000263976,0
ENSG00000263978,0
ENSG00000263979,0
ENSG00000263980,3
ENSG00000263981,0
ENSG00000263982,1
ENSG00000263984,0
ENSG00000263985,0
ENSG00000263986,0
ENSG00000263987,0
ENSG00000263988,0
ENSG00000263989,0
ENSG00000263990,8
ENSG00000263993,0
ENSG00000263995,0
ENSG00000263997,0
ENSG00000263999,0
ENSG00000264000,0
ENSG00000264002,0
ENSG00000264004,0
ENSG00000264005,0
ENSG00000264006,4
ENSG00000264007,1
ENSG00000264009,0
ENSG00000264010,0
ENSG00000264012,1
ENSG00000264013,0
ENSG00000264014,0
ENSG00000264015,0
ENSG00000264016,6
ENSG00000264017,9
ENSG00000264019,0
ENSG00000264021,0
ENSG00000264022,0
ENSG00000264023,0
ENSG00000264024,0
ENSG00000264026,7
ENSG00000264028,1
ENSG00000264029,0
ENSG00000264030,0
ENSG00000264031,0
ENSG00000264032,0
ENSG00000264034,0
ENSG00000264036,0
ENSG00000264037,1
ENSG00000264038,0
ENSG00000264039,0
ENSG00000264040,0
ENSG00000264041,0
ENSG00000264042,0
ENSG00000264044,0
ENSG00000264045,1
ENSG00000264047,0
ENSG00000264048,0
ENSG00000264049,5
ENSG00000264050,0
ENSG00000264052,0
ENSG00000264054,0
ENSG00000264055,0
ENSG00000264056,1
ENSG00000264057,9
ENSG00000264058,1
ENSG00000264060,0
ENSG00000264061,0
ENSG00000264062,0
ENSG00000264063,0
ENSG00000264066,0
ENSG00000264067,12
ENSG00000264069,0
ENSG00000264070,26
ENSG00000264071,0
ENSG00000264072,0
ENSG00000264073,0
ENSG00000264074,0
ENSG00000264075,0
ENSG00000264076,0
ENSG00000264077,0
ENSG00000264078,0
ENSG00000264079,0
ENSG00000264080,9
ENSG00000264081,2
ENSG00000264083,0
ENSG00000264084,0
ENSG00000264085,0
ENSG00000264089,0
ENSG00000264090,0
ENSG00000264091,6
ENSG00000264092,0
ENSG00000264093,0
ENSG00000264095,0
ENSG00000264097,0
ENSG00000264099,0
ENSG00000264101,0
ENSG00000264102,0
ENSG00000264103,0
ENSG00000264104,0
ENSG00000264105,0
ENSG00000264107,4
ENSG00000264108,0
ENSG00000264109,0
ENSG00000264110,0
ENSG00000264112,425
ENSG00000264113,0
ENSG00000264114,0
ENSG00000264115,0
ENSG00000264116,0
ENSG00000264119,0
ENSG00000264120,0
ENSG00000264124,0
ENSG00000264125,2
ENSG00000264127,1
ENSG00000264128,0
ENSG00000264130,0
ENSG00000264131,0
ENSG00000264133,0
ENSG00000264134,0
ENSG00000264135,0
ENSG00000264136,0
ENSG00000264137,0
ENSG00000264138,0
ENSG00000264139,0
ENSG00000264141,0
ENSG00000264142,0
ENSG00000264144,5
ENSG00000264145,0
ENSG00000264146,0
ENSG00000264147,0
ENSG00000264148,5
ENSG00000264149,0
ENSG00000264150,0
ENSG00000264151,0
ENSG00000264155,0
ENSG00000264157,2
ENSG00000264158,0
ENSG00000264160,3
ENSG00000264163,0
ENSG00000264164,0
ENSG00000264167,0
ENSG00000264168,0
ENSG00000264169,0
ENSG00000264171,0
ENSG00000264172,0
ENSG00000264173,0
ENSG00000264174,0
ENSG00000264175,0
ENSG00000264176,27
ENSG00000264177,0
ENSG00000264178,0
ENSG00000264179,1
ENSG00000264181,0
ENSG00000264182,0
ENSG00000264183,0
ENSG00000264184,0
ENSG00000264186,0
ENSG00000264187,3
ENSG00000264188,3
ENSG00000264189,0
ENSG00000264190,1
ENSG00000264192,0
ENSG00000264193,0
ENSG00000264196,1
ENSG00000264200,1
ENSG00000264201,6
ENSG00000264203,0
ENSG00000264204,35
ENSG00000264206,0
ENSG00000264207,2
ENSG00000264208,0
ENSG00000264209,0
ENSG00000264210,0
ENSG00000264211,0
ENSG00000264212,0
ENSG00000264215,0
ENSG00000264216,0
ENSG00000264217,0
ENSG00000264219,14
ENSG00000264222,0
ENSG00000264224,1
ENSG00000264226,4
ENSG00000264229,8
ENSG00000264230,2774
ENSG00000264232,0
ENSG00000264233,0
ENSG00000264235,29
ENSG00000264236,1
ENSG00000264238,0
ENSG00000264239,0
ENSG00000264240,0
ENSG00000264241,0
ENSG00000264242,4
ENSG00000264243,0
ENSG00000264245,0
ENSG00000264246,0
ENSG00000264247,632
ENSG00000264248,0
ENSG00000264249,0
ENSG00000264250,1
ENSG00000264251,0
ENSG00000264254,0
ENSG00000264256,1
ENSG00000264257,0
ENSG00000264260,0
ENSG00000264261,0
ENSG00000264262,0
ENSG00000264263,0
ENSG00000264265,0
ENSG00000264266,0
ENSG00000264267,0
ENSG00000264268,0
ENSG00000264269,26
ENSG00000264270,3
ENSG00000264271,0
ENSG00000264272,0
ENSG00000264273,2
ENSG00000264274,0
ENSG00000264275,0
ENSG00000264277,0
ENSG00000264278,42
ENSG00000264279,6
ENSG00000264281,14
ENSG00000264283,0
ENSG00000264284,0
ENSG00000264286,0
ENSG00000264288,0
ENSG00000264289,0
ENSG00000264290,4
ENSG00000264292,0
ENSG00000264293,0
ENSG00000264294,0
ENSG00000264295,0
ENSG00000264296,0
ENSG00000264297,0
ENSG00000264298,0
ENSG00000264299,0
ENSG00000264300,1
ENSG00000264301,1
ENSG00000264302,0
ENSG00000264303,0
ENSG00000264304,2
ENSG00000264306,0
ENSG00000264308,0
ENSG00000264309,0
ENSG00000264311,4
ENSG00000264313,1
ENSG00000264314,0
ENSG00000264315,0
ENSG00000264316,1
ENSG00000264317,2
ENSG00000264319,0
ENSG00000264321,0
ENSG00000264322,0
ENSG00000264323,0
ENSG00000264324,6
ENSG00000264326,0
ENSG00000264327,0
ENSG00000264329,0
ENSG00000264330,0
ENSG00000264332,0
ENSG00000264333,0
ENSG00000264334,0
ENSG00000264336,0
ENSG00000264338,0
ENSG00000264339,0
ENSG00000264340,0
ENSG00000264341,0
ENSG00000264342,0
ENSG00000264343,77
ENSG00000264344,0
ENSG00000264345,5
ENSG00000264346,0
ENSG00000264349,3
ENSG00000264350,436
ENSG00000264352,1
ENSG00000264354,0
ENSG00000264357,0
ENSG00000264358,0
ENSG00000264359,0
ENSG00000264362,0
ENSG00000264364,9071
ENSG00000264365,12
ENSG00000264370,0
ENSG00000264371,0
ENSG00000264372,1
ENSG00000264373,0
ENSG00000264374,0
ENSG00000264377,0
ENSG00000264378,0
ENSG00000264379,0
ENSG00000264380,0
ENSG00000264382,0
ENSG00000264383,0
ENSG00000264384,5
ENSG00000264386,0
ENSG00000264387,0
ENSG00000264388,0
ENSG00000264390,0
ENSG00000264391,2
ENSG00000264392,0
ENSG00000264395,0
ENSG00000264397,0
ENSG00000264399,0
ENSG00000264400,0
ENSG00000264402,0
ENSG00000264404,0
ENSG00000264405,0
ENSG00000264406,0
ENSG00000264408,0
ENSG00000264410,0
ENSG00000264419,3
ENSG00000264420,0
ENSG00000264421,0
ENSG00000264422,0
ENSG00000264423,0
ENSG00000264424,1
ENSG00000264425,49
ENSG00000264426,0
ENSG00000264429,0
ENSG00000264431,0
ENSG00000264434,0
ENSG00000264435,0
ENSG00000264437,0
ENSG00000264438,0
ENSG00000264439,0
ENSG00000264441,1
ENSG00000264443,0
ENSG00000264444,0
ENSG00000264445,0
ENSG00000264446,0
ENSG00000264448,3
ENSG00000264449,3
ENSG00000264451,0
ENSG00000264452,0
ENSG00000264453,7
ENSG00000264455,0
ENSG00000264456,103
ENSG00000264458,0
ENSG00000264462,0
ENSG00000264463,0
ENSG00000264464,103
ENSG00000264465,0
ENSG00000264468,0
ENSG00000264470,0
ENSG00000264471,0
ENSG00000264472,1
ENSG00000264474,0
ENSG00000264475,0
ENSG00000264477,0
ENSG00000264478,0
ENSG00000264479,0
ENSG00000264480,0
ENSG00000264482,0
ENSG00000264483,1
ENSG00000264484,0
ENSG00000264486,0
ENSG00000264488,0
ENSG00000264489,0
ENSG00000264490,0
ENSG00000264491,2
ENSG00000264493,0
ENSG00000264494,0
ENSG00000264496,2
ENSG00000264497,0
ENSG00000264500,0
ENSG00000264501,0
ENSG00000264502,0
ENSG00000264503,0
ENSG00000264505,0
ENSG00000264510,0
ENSG00000264511,0
ENSG00000264512,0
ENSG00000264513,0
ENSG00000264514,0
ENSG00000264515,1
ENSG00000264517,0
ENSG00000264518,0
ENSG00000264519,0
ENSG00000264520,1
ENSG00000264522,5254
ENSG00000264525,0
ENSG00000264526,0
ENSG00000264527,0
ENSG00000264529,0
ENSG00000264530,0
ENSG00000264534,0
ENSG00000264535,0
ENSG00000264536,0
ENSG00000264538,379
ENSG00000264539,0
ENSG00000264540,3
ENSG00000264542,0
ENSG00000264543,0
ENSG00000264544,0
ENSG00000264545,0
ENSG00000264546,4
ENSG00000264548,13
ENSG00000264549,0
ENSG00000264551,0
ENSG00000264552,0
ENSG00000264553,10
ENSG00000264554,0
ENSG00000264558,0
ENSG00000264559,0
ENSG00000264560,0
ENSG00000264562,0
ENSG00000264563,0
ENSG00000264564,0
ENSG00000264566,0
ENSG00000264569,5
ENSG00000264570,0
ENSG00000264571,0
ENSG00000264572,0
ENSG00000264573,3
ENSG00000264574,0
ENSG00000264575,44
ENSG00000264576,0
ENSG00000264577,53
ENSG00000264578,0
ENSG00000264580,1
ENSG00000264582,1
ENSG00000264583,0
ENSG00000264585,0
ENSG00000264587,0
ENSG00000264589,0
ENSG00000264592,0
ENSG00000264594,0
ENSG00000264595,0
ENSG00000264596,0
ENSG00000264598,0
ENSG00000264599,0
ENSG00000264603,1
ENSG00000264604,1
ENSG00000264607,0
ENSG00000264608,52
ENSG00000264609,0
ENSG00000264610,0
ENSG00000264613,0
ENSG00000264614,0
ENSG00000264615,0
ENSG00000264616,2
ENSG00000264617,0
ENSG00000264618,0
ENSG00000264620,0
ENSG00000264621,0
ENSG00000264622,0
ENSG00000264623,0
ENSG00000264624,0
ENSG00000264629,0
ENSG00000264630,0
ENSG00000264633,0
ENSG00000264634,0
ENSG00000264635,3
ENSG00000264637,0
ENSG00000264638,0
ENSG00000264641,0
ENSG00000264642,0
ENSG00000264643,0
ENSG00000264644,0
ENSG00000264645,0
ENSG00000264647,2
ENSG00000264652,0
ENSG00000264653,0
ENSG00000264655,0
ENSG00000264657,0
ENSG00000264658,0
ENSG00000264659,1
ENSG00000264660,0
ENSG00000264661,0
ENSG00000264662,0
ENSG00000264663,0
ENSG00000264666,1
ENSG00000264667,104
ENSG00000264668,0
ENSG00000264669,0
ENSG00000264671,1
ENSG00000264672,21
ENSG00000264673,1
ENSG00000264675,0
ENSG00000264676,0
ENSG00000264677,0
ENSG00000264678,1
ENSG00000264679,0
ENSG00000264684,0
ENSG00000264685,0
ENSG00000264686,0
ENSG00000264687,0
ENSG00000264689,0
ENSG00000264693,0
ENSG00000264695,0
ENSG00000264696,0
ENSG00000264697,0
ENSG00000264698,0
ENSG00000264699,0
ENSG00000264701,0
ENSG00000264702,0
ENSG00000264703,0
ENSG00000264705,0
ENSG00000264706,0
ENSG00000264707,26
ENSG00000264711,1
ENSG00000264712,0
ENSG00000264713,0
ENSG00000264714,0
ENSG00000264715,0
ENSG00000264717,1
ENSG00000264718,0
ENSG00000264720,1
ENSG00000264721,0
ENSG00000264722,0
ENSG00000264724,0
ENSG00000264725,0
ENSG00000264726,0
ENSG00000264727,3
ENSG00000264729,0
ENSG00000264730,0
ENSG00000264732,0
ENSG00000264733,0
ENSG00000264734,0
ENSG00000264735,1
ENSG00000264736,0
ENSG00000264737,0
ENSG00000264739,1
ENSG00000264740,0
ENSG00000264741,0
ENSG00000264742,0
ENSG00000264743,7
ENSG00000264744,0
ENSG00000264745,6
ENSG00000264746,0
ENSG00000264747,0
ENSG00000264748,0
ENSG00000264749,0
ENSG00000264750,0
ENSG00000264753,0
ENSG00000264754,0
ENSG00000264755,0
ENSG00000264757,1
ENSG00000264759,0
ENSG00000264760,0
ENSG00000264763,0
ENSG00000264764,0
ENSG00000264765,0
ENSG00000264766,0
ENSG00000264767,0
ENSG00000264768,0
ENSG00000264769,5
ENSG00000264771,3
ENSG00000264772,59
ENSG00000264773,1
ENSG00000264775,37
ENSG00000264779,0
ENSG00000264780,0
ENSG00000264781,0
ENSG00000264785,0
ENSG00000264788,0
ENSG00000264790,0
ENSG00000264791,0
ENSG00000264792,0
ENSG00000264793,0
ENSG00000264794,0
ENSG00000264796,0
ENSG00000264797,0
ENSG00000264799,0
ENSG00000264800,0
ENSG00000264801,18
ENSG00000264802,0
ENSG00000264803,0
ENSG00000264804,0
ENSG00000264808,2
ENSG00000264809,0
ENSG00000264810,0
ENSG00000264811,0
ENSG00000264812,0
ENSG00000264813,1
ENSG00000264814,1
ENSG00000264817,0
ENSG00000264818,0
ENSG00000264819,1
ENSG00000264823,0
ENSG00000264824,0
ENSG00000264825,0
ENSG00000264829,2
ENSG00000264831,0
ENSG00000264833,0
ENSG00000264834,0
ENSG00000264837,0
ENSG00000264838,0
ENSG00000264839,0
ENSG00000264840,0
ENSG00000264841,0
ENSG00000264843,0
ENSG00000264844,0
ENSG00000264845,1
ENSG00000264849,0
ENSG00000264850,0
ENSG00000264853,4
ENSG00000264855,0
ENSG00000264857,0
ENSG00000264859,28
ENSG00000264860,0
ENSG00000264861,0
ENSG00000264862,2
ENSG00000264864,1
ENSG00000264869,0
ENSG00000264871,0
ENSG00000264874,0
ENSG00000264875,0
ENSG00000264876,7
ENSG00000264877,0
ENSG00000264878,2
ENSG00000264879,0
ENSG00000264880,0
ENSG00000264881,0
ENSG00000264884,0
ENSG00000264885,175
ENSG00000264888,0
ENSG00000264890,0
ENSG00000264891,0
ENSG00000264892,0
ENSG00000264894,0
ENSG00000264895,4
ENSG00000264896,0
ENSG00000264897,0
ENSG00000264899,0
ENSG00000264900,0
ENSG00000264901,1
ENSG00000264902,0
ENSG00000264906,0
ENSG00000264907,0
ENSG00000264908,1
ENSG00000264910,0
ENSG00000264911,0
ENSG00000264913,0
ENSG00000264914,0
ENSG00000264916,0
ENSG00000264918,27
ENSG00000264919,0
ENSG00000264920,232
ENSG00000264921,0
ENSG00000264922,0
ENSG00000264924,3
ENSG00000264925,0
ENSG00000264926,0
ENSG00000264927,0
ENSG00000264928,0
ENSG00000264930,0
ENSG00000264931,0
ENSG00000264932,1
ENSG00000264933,0
ENSG00000264934,0
ENSG00000264935,0
ENSG00000264937,7
ENSG00000264940,0
ENSG00000264941,0
ENSG00000264943,5
ENSG00000264944,0
ENSG00000264947,0
ENSG00000264950,0
ENSG00000264952,0
ENSG00000264953,1
ENSG00000264954,3
ENSG00000264956,0
ENSG00000264957,0
ENSG00000264958,1
ENSG00000264961,1
ENSG00000264963,1
ENSG00000264964,9
ENSG00000264965,0
ENSG00000264966,0
ENSG00000264968,0
ENSG00000264969,0
ENSG00000264970,0
ENSG00000264971,0
ENSG00000264972,0
ENSG00000264974,0
ENSG00000264975,0
ENSG00000264976,0
ENSG00000264978,0
ENSG00000264979,0
ENSG00000264981,0
ENSG00000264982,0
ENSG00000264984,0
ENSG00000264985,1
ENSG00000264986,0
ENSG00000264990,0
ENSG00000264991,6
ENSG00000264994,1
ENSG00000264997,0
ENSG00000264999,0
ENSG00000265000,0
ENSG00000265002,0
ENSG00000265003,0
ENSG00000265005,0
ENSG00000265007,0
ENSG00000265008,1
ENSG00000265009,0
ENSG00000265010,4
ENSG00000265012,0
ENSG00000265014,1
ENSG00000265015,0
ENSG00000265017,0
ENSG00000265018,26
ENSG00000265019,0
ENSG00000265020,0
ENSG00000265023,2
ENSG00000265024,0
ENSG00000265028,0
ENSG00000265029,0
ENSG00000265031,0
ENSG00000265032,0
ENSG00000265033,2
ENSG00000265035,0
ENSG00000265037,0
ENSG00000265038,0
ENSG00000265039,0
ENSG00000265041,0
ENSG00000265042,0
ENSG00000265043,0
ENSG00000265046,0
ENSG00000265047,0
ENSG00000265049,1
ENSG00000265050,0
ENSG00000265052,0
ENSG00000265054,0
ENSG00000265055,4
ENSG00000265056,0
ENSG00000265057,0
ENSG00000265060,7
ENSG00000265061,0
ENSG00000265062,1
ENSG00000265063,0
ENSG00000265064,0
ENSG00000265068,0
ENSG00000265069,0
ENSG00000265070,0
ENSG00000265072,0
ENSG00000265073,0
ENSG00000265075,0
ENSG00000265076,0
ENSG00000265078,1
ENSG00000265080,0
ENSG00000265082,0
ENSG00000265083,0
ENSG00000265084,0
ENSG00000265085,0
ENSG00000265086,0
ENSG00000265087,0
ENSG00000265089,0
ENSG00000265090,0
ENSG00000265091,0
ENSG00000265092,0
ENSG00000265093,0
ENSG00000265094,0
ENSG00000265095,1
ENSG00000265096,5
ENSG00000265097,0
ENSG00000265098,0
ENSG00000265099,0
ENSG00000265100,9
ENSG00000265101,0
ENSG00000265102,0
ENSG00000265106,2
ENSG00000265107,344
ENSG00000265108,0
ENSG00000265109,0
ENSG00000265110,1
ENSG00000265112,14
ENSG00000265113,0
ENSG00000265114,0
ENSG00000265115,0
ENSG00000265118,3
ENSG00000265119,0
ENSG00000265121,0
ENSG00000265123,0
ENSG00000265125,0
ENSG00000265126,0
ENSG00000265127,0
ENSG00000265128,0
ENSG00000265129,0
ENSG00000265132,0
ENSG00000265134,0
ENSG00000265135,0
ENSG00000265136,12
ENSG00000265137,1
ENSG00000265139,0
ENSG00000265140,0
ENSG00000265141,0
ENSG00000265142,4
ENSG00000265144,1
ENSG00000265145,0
ENSG00000265148,177
