Gene stable ID,6b3c3b8b-3158-4475-ad04-9001ffb1e775
ENSG00000267610,1
ENSG00000267611,0
ENSG00000267612,9
ENSG00000267614,0
ENSG00000267615,0
ENSG00000267617,0
ENSG00000267618,0
ENSG00000267620,0
ENSG00000267623,1
ENSG00000267624,0
ENSG00000267625,0
ENSG00000267626,0
ENSG00000267627,4
ENSG00000267628,0
ENSG00000267629,0
ENSG00000267630,0
ENSG00000267631,0
ENSG00000267632,84
ENSG00000267633,0
ENSG00000267634,0
ENSG00000267636,0
ENSG00000267637,0
ENSG00000267638,3
ENSG00000267640,21
ENSG00000267641,3
ENSG00000267642,0
ENSG00000267643,0
ENSG00000267644,4
ENSG00000267645,0
ENSG00000267646,2
ENSG00000267647,0
ENSG00000267648,20
ENSG00000267649,18
ENSG00000267650,1
ENSG00000267651,10
ENSG00000267652,0
ENSG00000267653,7
ENSG00000267654,0
ENSG00000267655,19
ENSG00000267656,0
ENSG00000267658,6
ENSG00000267659,2
ENSG00000267661,0
ENSG00000267662,2
ENSG00000267663,0
ENSG00000267664,0
ENSG00000267665,6
ENSG00000267666,27
ENSG00000267667,2
ENSG00000267669,3
ENSG00000267670,0
ENSG00000267672,3
ENSG00000267673,112
ENSG00000267674,0
ENSG00000267675,0
ENSG00000267676,8
ENSG00000267677,9
ENSG00000267678,0
ENSG00000267679,0
ENSG00000267680,905
ENSG00000267681,34
ENSG00000267682,22
ENSG00000267683,0
ENSG00000267684,0
ENSG00000267685,0
ENSG00000267686,0
ENSG00000267687,0
ENSG00000267688,0
ENSG00000267689,0
ENSG00000267690,75
ENSG00000267691,3
ENSG00000267692,11
ENSG00000267693,1
ENSG00000267694,8
ENSG00000267695,0
ENSG00000267696,0
ENSG00000267697,0
ENSG00000267698,48
ENSG00000267699,5
ENSG00000267701,61
ENSG00000267702,353
ENSG00000267703,0
ENSG00000267704,0
ENSG00000267705,0
ENSG00000267706,0
ENSG00000267707,17
ENSG00000267708,11
ENSG00000267709,3
ENSG00000267710,18
ENSG00000267711,2
ENSG00000267712,0
ENSG00000267713,0
ENSG00000267714,0
ENSG00000267716,0
ENSG00000267717,0
ENSG00000267719,0
ENSG00000267722,0
ENSG00000267723,1
ENSG00000267724,27
ENSG00000267725,0
ENSG00000267726,0
ENSG00000267727,0
ENSG00000267729,7
ENSG00000267731,19
ENSG00000267732,0
ENSG00000267733,0
ENSG00000267734,0
ENSG00000267735,0
ENSG00000267736,8
ENSG00000267737,15
ENSG00000267740,0
ENSG00000267741,6
ENSG00000267742,1
ENSG00000267743,0
ENSG00000267744,0
ENSG00000267745,50
ENSG00000267746,0
ENSG00000267747,0
ENSG00000267748,0
ENSG00000267749,3
ENSG00000267750,47
ENSG00000267751,19
ENSG00000267752,0
ENSG00000267755,0
ENSG00000267756,0
ENSG00000267757,0
ENSG00000267758,2
ENSG00000267760,0
ENSG00000267761,0
ENSG00000267762,0
ENSG00000267764,5
ENSG00000267765,2
ENSG00000267766,1
ENSG00000267767,19
ENSG00000267768,0
ENSG00000267769,19
ENSG00000267770,0
ENSG00000267771,1
ENSG00000267772,0
ENSG00000267773,0
ENSG00000267774,3
ENSG00000267775,0
ENSG00000267776,23
ENSG00000267777,2
ENSG00000267778,12
ENSG00000267779,0
ENSG00000267780,0
ENSG00000267781,13
ENSG00000267782,0
ENSG00000267783,18
ENSG00000267784,4
ENSG00000267786,1
ENSG00000267787,38
ENSG00000267788,0
ENSG00000267789,0
ENSG00000267790,0
ENSG00000267791,0
ENSG00000267792,0
ENSG00000267793,0
ENSG00000267794,0
ENSG00000267795,3557
ENSG00000267796,210
ENSG00000267797,0
ENSG00000267799,0
ENSG00000267800,10
ENSG00000267801,62
ENSG00000267808,0
ENSG00000267809,116
ENSG00000267811,4
ENSG00000267815,0
ENSG00000267827,2
ENSG00000267828,0
ENSG00000267834,11
ENSG00000267838,56
ENSG00000267852,11
ENSG00000267855,214
ENSG00000267857,0
ENSG00000267858,208
ENSG00000267868,78
ENSG00000267871,48
ENSG00000267872,0
ENSG00000267874,7
ENSG00000267879,0
ENSG00000267881,0
ENSG00000267882,9
ENSG00000267886,63
ENSG00000267890,0
ENSG00000267892,31
ENSG00000267895,4
ENSG00000267896,45
ENSG00000267898,17
ENSG00000267904,77
ENSG00000267905,0
ENSG00000267908,1
ENSG00000267909,19
ENSG00000267919,0
ENSG00000267920,1
ENSG00000267922,3
ENSG00000267924,2
ENSG00000267927,2
ENSG00000267934,201
ENSG00000267938,2
ENSG00000267939,17
ENSG00000267940,43
ENSG00000267943,16
ENSG00000267952,0
ENSG00000267959,0
ENSG00000267961,0
ENSG00000267968,0
ENSG00000267978,0
ENSG00000267980,23
ENSG00000267984,0
ENSG00000267986,3
ENSG00000267990,2
ENSG00000267992,0
ENSG00000268001,175
ENSG00000268006,1032
ENSG00000268009,0
ENSG00000268015,0
ENSG00000268020,0
ENSG00000268027,37
ENSG00000268030,60
ENSG00000268034,4
ENSG00000268036,1
ENSG00000268038,0
ENSG00000268041,4
ENSG00000268043,813
ENSG00000268047,16
ENSG00000268049,151
ENSG00000268050,0
ENSG00000268051,0
ENSG00000268053,1
ENSG00000268055,0
ENSG00000268056,1
ENSG00000268058,2
ENSG00000268061,124
ENSG00000268062,0
ENSG00000268066,5
ENSG00000268067,1
ENSG00000268069,5
ENSG00000268070,12
ENSG00000268074,0
ENSG00000268078,0
ENSG00000268079,3
ENSG00000268080,0
ENSG00000268081,39
ENSG00000268083,0
ENSG00000268087,124
ENSG00000268088,17
ENSG00000268089,8
ENSG00000268093,44
ENSG00000268095,9
ENSG00000268100,2
ENSG00000268101,0
ENSG00000268104,2
ENSG00000268105,2
ENSG00000268107,0
ENSG00000268108,0
ENSG00000268112,0
ENSG00000268116,0
ENSG00000268117,12
ENSG00000268119,106
ENSG00000268120,0
ENSG00000268129,17
ENSG00000268133,0
ENSG00000268140,2
ENSG00000268144,0
ENSG00000268148,0
ENSG00000268149,0
ENSG00000268153,0
ENSG00000268154,3
ENSG00000268157,1
ENSG00000268163,2
ENSG00000268170,0
ENSG00000268173,2
ENSG00000268174,0
ENSG00000268181,0
ENSG00000268182,16
ENSG00000268184,0
ENSG00000268186,0
ENSG00000268187,1
ENSG00000268189,32
ENSG00000268191,0
ENSG00000268193,0
ENSG00000268199,0
ENSG00000268201,44
ENSG00000268203,0
ENSG00000268204,224
ENSG00000268205,1869
ENSG00000268209,0
ENSG00000268218,32
ENSG00000268220,0
ENSG00000268221,0
ENSG00000268222,34
ENSG00000268223,0
ENSG00000268225,231
ENSG00000268230,68
ENSG00000268231,0
ENSG00000268234,1
ENSG00000268235,0
ENSG00000268238,0
ENSG00000268240,11
ENSG00000268243,0
ENSG00000268257,0
ENSG00000268262,11
ENSG00000268266,6
ENSG00000268267,0
ENSG00000268272,0
ENSG00000268278,67
ENSG00000268279,25
ENSG00000268282,0
ENSG00000268287,0
ENSG00000268288,14
ENSG00000268289,0
ENSG00000268292,0
ENSG00000268293,0
ENSG00000268295,1
ENSG00000268296,0
ENSG00000268297,3
ENSG00000268307,85
ENSG00000268309,0
ENSG00000268316,12
ENSG00000268318,0
ENSG00000268320,0
ENSG00000268322,2
ENSG00000268324,0
ENSG00000268326,0
ENSG00000268333,0
ENSG00000268335,0
ENSG00000268336,0
ENSG00000268350,27
ENSG00000268352,1
ENSG00000268355,29
ENSG00000268357,27
ENSG00000268361,0
ENSG00000268362,150
ENSG00000268364,34
ENSG00000268366,6
ENSG00000268375,0
ENSG00000268379,6
ENSG00000268388,4
ENSG00000268390,0
ENSG00000268391,0
ENSG00000268392,3
ENSG00000268400,0
ENSG00000268401,10
ENSG00000268403,87
ENSG00000268407,0
ENSG00000268412,7
ENSG00000268416,229
ENSG00000268423,11
ENSG00000268433,0
ENSG00000268434,0
ENSG00000268438,10
ENSG00000268439,49
ENSG00000268442,30
ENSG00000268447,0
ENSG00000268455,0
ENSG00000268458,2
ENSG00000268460,9
ENSG00000268461,0
ENSG00000268465,0
ENSG00000268469,0
ENSG00000268471,227
ENSG00000268472,1
ENSG00000268473,0
ENSG00000268475,0
ENSG00000268480,0
ENSG00000268483,0
ENSG00000268486,0
ENSG00000268496,0
ENSG00000268499,5
ENSG00000268500,0
ENSG00000268505,0
ENSG00000268509,1
ENSG00000268510,0
ENSG00000268516,273
ENSG00000268518,0
ENSG00000268520,1
ENSG00000268521,40
ENSG00000268525,0
ENSG00000268529,4
ENSG00000268530,1
ENSG00000268531,1
ENSG00000268532,0
ENSG00000268533,7
ENSG00000268535,15
ENSG00000268536,11
ENSG00000268541,0
ENSG00000268543,45
ENSG00000268545,4
ENSG00000268549,18
ENSG00000268555,518
ENSG00000268560,4
ENSG00000268564,2
ENSG00000268565,0
ENSG00000268566,0
ENSG00000268568,74
ENSG00000268573,194
ENSG00000268575,375
ENSG00000268580,0
ENSG00000268581,2
ENSG00000268582,0
ENSG00000268583,5
ENSG00000268584,26
ENSG00000268589,0
ENSG00000268592,12
ENSG00000268593,0
ENSG00000268595,0
ENSG00000268597,0
ENSG00000268598,2
ENSG00000268601,22
ENSG00000268603,27
ENSG00000268605,0
ENSG00000268606,0
ENSG00000268614,1
ENSG00000268615,11
ENSG00000268618,0
ENSG00000268620,0
ENSG00000268621,2
ENSG00000268623,2
ENSG00000268628,34
ENSG00000268629,0
ENSG00000268635,0
ENSG00000268636,0
ENSG00000268643,0
ENSG00000268649,0
ENSG00000268650,23
ENSG00000268651,0
ENSG00000268652,0
ENSG00000268654,0
ENSG00000268655,1
ENSG00000268658,64
ENSG00000268659,0
ENSG00000268660,7
ENSG00000268663,0
ENSG00000268669,0
ENSG00000268670,26
ENSG00000268673,0
ENSG00000268677,0
ENSG00000268678,16
ENSG00000268681,0
ENSG00000268683,1
ENSG00000268685,1
ENSG00000268686,11
ENSG00000268696,0
ENSG00000268705,11
ENSG00000268707,4
ENSG00000268711,0
ENSG00000268713,283
ENSG00000268714,0
ENSG00000268717,1
ENSG00000268721,0
ENSG00000268723,1
ENSG00000268729,0
ENSG00000268731,3
ENSG00000268734,2
ENSG00000268736,0
ENSG00000268738,1
ENSG00000268739,0
ENSG00000268742,0
ENSG00000268743,18
ENSG00000268744,11
ENSG00000268745,0
ENSG00000268746,2
ENSG00000268747,1
ENSG00000268750,52
ENSG00000268751,28
ENSG00000268754,0
ENSG00000268756,26
ENSG00000268758,57
ENSG00000268764,12
ENSG00000268777,0
ENSG00000268784,0
ENSG00000268785,0
ENSG00000268789,3
ENSG00000268790,7
ENSG00000268794,0
ENSG00000268797,0
ENSG00000268798,13
ENSG00000268799,0
ENSG00000268803,0
ENSG00000268804,0
ENSG00000268810,0
ENSG00000268812,5
ENSG00000268818,7
ENSG00000268823,0
ENSG00000268830,0
ENSG00000268833,2
ENSG00000268834,0
ENSG00000268836,25
ENSG00000268839,0
ENSG00000268842,0
ENSG00000268845,2
ENSG00000268847,0
ENSG00000268849,8
ENSG00000268854,0
ENSG00000268858,327
ENSG00000268861,1
ENSG00000268864,9
ENSG00000268866,2
ENSG00000268869,9
ENSG00000268870,0
ENSG00000268873,0
ENSG00000268879,0
ENSG00000268883,0
ENSG00000268884,0
ENSG00000268886,0
ENSG00000268889,0
ENSG00000268892,0
ENSG00000268894,3
ENSG00000268895,343
ENSG00000268896,5
ENSG00000268902,0
ENSG00000268903,91
ENSG00000268906,0
ENSG00000268908,0
ENSG00000268912,119
ENSG00000268916,0
ENSG00000268922,0
ENSG00000268926,0
ENSG00000268931,0
ENSG00000268938,1
ENSG00000268940,0
ENSG00000268941,33
ENSG00000268942,0
ENSG00000268945,11
ENSG00000268947,37
ENSG00000268949,6
ENSG00000268951,0
ENSG00000268955,0
ENSG00000268957,0
ENSG00000268964,11
ENSG00000268967,0
ENSG00000268970,63
ENSG00000268975,0
ENSG00000268981,6
ENSG00000268983,0
ENSG00000268985,0
ENSG00000268987,0
ENSG00000268988,0
ENSG00000268991,0
ENSG00000268992,1
ENSG00000268993,0
ENSG00000268994,0
ENSG00000268995,0
ENSG00000268996,327
ENSG00000268997,0
ENSG00000269001,107
ENSG00000269009,1
ENSG00000269012,1
ENSG00000269014,0
ENSG00000269019,19
ENSG00000269021,0
ENSG00000269025,0
ENSG00000269026,0
ENSG00000269028,80
ENSG00000269032,0
ENSG00000269035,0
ENSG00000269037,0
ENSG00000269038,20
ENSG00000269040,1
ENSG00000269043,0
ENSG00000269044,274
ENSG00000269050,1
ENSG00000269051,80
ENSG00000269053,0
ENSG00000269054,45
ENSG00000269055,0
ENSG00000269058,4
ENSG00000269066,3
ENSG00000269067,15
ENSG00000269068,4
ENSG00000269069,92
ENSG00000269072,3
ENSG00000269082,1
ENSG00000269085,0
ENSG00000269086,44
ENSG00000269091,2
ENSG00000269095,0
ENSG00000269096,0
ENSG00000269097,1
ENSG00000269099,0
ENSG00000269102,5
ENSG00000269103,0
ENSG00000269106,0
ENSG00000269107,0
ENSG00000269110,1
ENSG00000269113,257
ENSG00000269118,0
ENSG00000269119,2
ENSG00000269124,0
ENSG00000269125,2
ENSG00000269130,0
ENSG00000269131,668
ENSG00000269136,8
ENSG00000269138,49
ENSG00000269139,0
ENSG00000269145,0
ENSG00000269148,11
ENSG00000269151,0
ENSG00000269153,1
ENSG00000269154,0
ENSG00000269155,48
ENSG00000269161,9
ENSG00000269172,0
ENSG00000269176,127
ENSG00000269177,0
ENSG00000269179,0
ENSG00000269181,0
ENSG00000269186,0
ENSG00000269188,0
ENSG00000269189,2
ENSG00000269190,217
ENSG00000269191,14
ENSG00000269194,30
ENSG00000269199,0
ENSG00000269202,21
ENSG00000269210,7
ENSG00000269220,22
ENSG00000269226,1
ENSG00000269227,29
ENSG00000269228,0
ENSG00000269235,17
ENSG00000269236,1
ENSG00000269237,0
ENSG00000269242,91
ENSG00000269243,24
ENSG00000269244,0
ENSG00000269246,5
ENSG00000269253,0
ENSG00000269256,0
ENSG00000269266,0
ENSG00000269271,0
ENSG00000269274,8
ENSG00000269275,4
ENSG00000269281,0
ENSG00000269288,0
ENSG00000269289,0
ENSG00000269292,0
ENSG00000269293,563
ENSG00000269296,1
ENSG00000269300,1
ENSG00000269303,2
ENSG00000269304,5
ENSG00000269307,0
ENSG00000269313,217
ENSG00000269316,0
ENSG00000269318,19
ENSG00000269320,0
ENSG00000269321,1
ENSG00000269332,0
ENSG00000269335,290
ENSG00000269343,2558
ENSG00000269345,2
ENSG00000269349,0
ENSG00000269350,0
ENSG00000269352,144
ENSG00000269353,32
ENSG00000269354,0
ENSG00000269356,22
ENSG00000269364,2
ENSG00000269365,2
ENSG00000269371,0
ENSG00000269373,1
ENSG00000269374,64
ENSG00000269376,26
ENSG00000269378,41
ENSG00000269383,0
ENSG00000269385,0
ENSG00000269386,109
ENSG00000269387,0
ENSG00000269388,52
ENSG00000269391,0
ENSG00000269392,1
ENSG00000269397,79
ENSG00000269399,54
ENSG00000269400,0
ENSG00000269403,1
ENSG00000269404,59
ENSG00000269405,0
ENSG00000269416,54
ENSG00000269419,0
ENSG00000269420,12
ENSG00000269421,4
ENSG00000269425,5
ENSG00000269427,82
ENSG00000269431,0
ENSG00000269433,0
ENSG00000269437,0
ENSG00000269439,65
ENSG00000269444,0
ENSG00000269445,0
ENSG00000269446,0
ENSG00000269458,0
ENSG00000269460,0
ENSG00000269463,8
ENSG00000269466,1
ENSG00000269469,0
ENSG00000269471,0
ENSG00000269473,66
ENSG00000269475,0
ENSG00000269476,0
ENSG00000269480,3
ENSG00000269481,19
ENSG00000269482,3
ENSG00000269483,26
ENSG00000269486,10
ENSG00000269487,4
ENSG00000269489,16
ENSG00000269495,0
ENSG00000269502,0
ENSG00000269504,0
ENSG00000269505,1
ENSG00000269506,0
ENSG00000269509,11
ENSG00000269514,6
ENSG00000269516,269
ENSG00000269519,0
ENSG00000269524,1
ENSG00000269526,13
ENSG00000269533,15
ENSG00000269534,1
ENSG00000269535,9
ENSG00000269540,0
ENSG00000269543,0
ENSG00000269545,1
ENSG00000269546,0
ENSG00000269547,0
ENSG00000269549,28
ENSG00000269552,1
ENSG00000269553,15
ENSG00000269556,1315
ENSG00000269559,37
ENSG00000269560,4
ENSG00000269564,0
ENSG00000269565,0
ENSG00000269570,6
ENSG00000269575,0
ENSG00000269576,0
ENSG00000269578,0
ENSG00000269580,0
ENSG00000269583,3
ENSG00000269584,0
ENSG00000269586,0
ENSG00000269588,0
ENSG00000269590,1
ENSG00000269599,0
ENSG00000269600,0
ENSG00000269604,0
ENSG00000269608,3
ENSG00000269609,1356
ENSG00000269615,0
ENSG00000269621,1
ENSG00000269622,0
ENSG00000269635,0
ENSG00000269637,0
ENSG00000269640,951
ENSG00000269646,5
ENSG00000269651,0
ENSG00000269652,2
ENSG00000269653,1
ENSG00000269656,12
ENSG00000269662,3
ENSG00000269667,1
ENSG00000269678,0
ENSG00000269680,25
ENSG00000269681,0
ENSG00000269688,33
ENSG00000269692,1
ENSG00000269693,183
ENSG00000269694,0
ENSG00000269696,16
ENSG00000269699,1
ENSG00000269706,0
ENSG00000269707,0
ENSG00000269711,1
ENSG00000269713,728
ENSG00000269720,48
ENSG00000269721,0
ENSG00000269729,0
ENSG00000269732,0
ENSG00000269736,11
ENSG00000269737,147
ENSG00000269741,0
ENSG00000269742,0
ENSG00000269743,223
ENSG00000269745,0
ENSG00000269749,0
ENSG00000269752,1
ENSG00000269755,6
ENSG00000269758,0
ENSG00000269761,0
ENSG00000269763,0
ENSG00000269765,0
ENSG00000269776,0
ENSG00000269779,1
ENSG00000269782,0
ENSG00000269786,0
ENSG00000269787,0
ENSG00000269791,0
ENSG00000269792,0
ENSG00000269793,6
ENSG00000269794,11
ENSG00000269796,0
ENSG00000269799,0
ENSG00000269800,16
ENSG00000269802,2
ENSG00000269806,0
ENSG00000269807,0
ENSG00000269811,0
ENSG00000269813,0
ENSG00000269814,12
ENSG00000269815,30
ENSG00000269821,557
ENSG00000269825,333
ENSG00000269826,0
ENSG00000269833,0
ENSG00000269834,480
ENSG00000269836,1
ENSG00000269837,533
ENSG00000269839,0
ENSG00000269842,3
ENSG00000269843,94
ENSG00000269845,50
ENSG00000269846,0
ENSG00000269848,0
ENSG00000269855,59
ENSG00000269858,2849
ENSG00000269859,0
ENSG00000269867,616
ENSG00000269873,3
ENSG00000269877,0
ENSG00000269881,22
ENSG00000269883,2
ENSG00000269885,0
ENSG00000269886,8
ENSG00000269887,413
ENSG00000269888,21
ENSG00000269889,36
ENSG00000269890,117
ENSG00000269891,0
ENSG00000269892,28
ENSG00000269893,3197
ENSG00000269894,26
ENSG00000269895,0
ENSG00000269896,488
ENSG00000269897,11
ENSG00000269898,3
ENSG00000269899,14
ENSG00000269900,0
ENSG00000269901,5
ENSG00000269902,0
ENSG00000269903,9
ENSG00000269904,12
ENSG00000269906,47
ENSG00000269907,9
ENSG00000269908,0
ENSG00000269910,68
ENSG00000269911,0
ENSG00000269915,4
ENSG00000269916,2
ENSG00000269918,30
ENSG00000269919,2
ENSG00000269920,9
ENSG00000269921,15
ENSG00000269924,11
ENSG00000269925,32
ENSG00000269926,0
ENSG00000269927,11
ENSG00000269929,13
ENSG00000269930,0
ENSG00000269931,0
ENSG00000269933,36
ENSG00000269934,43
ENSG00000269935,0
ENSG00000269936,421
ENSG00000269937,22
ENSG00000269938,12
ENSG00000269939,0
ENSG00000269940,73
ENSG00000269941,0
ENSG00000269944,1
ENSG00000269945,0
ENSG00000269946,22
ENSG00000269947,16
ENSG00000269948,12
ENSG00000269949,21
ENSG00000269950,0
ENSG00000269951,9
ENSG00000269952,17
ENSG00000269954,0
ENSG00000269955,0
ENSG00000269956,32
ENSG00000269957,0
ENSG00000269958,339
ENSG00000269959,7
ENSG00000269961,16
ENSG00000269964,3
ENSG00000269966,0
ENSG00000269967,26
ENSG00000269968,0
ENSG00000269970,6
ENSG00000269971,2
ENSG00000269972,0
ENSG00000269973,402
ENSG00000269974,5
ENSG00000269976,4
ENSG00000269978,2
ENSG00000269980,2
ENSG00000269981,51
ENSG00000269982,257
ENSG00000269983,10
ENSG00000269984,39
ENSG00000269985,307
ENSG00000269986,0
ENSG00000269987,0
ENSG00000269989,2
ENSG00000269993,0
ENSG00000269994,0
ENSG00000269997,9
ENSG00000269998,0
ENSG00000270000,0
ENSG00000270001,2
ENSG00000270002,0
ENSG00000270006,10
ENSG00000270008,0
ENSG00000270010,46
ENSG00000270011,20
ENSG00000270012,154
ENSG00000270015,265
ENSG00000270016,6
ENSG00000270017,0
ENSG00000270019,12
ENSG00000270020,15
ENSG00000270021,122
ENSG00000270022,2
ENSG00000270024,19
ENSG00000270025,0
ENSG00000270028,47
ENSG00000270030,9
ENSG00000270031,6
ENSG00000270033,0
ENSG00000270035,0
ENSG00000270036,0
ENSG00000270038,0
ENSG00000270039,63
ENSG00000270040,1
ENSG00000270048,5
ENSG00000270049,52
ENSG00000270050,0
ENSG00000270052,0
ENSG00000270055,47
ENSG00000270058,1
ENSG00000270059,6
ENSG00000270060,89
ENSG00000270061,12
ENSG00000270062,42
ENSG00000270066,0
ENSG00000270067,49
ENSG00000270068,4
ENSG00000270069,44
ENSG00000270071,2
ENSG00000270072,0
ENSG00000270073,0
ENSG00000270074,6
ENSG00000270075,0
ENSG00000270076,0
ENSG00000270077,1
ENSG00000270082,0
ENSG00000270083,16
ENSG00000270084,101
ENSG00000270087,0
ENSG00000270090,0
ENSG00000270091,89
ENSG00000270093,16
ENSG00000270094,0
ENSG00000270095,4
ENSG00000270096,0
ENSG00000270097,2
ENSG00000270098,0
ENSG00000270099,6
ENSG00000270100,0
ENSG00000270103,0
ENSG00000270104,3
ENSG00000270105,2
ENSG00000270106,0
ENSG00000270108,24
ENSG00000270110,6
ENSG00000270111,0
ENSG00000270112,0
ENSG00000270114,0
ENSG00000270115,17
ENSG00000270116,13
ENSG00000270117,0
ENSG00000270118,0
ENSG00000270120,15
ENSG00000270123,0
ENSG00000270124,1
ENSG00000270127,23
ENSG00000270130,8
ENSG00000270131,0
ENSG00000270132,0
ENSG00000270133,18
ENSG00000270135,0
ENSG00000270136,0
ENSG00000270137,0
ENSG00000270139,0
ENSG00000270140,0
ENSG00000270141,2
ENSG00000270147,9
ENSG00000270149,119
ENSG00000270154,3
ENSG00000270157,135
ENSG00000270159,1
ENSG00000270160,2
ENSG00000270164,79
ENSG00000270165,9
ENSG00000270166,0
ENSG00000270168,2
ENSG00000270170,742
ENSG00000270171,0
ENSG00000270174,2
ENSG00000270175,142
ENSG00000270177,160
ENSG00000270178,3
ENSG00000270179,47
ENSG00000270181,0
ENSG00000270182,0
ENSG00000270184,7
ENSG00000270185,0
ENSG00000270187,1
ENSG00000270188,1
ENSG00000270189,448
ENSG00000270190,3
ENSG00000270191,0
ENSG00000270192,0
ENSG00000270193,0
ENSG00000270194,479
ENSG00000270195,23
ENSG00000270196,0
ENSG00000270200,0
ENSG00000270202,0
ENSG00000270204,0
ENSG00000270207,0
ENSG00000270209,0
ENSG00000270210,30
ENSG00000270212,2
ENSG00000270218,0
ENSG00000270222,0
ENSG00000270223,170
ENSG00000270225,2
ENSG00000270226,0
ENSG00000270228,35
ENSG00000270230,0
ENSG00000270231,346
ENSG00000270232,2
ENSG00000270234,0
ENSG00000270236,1
ENSG00000270240,7
ENSG00000270241,0
ENSG00000270242,0
ENSG00000270243,0
ENSG00000270244,0
ENSG00000270246,9
ENSG00000270248,8
ENSG00000270249,1
ENSG00000270251,0
ENSG00000270252,0
ENSG00000270255,0
ENSG00000270257,9
ENSG00000270258,0
ENSG00000270259,0
ENSG00000270264,10
ENSG00000270265,25
ENSG00000270268,0
ENSG00000270269,5
ENSG00000270270,3
ENSG00000270273,0
ENSG00000270275,0
ENSG00000270276,0
ENSG00000270277,12
ENSG00000270279,0
ENSG00000270280,0
ENSG00000270281,1
ENSG00000270282,1
ENSG00000270285,1
ENSG00000270287,0
ENSG00000270289,0
ENSG00000270292,11
ENSG00000270293,0
ENSG00000270294,2
ENSG00000270296,4
ENSG00000270299,0
ENSG00000270300,9
ENSG00000270301,0
ENSG00000270302,1
ENSG00000270304,0
ENSG00000270306,0
ENSG00000270307,4
ENSG00000270308,0
ENSG00000270313,0
ENSG00000270314,0
ENSG00000270316,0
ENSG00000270317,1
ENSG00000270318,1
ENSG00000270321,0
ENSG00000270322,1
ENSG00000270323,0
ENSG00000270324,0
ENSG00000270325,3
ENSG00000270326,5
ENSG00000270328,0
ENSG00000270330,0
ENSG00000270332,11
ENSG00000270333,0
ENSG00000270335,0
ENSG00000270336,0
ENSG00000270339,1
ENSG00000270342,0
ENSG00000270343,15
ENSG00000270344,215
ENSG00000270347,0
ENSG00000270350,0
ENSG00000270352,0
ENSG00000270354,0
ENSG00000270356,0
ENSG00000270359,0
ENSG00000270361,10
ENSG00000270362,75
ENSG00000270367,0
ENSG00000270369,0
ENSG00000270371,0
ENSG00000270372,0
ENSG00000270377,0
ENSG00000270378,0
ENSG00000270379,6
ENSG00000270380,0
ENSG00000270381,1
ENSG00000270382,0
ENSG00000270384,0
ENSG00000270385,1
ENSG00000270386,0
ENSG00000270387,0
ENSG00000270388,1
ENSG00000270390,0
ENSG00000270392,37
ENSG00000270393,0
ENSG00000270394,1
ENSG00000270395,0
ENSG00000270397,0
ENSG00000270400,0
ENSG00000270401,0
ENSG00000270402,0
ENSG00000270403,0
ENSG00000270405,0
ENSG00000270409,4
ENSG00000270411,0
ENSG00000270412,14
ENSG00000270413,0
ENSG00000270415,0
ENSG00000270416,0
ENSG00000270419,7
ENSG00000270421,0
ENSG00000270422,0
ENSG00000270423,0
ENSG00000270424,5
ENSG00000270425,0
ENSG00000270426,28
ENSG00000270427,17
ENSG00000270429,10
ENSG00000270430,0
ENSG00000270431,0
ENSG00000270432,0
ENSG00000270433,7
ENSG00000270434,0
ENSG00000270435,0
ENSG00000270437,0
ENSG00000270440,0
ENSG00000270441,54
ENSG00000270442,8
ENSG00000270443,0
ENSG00000270444,0
ENSG00000270445,0
ENSG00000270446,0
ENSG00000270447,0
ENSG00000270449,0
ENSG00000270450,0
ENSG00000270451,0
ENSG00000270453,0
ENSG00000270455,0
ENSG00000270456,0
ENSG00000270457,0
ENSG00000270458,1
