Gene stable ID,b7fda5e6-ac95-4d80-9d5d-653bf871b156
ENSG00000253073,0
ENSG00000253074,0
ENSG00000253075,0
ENSG00000253077,0
ENSG00000253078,0
ENSG00000253079,1
ENSG00000253080,2
ENSG00000253081,0
ENSG00000253082,0
ENSG00000253083,0
ENSG00000253084,1
ENSG00000253085,7
ENSG00000253086,1
ENSG00000253087,0
ENSG00000253088,0
ENSG00000253089,0
ENSG00000253090,0
ENSG00000253092,4
ENSG00000253093,0
ENSG00000253094,0
ENSG00000253096,0
ENSG00000253097,0
ENSG00000253098,0
ENSG00000253099,0
ENSG00000253100,0
ENSG00000253102,1
ENSG00000253103,0
ENSG00000253104,0
ENSG00000253105,14
ENSG00000253106,415
ENSG00000253107,0
ENSG00000253108,0
ENSG00000253109,0
ENSG00000253110,0
ENSG00000253111,1
ENSG00000253112,1
ENSG00000253114,3
ENSG00000253115,0
ENSG00000253116,2
ENSG00000253117,0
ENSG00000253118,0
ENSG00000253119,2
ENSG00000253120,10
ENSG00000253121,0
ENSG00000253122,0
ENSG00000253123,119
ENSG00000253124,0
ENSG00000253125,26
ENSG00000253126,0
ENSG00000253127,0
ENSG00000253130,2
ENSG00000253131,11
ENSG00000253132,12
ENSG00000253133,26
ENSG00000253134,0
ENSG00000253135,0
ENSG00000253137,0
ENSG00000253138,0
ENSG00000253139,5
ENSG00000253140,0
ENSG00000253141,0
ENSG00000253142,0
ENSG00000253143,0
ENSG00000253144,0
ENSG00000253146,1
ENSG00000253147,0
ENSG00000253148,0
ENSG00000253149,2
ENSG00000253152,0
ENSG00000253153,2
ENSG00000253154,6
ENSG00000253155,0
ENSG00000253156,2
ENSG00000253158,0
ENSG00000253159,246
ENSG00000253160,0
ENSG00000253161,23
ENSG00000253162,1
ENSG00000253163,6
ENSG00000253164,5
ENSG00000253165,0
ENSG00000253166,4
ENSG00000253167,18
ENSG00000253168,4
ENSG00000253169,0
ENSG00000253170,0
ENSG00000253171,1
ENSG00000253172,0
ENSG00000253173,0
ENSG00000253174,0
ENSG00000253175,5
ENSG00000253176,0
ENSG00000253177,70
ENSG00000253178,0
ENSG00000253179,0
ENSG00000253180,27
ENSG00000253181,2
ENSG00000253182,1
ENSG00000253183,0
ENSG00000253184,2
ENSG00000253186,0
ENSG00000253187,64
ENSG00000253188,0
ENSG00000253189,0
ENSG00000253190,0
ENSG00000253191,0
ENSG00000253194,12
ENSG00000253195,0
ENSG00000253196,8
ENSG00000253197,8
ENSG00000253198,0
ENSG00000253199,0
ENSG00000253200,467
ENSG00000253202,0
ENSG00000253203,0
ENSG00000253204,1
ENSG00000253205,0
ENSG00000253206,0
ENSG00000253207,0
ENSG00000253208,1
ENSG00000253209,2
ENSG00000253210,26
ENSG00000253213,10
ENSG00000253214,2
ENSG00000253215,0
ENSG00000253216,0
ENSG00000253217,12
ENSG00000253218,2
ENSG00000253219,0
ENSG00000253220,2
ENSG00000253223,10
ENSG00000253224,0
ENSG00000253225,0
ENSG00000253226,0
ENSG00000253227,0
ENSG00000253228,0
ENSG00000253229,0
ENSG00000253230,1
ENSG00000253231,0
ENSG00000253232,1
ENSG00000253233,0
ENSG00000253234,6
ENSG00000253235,0
ENSG00000253236,0
ENSG00000253237,0
ENSG00000253238,0
ENSG00000253239,1
ENSG00000253240,2
ENSG00000253241,3
ENSG00000253242,0
ENSG00000253244,0
ENSG00000253245,0
ENSG00000253247,3
ENSG00000253248,0
ENSG00000253250,274
ENSG00000253251,217
ENSG00000253252,1
ENSG00000253256,0
ENSG00000253257,0
ENSG00000253258,0
ENSG00000253259,0
ENSG00000253260,0
ENSG00000253261,0
ENSG00000253262,0
ENSG00000253263,5
ENSG00000253264,0
ENSG00000253265,0
ENSG00000253266,13
ENSG00000253267,0
ENSG00000253269,1
ENSG00000253270,0
ENSG00000253271,0
ENSG00000253273,2
ENSG00000253274,13
ENSG00000253275,0
ENSG00000253276,2996
ENSG00000253278,0
ENSG00000253279,0
ENSG00000253280,0
ENSG00000253281,0
ENSG00000253282,0
ENSG00000253283,1
ENSG00000253284,10
ENSG00000253286,1
ENSG00000253287,0
ENSG00000253288,5
ENSG00000253290,0
ENSG00000253291,1
ENSG00000253292,4
ENSG00000253293,667
ENSG00000253294,0
ENSG00000253295,6
ENSG00000253297,1
ENSG00000253298,0
ENSG00000253299,4
ENSG00000253300,0
ENSG00000253301,12
ENSG00000253302,4
ENSG00000253303,0
ENSG00000253304,878
ENSG00000253305,574
ENSG00000253307,2
ENSG00000253308,0
ENSG00000253309,18
ENSG00000253310,2
ENSG00000253311,0
ENSG00000253312,0
ENSG00000253313,833
ENSG00000253314,0
ENSG00000253315,0
ENSG00000253317,3
ENSG00000253318,0
ENSG00000253319,0
ENSG00000253320,255
ENSG00000253321,0
ENSG00000253322,0
ENSG00000253325,2
ENSG00000253326,10
ENSG00000253327,51
ENSG00000253328,16
ENSG00000253329,0
ENSG00000253330,22
ENSG00000253331,0
ENSG00000253332,0
ENSG00000253333,0
ENSG00000253334,8
ENSG00000253335,2
ENSG00000253336,4
ENSG00000253338,1
ENSG00000253339,0
ENSG00000253340,0
ENSG00000253341,560
ENSG00000253342,0
ENSG00000253343,2
ENSG00000253344,0
ENSG00000253345,0
ENSG00000253346,0
ENSG00000253347,8
ENSG00000253348,34
ENSG00000253349,0
ENSG00000253351,1
ENSG00000253352,21677
ENSG00000253354,0
ENSG00000253355,0
ENSG00000253356,4
ENSG00000253357,1
ENSG00000253358,0
ENSG00000253359,3
ENSG00000253361,39
ENSG00000253362,0
ENSG00000253363,0
ENSG00000253364,3
ENSG00000253365,0
ENSG00000253366,7
ENSG00000253367,0
ENSG00000253368,1073
ENSG00000253369,5
ENSG00000253370,0
ENSG00000253371,0
ENSG00000253372,6
ENSG00000253373,0
ENSG00000253374,2
ENSG00000253376,0
ENSG00000253377,0
ENSG00000253379,2
ENSG00000253380,0
ENSG00000253381,0
ENSG00000253382,0
ENSG00000253383,0
ENSG00000253384,1
ENSG00000253385,8
ENSG00000253386,0
ENSG00000253387,0
ENSG00000253388,0
ENSG00000253389,21
ENSG00000253390,9
ENSG00000253391,0
ENSG00000253392,31
ENSG00000253393,0
ENSG00000253394,0
ENSG00000253395,9
ENSG00000253396,0
ENSG00000253397,0
ENSG00000253398,2
ENSG00000253399,0
ENSG00000253400,0
ENSG00000253401,0
ENSG00000253403,0
ENSG00000253404,2
ENSG00000253405,0
ENSG00000253406,15
ENSG00000253407,0
ENSG00000253408,5
ENSG00000253409,3
ENSG00000253410,0
ENSG00000253412,0
ENSG00000253413,0
ENSG00000253414,35
ENSG00000253415,0
ENSG00000253416,0
ENSG00000253417,0
ENSG00000253418,0
ENSG00000253420,3
ENSG00000253421,0
ENSG00000253422,0
ENSG00000253423,0
ENSG00000253424,0
ENSG00000253425,0
ENSG00000253426,28
ENSG00000253427,0
ENSG00000253428,1
ENSG00000253429,1
ENSG00000253430,2
ENSG00000253431,3
ENSG00000253432,0
ENSG00000253433,4
ENSG00000253434,68
ENSG00000253435,7
ENSG00000253437,0
ENSG00000253438,32
ENSG00000253439,5
ENSG00000253440,1
ENSG00000253441,4
ENSG00000253444,0
ENSG00000253445,0
ENSG00000253447,0
ENSG00000253448,1
ENSG00000253449,0
ENSG00000253451,17
ENSG00000253452,0
ENSG00000253454,0
ENSG00000253455,2
ENSG00000253456,5
ENSG00000253457,5
ENSG00000253458,0
ENSG00000253460,10
ENSG00000253461,0
ENSG00000253462,0
ENSG00000253463,3
ENSG00000253465,0
ENSG00000253467,0
ENSG00000253468,0
ENSG00000253469,0
ENSG00000253470,0
ENSG00000253471,1
ENSG00000253472,0
ENSG00000253474,10
ENSG00000253475,4
ENSG00000253476,48
ENSG00000253477,3
ENSG00000253479,2
ENSG00000253480,0
ENSG00000253481,8
ENSG00000253482,0
ENSG00000253483,2
ENSG00000253484,0
ENSG00000253485,261
ENSG00000253486,0
ENSG00000253487,0
ENSG00000253488,0
ENSG00000253489,0
ENSG00000253490,0
ENSG00000253491,0
ENSG00000253492,0
ENSG00000253493,0
ENSG00000253495,2
ENSG00000253496,0
ENSG00000253497,7
ENSG00000253499,0
ENSG00000253500,0
ENSG00000253501,0
ENSG00000253502,0
ENSG00000253503,0
ENSG00000253504,0
ENSG00000253505,0
ENSG00000253506,7
ENSG00000253507,0
ENSG00000253508,4
ENSG00000253509,3
ENSG00000253510,0
ENSG00000253512,0
ENSG00000253513,1
ENSG00000253515,2
ENSG00000253516,8
ENSG00000253517,0
ENSG00000253519,0
ENSG00000253520,115
ENSG00000253521,3
ENSG00000253522,50
ENSG00000253523,2
ENSG00000253524,0
ENSG00000253525,2
ENSG00000253526,0
ENSG00000253527,0
ENSG00000253528,18
ENSG00000253530,0
ENSG00000253532,0
ENSG00000253534,0
ENSG00000253535,1
ENSG00000253536,0
ENSG00000253537,195
ENSG00000253538,0
ENSG00000253539,0
ENSG00000253540,236
ENSG00000253541,23
ENSG00000253542,0
ENSG00000253543,3
ENSG00000253544,0
ENSG00000253545,9
ENSG00000253546,0
ENSG00000253547,0
ENSG00000253548,0
ENSG00000253549,56
ENSG00000253550,1
ENSG00000253551,0
ENSG00000253552,491
ENSG00000253553,6
ENSG00000253554,0
ENSG00000253555,0
ENSG00000253556,1
ENSG00000253557,4
ENSG00000253558,11
ENSG00000253559,23
ENSG00000253560,2
ENSG00000253561,0
ENSG00000253562,2
ENSG00000253563,0
ENSG00000253564,0
ENSG00000253567,2
ENSG00000253568,0
ENSG00000253569,0
ENSG00000253570,51
ENSG00000253571,0
ENSG00000253572,3
ENSG00000253573,0
ENSG00000253574,1
ENSG00000253576,13
ENSG00000253577,0
ENSG00000253578,0
ENSG00000253579,0
ENSG00000253580,0
ENSG00000253581,0
ENSG00000253582,48
ENSG00000253583,0
ENSG00000253584,0
ENSG00000253585,1
ENSG00000253586,3
ENSG00000253587,0
ENSG00000253588,1
ENSG00000253590,3
ENSG00000253591,2
ENSG00000253592,0
ENSG00000253593,0
ENSG00000253595,4
ENSG00000253596,1
ENSG00000253598,65
ENSG00000253600,0
ENSG00000253602,2
ENSG00000253603,2
ENSG00000253604,0
ENSG00000253605,31
ENSG00000253606,3
ENSG00000253607,1
ENSG00000253608,16
ENSG00000253610,0
ENSG00000253611,0
ENSG00000253612,0
ENSG00000253613,0
ENSG00000253614,0
ENSG00000253615,0
ENSG00000253616,3
ENSG00000253617,0
ENSG00000253618,9
ENSG00000253619,0
ENSG00000253620,2
ENSG00000253621,0
ENSG00000253622,0
ENSG00000253623,1
ENSG00000253625,0
ENSG00000253626,29
ENSG00000253627,0
ENSG00000253628,0
ENSG00000253629,0
ENSG00000253630,1
ENSG00000253631,0
ENSG00000253632,17
ENSG00000253633,3
ENSG00000253634,0
ENSG00000253635,0
ENSG00000253636,293
ENSG00000253637,0
ENSG00000253638,0
ENSG00000253639,3
ENSG00000253641,108
ENSG00000253642,0
ENSG00000253643,0
ENSG00000253644,0
ENSG00000253645,0
ENSG00000253646,0
ENSG00000253647,7
ENSG00000253648,0
ENSG00000253649,75
ENSG00000253650,2
ENSG00000253651,1
ENSG00000253652,0
ENSG00000253653,1
ENSG00000253654,0
ENSG00000253655,0
ENSG00000253656,2
ENSG00000253657,0
ENSG00000253658,0
ENSG00000253659,0
ENSG00000253660,24
ENSG00000253661,52
ENSG00000253663,1
ENSG00000253664,0
ENSG00000253665,9
ENSG00000253666,0
ENSG00000253667,42
ENSG00000253668,0
ENSG00000253669,42
ENSG00000253670,0
ENSG00000253671,71
ENSG00000253672,0
ENSG00000253673,1
ENSG00000253674,0
ENSG00000253675,0
ENSG00000253676,19
ENSG00000253677,1
ENSG00000253678,9
ENSG00000253679,0
ENSG00000253680,0
ENSG00000253681,0
ENSG00000253682,0
ENSG00000253683,48
ENSG00000253684,0
ENSG00000253685,0
ENSG00000253686,10
ENSG00000253687,0
ENSG00000253688,13
ENSG00000253690,1
ENSG00000253691,23
ENSG00000253692,0
ENSG00000253693,0
ENSG00000253695,3
ENSG00000253696,13
ENSG00000253697,0
ENSG00000253698,0
ENSG00000253699,1
ENSG00000253701,19
ENSG00000253702,3
ENSG00000253703,0
ENSG00000253704,58
ENSG00000253706,219
ENSG00000253707,0
ENSG00000253708,6
ENSG00000253709,1
ENSG00000253710,1232
ENSG00000253711,0
ENSG00000253712,0
ENSG00000253713,0
ENSG00000253714,0
ENSG00000253715,0
ENSG00000253716,174
ENSG00000253717,0
ENSG00000253719,15040
ENSG00000253720,1
ENSG00000253721,1
ENSG00000253722,0
ENSG00000253723,0
ENSG00000253725,0
ENSG00000253726,1
ENSG00000253728,0
ENSG00000253729,19337
ENSG00000253730,3
ENSG00000253731,454
ENSG00000253732,0
ENSG00000253733,1
ENSG00000253734,0
ENSG00000253735,0
ENSG00000253736,6
ENSG00000253737,0
ENSG00000253738,3271
ENSG00000253739,0
ENSG00000253740,0
ENSG00000253741,35
ENSG00000253742,14
ENSG00000253743,0
ENSG00000253744,2
ENSG00000253745,5
ENSG00000253746,11
ENSG00000253747,0
ENSG00000253748,0
ENSG00000253749,0
ENSG00000253750,0
ENSG00000253752,5
ENSG00000253754,2
ENSG00000253755,365
ENSG00000253756,0
ENSG00000253759,0
ENSG00000253760,0
ENSG00000253762,0
ENSG00000253763,0
ENSG00000253764,29
ENSG00000253765,0
ENSG00000253766,5
ENSG00000253767,66
ENSG00000253768,281
ENSG00000253770,0
ENSG00000253771,57
ENSG00000253772,0
ENSG00000253773,15
ENSG00000253774,5
ENSG00000253775,0
ENSG00000253776,0
ENSG00000253777,1
ENSG00000253778,0
ENSG00000253779,0
ENSG00000253780,0
ENSG00000253781,1
ENSG00000253782,0
ENSG00000253783,0
ENSG00000253784,0
ENSG00000253785,9
ENSG00000253786,1
ENSG00000253787,0
ENSG00000253789,0
ENSG00000253790,0
ENSG00000253792,0
ENSG00000253793,0
ENSG00000253794,0
ENSG00000253795,0
ENSG00000253796,9
ENSG00000253797,4575
ENSG00000253798,0
ENSG00000253799,0
ENSG00000253800,0
ENSG00000253801,0
ENSG00000253802,0
ENSG00000253803,0
ENSG00000253805,0
ENSG00000253806,0
ENSG00000253807,0
ENSG00000253808,0
ENSG00000253809,0
ENSG00000253810,0
ENSG00000253811,3
ENSG00000253813,5
ENSG00000253814,0
ENSG00000253816,9
ENSG00000253817,4
ENSG00000253818,85
ENSG00000253819,0
ENSG00000253820,0
ENSG00000253821,0
ENSG00000253822,1
ENSG00000253823,0
ENSG00000253824,0
ENSG00000253825,0
ENSG00000253826,0
ENSG00000253828,0
ENSG00000253829,39
ENSG00000253831,57
ENSG00000253832,0
ENSG00000253833,7
ENSG00000253834,0
ENSG00000253836,0
ENSG00000253837,32
ENSG00000253838,3
ENSG00000253839,2
ENSG00000253840,0
ENSG00000253841,0
ENSG00000253842,0
ENSG00000253843,0
ENSG00000253844,5
ENSG00000253845,0
ENSG00000253846,363
ENSG00000253848,3
ENSG00000253849,0
ENSG00000253851,0
ENSG00000253852,8
ENSG00000253853,28
ENSG00000253854,192
ENSG00000253855,0
ENSG00000253857,0
ENSG00000253858,3
ENSG00000253859,0
ENSG00000253860,0
ENSG00000253861,0
ENSG00000253862,0
ENSG00000253865,10
ENSG00000253866,0
ENSG00000253868,0
ENSG00000253869,7
ENSG00000253870,0
ENSG00000253871,0
ENSG00000253872,3
ENSG00000253873,163
ENSG00000253874,0
ENSG00000253875,16
ENSG00000253877,0
ENSG00000253878,32
ENSG00000253879,0
ENSG00000253880,0
ENSG00000253881,0
ENSG00000253882,68
ENSG00000253883,1
ENSG00000253884,0
ENSG00000253885,0
ENSG00000253886,1
ENSG00000253887,0
ENSG00000253888,0
ENSG00000253889,0
ENSG00000253891,1
ENSG00000253892,0
ENSG00000253893,24
ENSG00000253894,0
ENSG00000253895,0
ENSG00000253896,0
ENSG00000253897,1
ENSG00000253898,0
ENSG00000253899,2
ENSG00000253900,0
ENSG00000253901,0
ENSG00000253903,0
ENSG00000253906,0
ENSG00000253907,0
ENSG00000253908,3
ENSG00000253910,221
ENSG00000253911,0
ENSG00000253912,0
ENSG00000253913,1
ENSG00000253915,4
ENSG00000253916,0
ENSG00000253917,0
ENSG00000253919,40
ENSG00000253920,0
ENSG00000253921,29
ENSG00000253923,3
ENSG00000253924,0
ENSG00000253925,0
ENSG00000253926,0
ENSG00000253927,0
ENSG00000253929,11
ENSG00000253930,213
ENSG00000253931,1
ENSG00000253932,3
ENSG00000253934,0
ENSG00000253935,0
ENSG00000253936,12
ENSG00000253937,0
ENSG00000253939,0
ENSG00000253940,0
ENSG00000253941,0
ENSG00000253942,0
ENSG00000253943,5
ENSG00000253944,2
ENSG00000253945,0
ENSG00000253946,0
ENSG00000253947,0
ENSG00000253948,108
ENSG00000253949,0
ENSG00000253951,0
ENSG00000253952,5
ENSG00000253953,181
ENSG00000253954,19
ENSG00000253955,109
ENSG00000253956,0
ENSG00000253957,7
ENSG00000253958,634
ENSG00000253959,6
ENSG00000253960,0
ENSG00000253961,0
ENSG00000253963,0
ENSG00000253964,0
ENSG00000253965,0
ENSG00000253966,6
ENSG00000253967,2
ENSG00000253968,0
ENSG00000253970,0
ENSG00000253971,5
ENSG00000253972,14
ENSG00000253973,43
ENSG00000253974,0
ENSG00000253975,0
ENSG00000253976,0
ENSG00000253977,0
ENSG00000253978,14
ENSG00000253979,0
ENSG00000253980,1
ENSG00000253981,60
ENSG00000253982,1040
ENSG00000253983,4
ENSG00000253985,0
ENSG00000253986,3
ENSG00000253988,20
ENSG00000253989,1
ENSG00000253991,1
ENSG00000253992,0
ENSG00000253993,0
ENSG00000253994,0
ENSG00000253995,2
ENSG00000253997,0
ENSG00000253998,323
ENSG00000253999,0
ENSG00000254000,0
ENSG00000254001,0
ENSG00000254002,0
ENSG00000254003,13
ENSG00000254004,3598
ENSG00000254006,10
ENSG00000254007,0
ENSG00000254008,0
ENSG00000254009,0
ENSG00000254010,0
ENSG00000254011,0
ENSG00000254012,3
ENSG00000254013,1
ENSG00000254014,0
ENSG00000254015,0
ENSG00000254016,28
ENSG00000254017,2
ENSG00000254018,1
ENSG00000254019,2
ENSG00000254020,0
ENSG00000254021,0
ENSG00000254023,0
ENSG00000254024,47
ENSG00000254025,0
ENSG00000254026,0
ENSG00000254027,25
ENSG00000254028,0
ENSG00000254029,0
ENSG00000254030,0
ENSG00000254031,0
ENSG00000254033,1
ENSG00000254034,5
ENSG00000254035,38
ENSG00000254036,0
ENSG00000254037,1
ENSG00000254038,12
ENSG00000254039,2
ENSG00000254040,16
ENSG00000254041,6
ENSG00000254042,324
ENSG00000254043,0
ENSG00000254044,0
ENSG00000254045,0
ENSG00000254046,14
ENSG00000254047,0
ENSG00000254048,0
ENSG00000254049,0
ENSG00000254050,0
ENSG00000254051,3
ENSG00000254052,0
ENSG00000254053,0
ENSG00000254054,0
ENSG00000254055,0
ENSG00000254056,15
ENSG00000254057,1
ENSG00000254060,1
ENSG00000254061,0
ENSG00000254063,0
ENSG00000254064,71
ENSG00000254065,0
ENSG00000254066,0
ENSG00000254067,0
ENSG00000254069,0
ENSG00000254070,0
ENSG00000254073,0
ENSG00000254075,0
ENSG00000254076,0
ENSG00000254077,0
ENSG00000254079,0
ENSG00000254080,74
ENSG00000254081,1
ENSG00000254082,0
ENSG00000254083,0
ENSG00000254084,1
ENSG00000254086,0
ENSG00000254087,3360
ENSG00000254088,13
ENSG00000254089,0
ENSG00000254090,0
ENSG00000254091,0
ENSG00000254092,0
ENSG00000254093,450
ENSG00000254094,3
ENSG00000254095,0
ENSG00000254097,1
ENSG00000254098,3
ENSG00000254099,5
ENSG00000254100,22
ENSG00000254101,24
ENSG00000254102,43
ENSG00000254103,1
ENSG00000254104,3
ENSG00000254105,0
ENSG00000254106,2
ENSG00000254109,178
ENSG00000254111,1
ENSG00000254112,2
ENSG00000254113,2
ENSG00000254114,1
ENSG00000254115,0
ENSG00000254118,0
ENSG00000254119,3
ENSG00000254120,0
ENSG00000254122,943
ENSG00000254123,0
ENSG00000254124,0
ENSG00000254126,14
ENSG00000254127,1
ENSG00000254129,2
ENSG00000254130,1
ENSG00000254131,5
ENSG00000254132,3
ENSG00000254134,0
ENSG00000254135,13
ENSG00000254136,0
ENSG00000254138,3
ENSG00000254139,11
ENSG00000254140,0
ENSG00000254141,8
ENSG00000254142,4
ENSG00000254143,13
ENSG00000254144,4
ENSG00000254145,0
ENSG00000254146,0
ENSG00000254150,0
ENSG00000254151,0
ENSG00000254152,3
ENSG00000254153,69
ENSG00000254154,185
ENSG00000254156,0
ENSG00000254157,3
ENSG00000254158,0
ENSG00000254160,0
ENSG00000254161,0
ENSG00000254162,55
ENSG00000254163,3
ENSG00000254164,44
ENSG00000254165,52
ENSG00000254166,1
ENSG00000254167,2
ENSG00000254170,3
ENSG00000254171,0
ENSG00000254172,0
ENSG00000254173,0
ENSG00000254174,9
ENSG00000254175,0
ENSG00000254176,2
ENSG00000254177,0
ENSG00000254178,0
ENSG00000254180,10
ENSG00000254181,0
ENSG00000254182,0
ENSG00000254183,0
ENSG00000254185,1
ENSG00000254186,2
ENSG00000254187,0
ENSG00000254189,0
ENSG00000254190,0
ENSG00000254192,51
ENSG00000254193,0
ENSG00000254194,0
ENSG00000254195,0
ENSG00000254197,0
ENSG00000254198,164
ENSG00000254199,1
ENSG00000254200,1
ENSG00000254201,0
ENSG00000254202,0
ENSG00000254203,0
ENSG00000254204,34
ENSG00000254205,0
ENSG00000254206,291
ENSG00000254207,13
ENSG00000254208,0
ENSG00000254209,0
ENSG00000254211,102
ENSG00000254212,0
ENSG00000254213,4
ENSG00000254215,0
ENSG00000254216,0
ENSG00000254219,0
ENSG00000254220,3
ENSG00000254221,93
ENSG00000254222,0
ENSG00000254223,0
ENSG00000254224,2
ENSG00000254225,0
ENSG00000254226,11
ENSG00000254227,0
ENSG00000254228,4
ENSG00000254229,0
ENSG00000254230,1
ENSG00000254231,233
ENSG00000254233,4
ENSG00000254235,1
ENSG00000254236,1
ENSG00000254237,0
ENSG00000254238,13
ENSG00000254239,1
ENSG00000254240,1
ENSG00000254241,0
ENSG00000254242,0
ENSG00000254244,7
ENSG00000254245,201
ENSG00000254246,1
ENSG00000254247,0
ENSG00000254248,1
ENSG00000254249,0
ENSG00000254251,40
ENSG00000254252,1
ENSG00000254253,0
ENSG00000254254,29
ENSG00000254255,0
ENSG00000254256,0
ENSG00000254258,1
ENSG00000254260,0
ENSG00000254261,0
ENSG00000254262,1
ENSG00000254263,8
ENSG00000254264,0
ENSG00000254265,0
ENSG00000254266,3
ENSG00000254267,2
ENSG00000254268,0
ENSG00000254269,0
ENSG00000254270,2
ENSG00000254271,5
ENSG00000254272,2
ENSG00000254273,3
ENSG00000254274,2
ENSG00000254275,0
ENSG00000254277,0
ENSG00000254278,0
ENSG00000254279,0
ENSG00000254281,90
ENSG00000254283,0
ENSG00000254285,76
ENSG00000254286,31
ENSG00000254287,0
ENSG00000254288,10
ENSG00000254289,0
ENSG00000254290,35
ENSG00000254291,0
ENSG00000254292,0
ENSG00000254293,0
ENSG00000254294,2
ENSG00000254295,2
ENSG00000254297,1
ENSG00000254298,0
ENSG00000254299,0
ENSG00000254300,0
ENSG00000254302,2
ENSG00000254303,0
ENSG00000254305,2
ENSG00000254306,4
ENSG00000254307,0
ENSG00000254308,0
ENSG00000254309,0
ENSG00000254310,0
ENSG00000254311,0
ENSG00000254312,0
ENSG00000254313,0
ENSG00000254314,0
ENSG00000254315,1
ENSG00000254316,1
ENSG00000254317,23
ENSG00000254319,25
ENSG00000254320,0
ENSG00000254321,1
ENSG00000254324,1
ENSG00000254325,1
ENSG00000254326,2
ENSG00000254328,0
ENSG00000254329,0
ENSG00000254330,1
ENSG00000254331,2
ENSG00000254332,114
ENSG00000254333,27
ENSG00000254334,0
ENSG00000254335,0
ENSG00000254336,0
ENSG00000254337,2
ENSG00000254338,2
ENSG00000254339,0
ENSG00000254340,62
ENSG00000254341,0
ENSG00000254342,0
ENSG00000254343,842
ENSG00000254344,0
ENSG00000254345,0
ENSG00000254346,0
ENSG00000254347,0
ENSG00000254348,9
ENSG00000254349,79
ENSG00000254350,0
ENSG00000254351,0
ENSG00000254352,61
ENSG00000254355,0
ENSG00000254357,0
ENSG00000254358,0
ENSG00000254361,0
ENSG00000254362,4
ENSG00000254363,204
ENSG00000254364,0
ENSG00000254365,0
ENSG00000254366,29
ENSG00000254367,0
ENSG00000254369,176
ENSG00000254370,5
ENSG00000254372,0
ENSG00000254373,3
ENSG00000254376,0
ENSG00000254377,0
ENSG00000254380,2
ENSG00000254381,0
ENSG00000254383,0
ENSG00000254384,1
ENSG00000254387,1
ENSG00000254388,3
ENSG00000254389,142
ENSG00000254391,0
ENSG00000254392,0
ENSG00000254394,0
ENSG00000254395,56
ENSG00000254396,9
ENSG00000254397,6
ENSG00000254398,19
ENSG00000254399,11
ENSG00000254400,0
ENSG00000254401,4
ENSG00000254402,0
ENSG00000254403,1
ENSG00000254404,38
ENSG00000254406,2
ENSG00000254407,0
ENSG00000254408,0
ENSG00000254409,13
ENSG00000254411,0
ENSG00000254412,0
ENSG00000254413,138
ENSG00000254414,13
ENSG00000254415,0
ENSG00000254416,0
ENSG00000254417,22
ENSG00000254418,8
ENSG00000254419,51
ENSG00000254420,1
ENSG00000254422,0
ENSG00000254423,2
ENSG00000254424,0
ENSG00000254425,0
ENSG00000254427,14
ENSG00000254428,168
ENSG00000254429,14
ENSG00000254430,0
ENSG00000254431,2
ENSG00000254432,1
ENSG00000254433,44
ENSG00000254434,0
ENSG00000254436,0
ENSG00000254437,0
ENSG00000254438,0
ENSG00000254440,4
ENSG00000254441,7
ENSG00000254442,1
ENSG00000254443,0
ENSG00000254444,3
ENSG00000254445,5
ENSG00000254447,1
ENSG00000254449,1
ENSG00000254450,0
ENSG00000254451,3
ENSG00000254452,0
ENSG00000254453,5
ENSG00000254454,8
ENSG00000254455,0
ENSG00000254456,1
ENSG00000254457,0
ENSG00000254458,2
ENSG00000254459,12
ENSG00000254460,0
ENSG00000254461,91
ENSG00000254462,0
ENSG00000254463,12
ENSG00000254464,0
ENSG00000254465,2
ENSG00000254466,0
ENSG00000254467,0
ENSG00000254468,0
ENSG00000254469,157
ENSG00000254470,1950
ENSG00000254471,2
ENSG00000254472,0
ENSG00000254473,98
ENSG00000254475,0
ENSG00000254477,19
ENSG00000254478,0
ENSG00000254479,1
ENSG00000254480,4
ENSG00000254481,1
ENSG00000254482,0
ENSG00000254483,0
ENSG00000254484,2
ENSG00000254485,26
