Gene stable ID,002c7ead-0e16-4a3f-ae29-5ffcfdcd2e3a
ENSG00000253434,0
ENSG00000253435,1
ENSG00000253437,0
ENSG00000253438,27
ENSG00000253439,1
ENSG00000253440,0
ENSG00000253441,1
ENSG00000253444,0
ENSG00000253445,1
ENSG00000253447,0
ENSG00000253448,3
ENSG00000253449,0
ENSG00000253451,7
ENSG00000253452,0
ENSG00000253454,0
ENSG00000253455,0
ENSG00000253456,0
ENSG00000253457,1
ENSG00000253458,0
ENSG00000253460,1
ENSG00000253461,0
ENSG00000253462,0
ENSG00000253463,2
ENSG00000253465,0
ENSG00000253467,2
ENSG00000253468,0
ENSG00000253469,0
ENSG00000253470,0
ENSG00000253471,0
ENSG00000253472,0
ENSG00000253474,0
ENSG00000253475,2
ENSG00000253476,22
ENSG00000253477,36
ENSG00000253479,1
ENSG00000253480,0
ENSG00000253481,2
ENSG00000253482,1
ENSG00000253483,8
ENSG00000253484,1
ENSG00000253485,26
ENSG00000253486,0
ENSG00000253487,0
ENSG00000253488,0
ENSG00000253489,0
ENSG00000253490,6
ENSG00000253491,0
ENSG00000253492,0
ENSG00000253493,0
ENSG00000253495,0
ENSG00000253496,1
ENSG00000253497,4
ENSG00000253499,0
ENSG00000253500,2
ENSG00000253501,0
ENSG00000253502,2
ENSG00000253503,0
ENSG00000253504,0
ENSG00000253505,1
ENSG00000253506,10
ENSG00000253507,2
ENSG00000253508,0
ENSG00000253509,9
ENSG00000253510,0
ENSG00000253512,0
ENSG00000253513,3
ENSG00000253515,6
ENSG00000253516,5
ENSG00000253517,0
ENSG00000253519,2
ENSG00000253520,19
ENSG00000253521,0
ENSG00000253522,183
ENSG00000253523,0
ENSG00000253524,0
ENSG00000253525,2
ENSG00000253526,1
ENSG00000253527,0
ENSG00000253528,2
ENSG00000253530,1
ENSG00000253532,0
ENSG00000253534,0
ENSG00000253535,1
ENSG00000253536,0
ENSG00000253537,16
ENSG00000253538,0
ENSG00000253539,0
ENSG00000253540,112
ENSG00000253541,9
ENSG00000253542,0
ENSG00000253543,0
ENSG00000253544,5
ENSG00000253545,9
ENSG00000253546,0
ENSG00000253547,0
ENSG00000253548,0
ENSG00000253549,17
ENSG00000253550,0
ENSG00000253551,0
ENSG00000253552,60
ENSG00000253553,12
ENSG00000253554,1
ENSG00000253555,0
ENSG00000253556,0
ENSG00000253557,0
ENSG00000253558,2
ENSG00000253559,14
ENSG00000253560,0
ENSG00000253561,0
ENSG00000253562,2
ENSG00000253563,0
ENSG00000253564,0
ENSG00000253567,0
ENSG00000253568,0
ENSG00000253569,0
ENSG00000253570,132
ENSG00000253571,1
ENSG00000253572,1
ENSG00000253573,0
ENSG00000253574,0
ENSG00000253576,0
ENSG00000253577,0
ENSG00000253578,0
ENSG00000253579,0
ENSG00000253580,0
ENSG00000253581,0
ENSG00000253582,28
ENSG00000253583,0
ENSG00000253584,0
ENSG00000253585,1
ENSG00000253586,0
ENSG00000253587,0
ENSG00000253588,0
ENSG00000253590,1
ENSG00000253591,1
ENSG00000253592,0
ENSG00000253593,0
ENSG00000253595,0
ENSG00000253596,3
ENSG00000253598,29
ENSG00000253600,0
ENSG00000253602,0
ENSG00000253603,3
ENSG00000253604,0
ENSG00000253605,22
ENSG00000253606,8
ENSG00000253607,0
ENSG00000253608,1
ENSG00000253610,0
ENSG00000253611,0
ENSG00000253612,0
ENSG00000253613,0
ENSG00000253614,0
ENSG00000253615,0
ENSG00000253616,5
ENSG00000253617,0
ENSG00000253618,3
ENSG00000253619,0
ENSG00000253620,6
ENSG00000253621,1
ENSG00000253622,0
ENSG00000253623,0
ENSG00000253625,0
ENSG00000253626,1234
ENSG00000253627,0
ENSG00000253628,0
ENSG00000253629,0
ENSG00000253630,1
ENSG00000253631,0
ENSG00000253632,6
ENSG00000253633,3
ENSG00000253634,0
ENSG00000253635,0
ENSG00000253636,41
ENSG00000253637,0
ENSG00000253638,0
ENSG00000253639,0
ENSG00000253641,3
ENSG00000253642,25
ENSG00000253643,0
ENSG00000253644,0
ENSG00000253645,0
ENSG00000253646,0
ENSG00000253647,0
ENSG00000253648,0
ENSG00000253649,8
ENSG00000253650,0
ENSG00000253651,0
ENSG00000253652,0
ENSG00000253653,6
ENSG00000253654,0
ENSG00000253655,0
ENSG00000253656,0
ENSG00000253657,0
ENSG00000253658,0
ENSG00000253659,0
ENSG00000253660,0
ENSG00000253661,0
ENSG00000253663,1
ENSG00000253664,0
ENSG00000253665,0
ENSG00000253666,1
ENSG00000253667,30
ENSG00000253668,0
ENSG00000253669,37
ENSG00000253670,0
ENSG00000253671,12
ENSG00000253672,0
ENSG00000253673,0
ENSG00000253674,0
ENSG00000253675,0
ENSG00000253676,28
ENSG00000253677,1
ENSG00000253678,0
ENSG00000253679,1
ENSG00000253680,0
ENSG00000253681,0
ENSG00000253682,1
ENSG00000253683,71
ENSG00000253684,0
ENSG00000253685,0
ENSG00000253686,4
ENSG00000253687,0
ENSG00000253688,0
ENSG00000253690,1
ENSG00000253691,0
ENSG00000253692,1
ENSG00000253693,0
ENSG00000253695,1
ENSG00000253696,0
ENSG00000253697,0
ENSG00000253698,1
ENSG00000253699,0
ENSG00000253701,8
ENSG00000253702,1
ENSG00000253703,1
ENSG00000253704,43
ENSG00000253706,10
ENSG00000253707,0
ENSG00000253708,0
ENSG00000253709,1
ENSG00000253710,366
ENSG00000253711,0
ENSG00000253712,2
ENSG00000253713,0
ENSG00000253714,0
ENSG00000253715,0
ENSG00000253716,165
ENSG00000253717,0
ENSG00000253719,7551
ENSG00000253720,1
ENSG00000253721,2
ENSG00000253722,0
ENSG00000253723,0
ENSG00000253725,0
ENSG00000253726,0
ENSG00000253728,0
ENSG00000253729,45618
ENSG00000253730,27
ENSG00000253731,49
ENSG00000253732,0
ENSG00000253733,0
ENSG00000253734,0
ENSG00000253735,0
ENSG00000253736,1
ENSG00000253737,2
ENSG00000253738,1393
ENSG00000253739,0
ENSG00000253740,0
ENSG00000253741,28
ENSG00000253742,2
ENSG00000253743,0
ENSG00000253744,0
ENSG00000253745,0
ENSG00000253746,7
ENSG00000253747,0
ENSG00000253748,0
ENSG00000253749,0
ENSG00000253750,0
ENSG00000253752,0
ENSG00000253754,0
ENSG00000253755,3885
ENSG00000253756,0
ENSG00000253759,0
ENSG00000253760,0
ENSG00000253762,0
ENSG00000253763,1
ENSG00000253764,0
ENSG00000253765,0
ENSG00000253766,0
ENSG00000253767,6
ENSG00000253768,1
ENSG00000253770,0
ENSG00000253771,19
ENSG00000253772,0
ENSG00000253773,4
ENSG00000253774,3
ENSG00000253775,0
ENSG00000253776,0
ENSG00000253777,0
ENSG00000253778,0
ENSG00000253779,0
ENSG00000253780,0
ENSG00000253781,1
ENSG00000253782,0
ENSG00000253783,0
ENSG00000253784,1
ENSG00000253785,19
ENSG00000253786,0
ENSG00000253787,0
ENSG00000253789,0
ENSG00000253790,0
ENSG00000253792,0
ENSG00000253793,0
ENSG00000253794,2
ENSG00000253795,0
ENSG00000253796,5
ENSG00000253797,1515
ENSG00000253798,0
ENSG00000253799,0
ENSG00000253800,0
ENSG00000253801,0
ENSG00000253802,0
ENSG00000253803,0
ENSG00000253805,0
ENSG00000253806,0
ENSG00000253807,1
ENSG00000253808,0
ENSG00000253809,2
ENSG00000253810,1
ENSG00000253811,0
ENSG00000253813,0
ENSG00000253814,0
ENSG00000253816,1
ENSG00000253817,4
ENSG00000253818,56
ENSG00000253819,0
ENSG00000253820,0
ENSG00000253821,1
ENSG00000253822,1
ENSG00000253823,2
ENSG00000253824,3
ENSG00000253825,0
ENSG00000253826,0
ENSG00000253828,0
ENSG00000253829,0
ENSG00000253831,65
ENSG00000253832,0
ENSG00000253833,3
ENSG00000253834,0
ENSG00000253836,0
ENSG00000253837,22
ENSG00000253838,0
ENSG00000253839,0
ENSG00000253840,0
ENSG00000253841,0
ENSG00000253842,0
ENSG00000253843,0
ENSG00000253844,9
ENSG00000253845,0
ENSG00000253846,31
ENSG00000253848,2
ENSG00000253849,0
ENSG00000253851,0
ENSG00000253852,1
ENSG00000253853,0
ENSG00000253854,72
ENSG00000253855,0
ENSG00000253857,0
ENSG00000253858,0
ENSG00000253859,0
ENSG00000253860,0
ENSG00000253861,0
ENSG00000253862,0
ENSG00000253865,12
ENSG00000253866,0
ENSG00000253868,2
ENSG00000253869,20
ENSG00000253870,2
ENSG00000253871,1
ENSG00000253872,1
ENSG00000253873,8
ENSG00000253874,0
ENSG00000253875,1
ENSG00000253877,0
ENSG00000253878,8
ENSG00000253879,0
ENSG00000253880,1
ENSG00000253881,0
ENSG00000253882,26
ENSG00000253883,8
ENSG00000253884,3
ENSG00000253885,0
ENSG00000253886,0
ENSG00000253887,0
ENSG00000253888,0
ENSG00000253889,0
ENSG00000253891,0
ENSG00000253892,0
ENSG00000253893,0
ENSG00000253894,0
ENSG00000253895,0
ENSG00000253896,0
ENSG00000253897,0
ENSG00000253898,0
ENSG00000253899,0
ENSG00000253900,0
ENSG00000253901,0
ENSG00000253903,0
ENSG00000253906,0
ENSG00000253907,0
ENSG00000253908,3
ENSG00000253910,51
ENSG00000253911,1
ENSG00000253912,0
ENSG00000253913,0
ENSG00000253915,2
ENSG00000253916,0
ENSG00000253917,0
ENSG00000253919,19
ENSG00000253920,0
ENSG00000253921,53
ENSG00000253923,0
ENSG00000253924,0
ENSG00000253925,0
ENSG00000253926,0
ENSG00000253927,0
ENSG00000253929,19
ENSG00000253930,68
ENSG00000253931,1
ENSG00000253932,0
ENSG00000253934,0
ENSG00000253935,0
ENSG00000253936,30
ENSG00000253937,0
ENSG00000253939,0
ENSG00000253940,0
ENSG00000253941,0
ENSG00000253942,2
ENSG00000253943,2
ENSG00000253944,0
ENSG00000253945,0
ENSG00000253946,0
ENSG00000253947,0
ENSG00000253948,47
ENSG00000253949,0
ENSG00000253951,0
ENSG00000253952,2
ENSG00000253953,8
ENSG00000253954,47
ENSG00000253955,15
ENSG00000253956,0
ENSG00000253957,17
ENSG00000253958,739
ENSG00000253959,0
ENSG00000253960,0
ENSG00000253961,1
ENSG00000253963,0
ENSG00000253964,0
ENSG00000253965,0
ENSG00000253966,13
ENSG00000253967,0
ENSG00000253968,0
ENSG00000253970,0
ENSG00000253971,1
ENSG00000253972,2
ENSG00000253973,50
ENSG00000253974,0
ENSG00000253975,0
ENSG00000253976,0
ENSG00000253977,0
ENSG00000253978,4
ENSG00000253979,0
ENSG00000253980,0
ENSG00000253981,42
ENSG00000253982,61
ENSG00000253983,6
ENSG00000253985,0
ENSG00000253986,8
ENSG00000253988,3
ENSG00000253989,0
ENSG00000253991,0
ENSG00000253992,0
ENSG00000253993,0
ENSG00000253994,0
ENSG00000253995,0
ENSG00000253997,0
ENSG00000253998,3
ENSG00000253999,0
ENSG00000254000,0
ENSG00000254001,0
ENSG00000254002,1
ENSG00000254003,2
ENSG00000254004,3612
ENSG00000254006,6
ENSG00000254007,0
ENSG00000254008,0
ENSG00000254009,0
ENSG00000254010,0
ENSG00000254011,0
ENSG00000254012,3
ENSG00000254013,1
ENSG00000254014,0
ENSG00000254015,0
ENSG00000254016,35
ENSG00000254017,2
ENSG00000254018,0
ENSG00000254019,2
ENSG00000254020,0
ENSG00000254021,0
ENSG00000254023,6
ENSG00000254024,1
ENSG00000254025,0
ENSG00000254026,0
ENSG00000254027,47
ENSG00000254028,4
ENSG00000254029,0
ENSG00000254030,0
ENSG00000254031,0
ENSG00000254033,0
ENSG00000254034,0
ENSG00000254035,15
ENSG00000254036,0
ENSG00000254037,1
ENSG00000254038,1
ENSG00000254039,1
ENSG00000254040,0
ENSG00000254041,2
ENSG00000254042,3
ENSG00000254043,0
ENSG00000254044,1
ENSG00000254045,0
ENSG00000254046,4
ENSG00000254047,0
ENSG00000254048,0
ENSG00000254049,0
ENSG00000254050,0
ENSG00000254051,0
ENSG00000254052,0
ENSG00000254053,0
ENSG00000254054,1
ENSG00000254055,0
ENSG00000254056,15
ENSG00000254057,2
ENSG00000254060,0
ENSG00000254061,0
ENSG00000254063,0
ENSG00000254064,19
ENSG00000254065,2
ENSG00000254066,0
ENSG00000254067,0
ENSG00000254069,0
ENSG00000254070,0
ENSG00000254073,0
ENSG00000254075,0
ENSG00000254076,0
ENSG00000254077,0
ENSG00000254079,1
ENSG00000254080,0
ENSG00000254081,2
ENSG00000254082,0
ENSG00000254083,0
ENSG00000254084,0
ENSG00000254086,0
ENSG00000254087,3306
ENSG00000254088,9
ENSG00000254089,0
ENSG00000254090,0
ENSG00000254091,0
ENSG00000254092,0
ENSG00000254093,591
ENSG00000254094,0
ENSG00000254095,0
ENSG00000254097,0
ENSG00000254098,0
ENSG00000254099,2
ENSG00000254100,19
ENSG00000254101,1
ENSG00000254102,3
ENSG00000254103,0
ENSG00000254104,1
ENSG00000254105,1
ENSG00000254106,0
ENSG00000254109,9
ENSG00000254111,0
ENSG00000254112,0
ENSG00000254113,0
ENSG00000254114,2
ENSG00000254115,0
ENSG00000254118,0
ENSG00000254119,0
ENSG00000254120,0
ENSG00000254122,37
ENSG00000254123,0
ENSG00000254124,0
ENSG00000254126,7
ENSG00000254127,0
ENSG00000254129,0
ENSG00000254130,0
ENSG00000254131,2
ENSG00000254132,2
ENSG00000254134,0
ENSG00000254135,0
ENSG00000254136,0
ENSG00000254138,0
ENSG00000254139,0
ENSG00000254140,0
ENSG00000254141,3
ENSG00000254142,7
ENSG00000254143,0
ENSG00000254144,4
ENSG00000254145,0
ENSG00000254146,0
ENSG00000254150,0
ENSG00000254151,0
ENSG00000254152,0
ENSG00000254153,5
ENSG00000254154,16
ENSG00000254156,0
ENSG00000254157,1
ENSG00000254158,0
ENSG00000254160,0
ENSG00000254161,0
ENSG00000254162,40
ENSG00000254163,0
ENSG00000254164,3
ENSG00000254165,20
ENSG00000254166,0
ENSG00000254167,1
ENSG00000254170,0
ENSG00000254171,0
ENSG00000254172,0
ENSG00000254173,0
ENSG00000254174,4
ENSG00000254175,0
ENSG00000254176,0
ENSG00000254177,0
ENSG00000254178,0
ENSG00000254180,4
ENSG00000254181,0
ENSG00000254182,0
ENSG00000254183,0
ENSG00000254185,1
ENSG00000254186,0
ENSG00000254187,0
ENSG00000254189,0
ENSG00000254190,1
ENSG00000254192,0
ENSG00000254193,0
ENSG00000254194,0
ENSG00000254195,0
ENSG00000254197,2
ENSG00000254198,348
ENSG00000254199,0
ENSG00000254200,2
ENSG00000254201,0
ENSG00000254202,0
ENSG00000254203,0
ENSG00000254204,2
ENSG00000254205,2
ENSG00000254206,62
ENSG00000254207,0
ENSG00000254208,3
ENSG00000254209,0
ENSG00000254211,3
ENSG00000254212,0
ENSG00000254213,2
ENSG00000254215,0
ENSG00000254216,1
ENSG00000254219,0
ENSG00000254220,0
ENSG00000254221,326
ENSG00000254222,0
ENSG00000254223,0
ENSG00000254224,4
ENSG00000254225,0
ENSG00000254226,4
ENSG00000254227,1
ENSG00000254228,0
ENSG00000254229,0
ENSG00000254230,0
ENSG00000254231,24
ENSG00000254233,0
ENSG00000254235,1
ENSG00000254236,0
ENSG00000254237,0
ENSG00000254238,8
ENSG00000254239,0
ENSG00000254240,1
ENSG00000254241,0
ENSG00000254242,0
ENSG00000254244,12
ENSG00000254245,4
ENSG00000254246,0
ENSG00000254247,0
ENSG00000254248,5
ENSG00000254249,0
ENSG00000254251,2
ENSG00000254252,1
ENSG00000254253,0
ENSG00000254254,0
ENSG00000254255,0
ENSG00000254256,5
ENSG00000254258,1
ENSG00000254260,0
ENSG00000254261,0
ENSG00000254262,0
ENSG00000254263,1
ENSG00000254264,0
ENSG00000254265,0
ENSG00000254266,1
ENSG00000254267,8
ENSG00000254268,0
ENSG00000254269,0
ENSG00000254270,7
ENSG00000254271,0
ENSG00000254272,3
ENSG00000254273,0
ENSG00000254274,2
ENSG00000254275,7
ENSG00000254277,0
ENSG00000254278,0
ENSG00000254279,0
ENSG00000254281,8
ENSG00000254283,3
ENSG00000254285,224
ENSG00000254286,14
ENSG00000254287,1
ENSG00000254288,7
ENSG00000254289,1
ENSG00000254290,3
ENSG00000254291,0
ENSG00000254292,0
ENSG00000254293,0
ENSG00000254294,9
ENSG00000254295,0
ENSG00000254297,0
ENSG00000254298,3
ENSG00000254299,1
ENSG00000254300,0
ENSG00000254302,3
ENSG00000254303,0
ENSG00000254305,0
ENSG00000254306,0
ENSG00000254307,0
ENSG00000254308,1
ENSG00000254309,0
ENSG00000254310,0
ENSG00000254311,0
ENSG00000254312,0
ENSG00000254313,0
ENSG00000254314,0
ENSG00000254315,0
ENSG00000254316,0
ENSG00000254317,10
ENSG00000254319,0
ENSG00000254320,0
ENSG00000254321,1
ENSG00000254324,0
ENSG00000254325,1
ENSG00000254326,8
ENSG00000254328,2
ENSG00000254329,0
ENSG00000254330,0
ENSG00000254331,4
ENSG00000254332,69
ENSG00000254333,0
ENSG00000254334,0
ENSG00000254335,0
ENSG00000254336,0
ENSG00000254337,23
ENSG00000254338,0
ENSG00000254339,0
ENSG00000254340,5
ENSG00000254341,0
ENSG00000254342,0
ENSG00000254343,48
ENSG00000254344,0
ENSG00000254345,0
ENSG00000254346,0
ENSG00000254347,1
ENSG00000254348,3
ENSG00000254349,3
ENSG00000254350,0
ENSG00000254351,0
ENSG00000254352,9
ENSG00000254355,0
ENSG00000254357,0
ENSG00000254358,0
ENSG00000254361,0
ENSG00000254362,1
ENSG00000254363,162
ENSG00000254364,0
ENSG00000254365,0
ENSG00000254366,0
ENSG00000254367,1
ENSG00000254369,29
ENSG00000254370,2
ENSG00000254372,1
ENSG00000254373,2
ENSG00000254376,0
ENSG00000254377,0
ENSG00000254380,0
ENSG00000254381,1
ENSG00000254383,0
ENSG00000254384,0
ENSG00000254387,1
ENSG00000254388,2
ENSG00000254389,449
ENSG00000254391,1
ENSG00000254392,0
ENSG00000254394,0
ENSG00000254395,42
ENSG00000254396,0
ENSG00000254397,5
ENSG00000254398,1
ENSG00000254399,1
ENSG00000254400,0
ENSG00000254401,3
ENSG00000254402,0
ENSG00000254403,0
ENSG00000254404,0
ENSG00000254406,2
ENSG00000254407,0
ENSG00000254408,0
ENSG00000254409,10
ENSG00000254411,0
ENSG00000254412,0
ENSG00000254413,45
ENSG00000254414,0
ENSG00000254415,0
ENSG00000254416,13
ENSG00000254417,10
ENSG00000254418,6
ENSG00000254419,14
ENSG00000254420,1
ENSG00000254422,0
ENSG00000254423,0
ENSG00000254424,0
ENSG00000254425,0
ENSG00000254427,0
ENSG00000254428,24
ENSG00000254429,2
ENSG00000254430,0
ENSG00000254431,1
ENSG00000254432,1
ENSG00000254433,9
ENSG00000254434,0
ENSG00000254436,0
ENSG00000254437,0
ENSG00000254438,0
ENSG00000254440,1
ENSG00000254441,1
ENSG00000254442,0
ENSG00000254443,0
ENSG00000254444,1
ENSG00000254445,1
ENSG00000254447,0
ENSG00000254449,1
ENSG00000254450,0
ENSG00000254451,0
ENSG00000254452,0
ENSG00000254453,1
ENSG00000254454,2
ENSG00000254455,0
ENSG00000254456,0
ENSG00000254457,0
ENSG00000254458,0
ENSG00000254459,2
ENSG00000254460,0
ENSG00000254461,38
ENSG00000254462,1
ENSG00000254463,0
ENSG00000254464,0
ENSG00000254465,0
ENSG00000254466,1
ENSG00000254467,0
ENSG00000254468,0
ENSG00000254469,116
ENSG00000254470,2381
ENSG00000254471,0
ENSG00000254472,0
ENSG00000254473,480
ENSG00000254475,0
ENSG00000254477,13
ENSG00000254478,0
ENSG00000254479,0
ENSG00000254480,17
ENSG00000254481,4
ENSG00000254482,0
ENSG00000254483,0
ENSG00000254484,1
ENSG00000254485,15
ENSG00000254486,0
ENSG00000254487,0
ENSG00000254488,0
ENSG00000254489,22
ENSG00000254490,0
ENSG00000254491,0
ENSG00000254492,0
ENSG00000254495,1
ENSG00000254496,0
ENSG00000254497,0
ENSG00000254498,0
ENSG00000254499,5
ENSG00000254500,0
ENSG00000254501,5
ENSG00000254502,2
ENSG00000254503,2
ENSG00000254505,214
ENSG00000254506,3
ENSG00000254507,1
ENSG00000254508,0
ENSG00000254509,6
ENSG00000254510,7
ENSG00000254511,0
ENSG00000254512,3
ENSG00000254514,0
ENSG00000254515,0
ENSG00000254516,0
ENSG00000254517,0
ENSG00000254518,0
ENSG00000254519,3
ENSG00000254521,66
ENSG00000254522,0
ENSG00000254524,0
ENSG00000254526,0
ENSG00000254527,1
ENSG00000254528,3
ENSG00000254529,0
ENSG00000254530,0
ENSG00000254531,398
ENSG00000254532,2
ENSG00000254533,20
ENSG00000254534,0
ENSG00000254535,327
ENSG00000254536,5
ENSG00000254537,0
ENSG00000254538,0
ENSG00000254539,0
ENSG00000254540,0
ENSG00000254541,0
ENSG00000254542,0
ENSG00000254543,2
ENSG00000254544,0
ENSG00000254545,4
ENSG00000254546,0
ENSG00000254547,4
ENSG00000254548,4
ENSG00000254550,2
ENSG00000254551,3
ENSG00000254552,0
ENSG00000254553,0
ENSG00000254554,3
ENSG00000254555,0
ENSG00000254556,0
ENSG00000254557,0
ENSG00000254558,32
ENSG00000254559,0
ENSG00000254560,22
ENSG00000254561,6
ENSG00000254562,0
ENSG00000254563,0
ENSG00000254564,0
ENSG00000254565,0
ENSG00000254566,1
ENSG00000254567,0
ENSG00000254568,0
ENSG00000254569,0
ENSG00000254571,2
ENSG00000254572,1
ENSG00000254573,0
ENSG00000254574,0
ENSG00000254575,0
ENSG00000254576,0
ENSG00000254577,3
ENSG00000254578,0
ENSG00000254579,0
ENSG00000254580,0
ENSG00000254581,0
ENSG00000254582,2
ENSG00000254583,0
ENSG00000254584,0
ENSG00000254585,12
ENSG00000254586,0
ENSG00000254587,0
ENSG00000254588,1
ENSG00000254589,3
ENSG00000254590,0
ENSG00000254591,0
ENSG00000254592,0
ENSG00000254593,14
ENSG00000254594,0
ENSG00000254595,32
ENSG00000254596,0
ENSG00000254597,0
ENSG00000254598,19
ENSG00000254599,0
ENSG00000254601,0
ENSG00000254602,12
ENSG00000254603,0
ENSG00000254604,28
ENSG00000254605,121
ENSG00000254606,1
ENSG00000254607,8
ENSG00000254608,6
ENSG00000254609,0
ENSG00000254610,0
ENSG00000254612,290
ENSG00000254613,0
ENSG00000254614,256
ENSG00000254615,76
ENSG00000254616,1
ENSG00000254617,0
ENSG00000254618,0
ENSG00000254619,0
ENSG00000254620,0
ENSG00000254621,0
ENSG00000254622,0
ENSG00000254623,0
ENSG00000254624,0
ENSG00000254625,0
ENSG00000254626,26
ENSG00000254627,0
ENSG00000254629,0
ENSG00000254630,0
ENSG00000254631,2
ENSG00000254632,0
ENSG00000254633,0
ENSG00000254634,15
ENSG00000254635,2034
ENSG00000254636,1
ENSG00000254637,0
ENSG00000254638,0
ENSG00000254639,1
ENSG00000254640,1
ENSG00000254641,0
ENSG00000254642,0
ENSG00000254644,0
ENSG00000254645,208
ENSG00000254646,0
ENSG00000254647,0
ENSG00000254648,1
ENSG00000254649,0
ENSG00000254650,0
ENSG00000254651,0
ENSG00000254653,0
ENSG00000254654,1
ENSG00000254655,0
ENSG00000254656,0
ENSG00000254658,0
ENSG00000254659,0
ENSG00000254660,0
ENSG00000254661,0
ENSG00000254662,12
ENSG00000254663,0
ENSG00000254664,1
ENSG00000254665,0
ENSG00000254667,3
ENSG00000254668,0
ENSG00000254669,0
ENSG00000254670,17
ENSG00000254671,1
ENSG00000254672,1
ENSG00000254673,0
ENSG00000254674,0
ENSG00000254675,5
ENSG00000254676,12
ENSG00000254677,0
ENSG00000254678,0
ENSG00000254680,0
ENSG00000254681,208
ENSG00000254682,348
ENSG00000254683,0
ENSG00000254684,0
ENSG00000254685,743
ENSG00000254686,0
ENSG00000254687,6
ENSG00000254688,0
ENSG00000254689,1
ENSG00000254690,0
ENSG00000254691,4
ENSG00000254692,2
ENSG00000254693,0
ENSG00000254694,3
ENSG00000254695,2
ENSG00000254696,0
ENSG00000254697,1
ENSG00000254698,0
ENSG00000254699,0
ENSG00000254700,0
ENSG00000254701,0
ENSG00000254702,0
ENSG00000254703,14
ENSG00000254704,4
ENSG00000254705,0
ENSG00000254706,11
ENSG00000254707,0
ENSG00000254708,3
ENSG00000254709,3162
ENSG00000254710,0
ENSG00000254712,0
ENSG00000254713,1
ENSG00000254714,0
ENSG00000254715,0
ENSG00000254717,20
ENSG00000254718,17
ENSG00000254719,6
ENSG00000254720,0
ENSG00000254721,0
ENSG00000254722,0
ENSG00000254723,0
ENSG00000254724,0
ENSG00000254725,0
ENSG00000254726,4515
ENSG00000254727,0
ENSG00000254728,0
ENSG00000254730,0
ENSG00000254731,7
ENSG00000254732,8
ENSG00000254733,1
ENSG00000254734,0
ENSG00000254735,0
ENSG00000254736,1
ENSG00000254737,0
ENSG00000254738,1
ENSG00000254739,2
ENSG00000254740,0
ENSG00000254741,0
ENSG00000254743,1
ENSG00000254744,6
ENSG00000254746,0
ENSG00000254747,0
ENSG00000254748,4
ENSG00000254749,0
ENSG00000254750,2
ENSG00000254751,0
ENSG00000254752,0
ENSG00000254753,0
ENSG00000254754,0
ENSG00000254755,0
ENSG00000254756,4
ENSG00000254757,0
ENSG00000254758,0
ENSG00000254759,76
ENSG00000254760,2
ENSG00000254761,0
ENSG00000254762,1
ENSG00000254764,4
ENSG00000254765,0
ENSG00000254767,0
ENSG00000254768,34
ENSG00000254769,0
ENSG00000254770,0
ENSG00000254771,2
ENSG00000254772,61
ENSG00000254774,0
ENSG00000254775,0
ENSG00000254776,0
ENSG00000254777,2
ENSG00000254779,0
ENSG00000254780,2
ENSG00000254781,1
ENSG00000254783,28
ENSG00000254784,0
ENSG00000254785,0
ENSG00000254786,7
ENSG00000254787,0
ENSG00000254788,31
ENSG00000254789,0
ENSG00000254790,0
ENSG00000254791,0
ENSG00000254792,0
ENSG00000254793,1
ENSG00000254794,0
ENSG00000254795,0
ENSG00000254796,0
ENSG00000254798,0
ENSG00000254799,0
ENSG00000254800,0
ENSG00000254801,0
ENSG00000254802,6
ENSG00000254803,0
ENSG00000254804,0
ENSG00000254805,0
ENSG00000254806,15
ENSG00000254807,0
ENSG00000254810,7
ENSG00000254811,0
ENSG00000254812,26
ENSG00000254813,0
ENSG00000254814,7
ENSG00000254815,106
ENSG00000254816,0
ENSG00000254817,0
ENSG00000254818,0
ENSG00000254819,0
ENSG00000254820,0
ENSG00000254821,0
ENSG00000254822,0
ENSG00000254823,0
ENSG00000254824,0
ENSG00000254825,0
ENSG00000254826,1
ENSG00000254827,127
ENSG00000254828,0
ENSG00000254829,0
ENSG00000254830,0
ENSG00000254831,0
ENSG00000254832,0
ENSG00000254833,1
ENSG00000254834,0
ENSG00000254835,0
ENSG00000254836,0
ENSG00000254837,720
ENSG00000254838,291
ENSG00000254839,0
ENSG00000254840,0
