UniProtKB Gene Name ID,node_id,Gene stable ID
Q9H477,9768,ENSG00000171174
Q99929,9769,ENSG00000183734
Q8WZ73,9770,ENSG00000092871
Q8NH85,9772,ENSG00000279961
Q13505,9773,ENSG00000173171
Q8TA86,9774,ENSG00000164610
Q9Y2D9,9775,ENSG00000198740
Q9BPZ3,9776,ENSG00000120727
Q96PV0,9777,ENSG00000197283
Q9NZ56,9778,ENSG00000155816
P51795,9779,ENSG00000171365
Q8N3Y1,9781,ENSG00000174989
Q8NGE9,9782,ENSG00000186513
Q8WVC0,9783,ENSG00000166477
Q8IWL2,9784,ENSG00000122852
Q8IZM9,9785,ENSG00000139974
Q8NH61,9786,ENSG00000176925
Q9Y6B2,9787,ENSG00000255302
P78426,9788,ENSG00000163623
Q53GS7,9789,ENSG00000119392
Q9NQ69,9790,ENSG00000143355
Q15404,9791,ENSG00000148484
Q9UBV8,9792,ENSG00000162517
Q9Y6M1,9793,ENSG00000073792
Q9P1W9,9794,ENSG00000102096
P51589,9795,ENSG00000134716
Q92896,9796,ENSG00000090863
Q13520,9797,ENSG00000086159
P50749,9798,ENSG00000101265
Q03701,9799,ENSG00000115816
P04180,9800,ENSG00000213398
Q8NGN5,9801,ENSG00000234560
Q14139,9802,ENSG00000110344
Q9Y257,9803,ENSG00000099337
Q9Y6L6,9805,ENSG00000134538
Q9H3R0,9806,ENSG00000107077
P36915,9807,ENSG00000204590
Q8N5H7,9808,ENSG00000095370
Q8NGY6,9809,ENSG00000188340
Q9NQN1,9811,ENSG00000278889
Q5VWQ0,9812,ENSG00000081019
Q9NSC5,9813,ENSG00000051128
Q9Y6A5,9814,ENSG00000013810
P56277,9815,ENSG00000182712
Q9GZV5,9816,ENSG00000018408
Q8NG95,9817,ENSG00000170920
Q9Y285,9818,ENSG00000179115
Q9NRR8,9819,ENSG00000197622
Q02383,9820,ENSG00000124157
Q9BXA7,9822,ENSG00000212122
Q8NCQ5,9823,ENSG00000141665
Q9BY44,9824,ENSG00000144895
P47211,9825,ENSG00000166573
Q8TDN4,9826,ENSG00000134508
Q9P296,9827,ENSG00000134830
Q8WUH2,9828,ENSG00000135966
P78559,9829,ENSG00000166963
P0C0L5,9831,ENSG00000224389
Q9NZP2,9832,ENSG00000179695
Q99574,9833,ENSG00000163536
Q9H9B1,9834,ENSG00000181090
Q9NNX6,9835,ENSG00000090659
Q8IXZ3,9836,ENSG00000164651
Q86YT9,9837,ENSG00000160593
Q9BWF2,9838,ENSG00000183763
Q6IB77,9839,ENSG00000149124
Q99633,9840,ENSG00000165630
Q9H074,9842,ENSG00000172239
Q8NH05,9843,ENSG00000182652
Q9NVJ2,9844,ENSG00000134108
Q9BPV8,9845,ENSG00000181631
P23946,9846,ENSG00000092009
Q99590,9847,ENSG00000139218
Q86WV1,9848,ENSG00000141293
Q9H0C2,9849,ENSG00000151475
Q00587,9850,ENSG00000128283
P48200,9851,ENSG00000136381
Q6NZY7,9852,ENSG00000167617
Q9H8Y5,9854,ENSG00000163516
Q96A00,9855,ENSG00000167641
Q8NGN6,9856,ENSG00000182634
Q2QGD7,9857,ENSG00000070476
P21439,9858,ENSG00000005471
Q96L73,9859,ENSG00000165671
P56278,9860,ENSG00000214827
Q86YV6,9862,ENSG00000145949
Q9NYL2,9863,ENSG00000091436
Q6IF82,9865,ENSG00000237388
Q8NH87,9866,ENSG00000174914
P56597,9867,ENSG00000112981
Q9Y3A6,9868,ENSG00000117500
Q9P2E2,9869,ENSG00000117245
Q9Y279,9870,ENSG00000155659
Q9H3S5,9871,ENSG00000143315
Q99581,9872,ENSG00000163497
Q709C8,9873,ENSG00000129003
Q9H3N1,9874,ENSG00000139921
Q9UKR3,9875,ENSG00000167759
Q8TAD4,9876,ENSG00000145740
Q14520,9877,ENSG00000148702
P32456,9879,ENSG00000162645
Q15784,9881,ENSG00000171532
Q8N9B5,9882,ENSG00000152409
Q9NRX5,9883,ENSG00000111897
P35030,9884,ENSG00000010438
Q96F15,9885,ENSG00000196329
Q9NVQ4,9886,ENSG00000158234
P35716,9888,ENSG00000176887
Q92777,9889,ENSG00000157152
Q9NQX1,9890,ENSG00000138738
Q8NGL1,9891,ENSG00000186119
Q9UGM3,9892,ENSG00000187908
Q8NH41,9893,ENSG00000169488
Q15527,9894,ENSG00000148291
Q8NEV4,9895,ENSG00000095777
Q9HD26,9896,ENSG00000047932
Q9UKC9,9897,ENSG00000153558
Q9UPV9,9898,ENSG00000182606
Q92536,9899,ENSG00000103064
Q9Y580,9900,ENSG00000076053
Q7Z698,9901,ENSG00000198369
Q8TDW5,9902,ENSG00000147041
Q9Y215,9903,ENSG00000206561
O95865,9904,ENSG00000213722
Q9H115,9905,ENSG00000125814
Q96PN7,9906,ENSG00000124496
Q9NPG2,9907,ENSG00000165553
Q96D21,9908,ENSG00000100302
Q8TAX0,9909,ENSG00000143867
Q8WTS1,9910,ENSG00000011198
Q92482,9912,ENSG00000165272
Q8NHA4,9913,ENSG00000244623
Q12908,9914,ENSG00000125255
Q16831,9917,ENSG00000183696
Q9NZP0,9918,ENSG00000205329
Q99941,9919,ENSG00000213676
Q9NRE1,9920,ENSG00000167346
Q07507,9921,ENSG00000143196
Q14207,9922,ENSG00000149308
Q15034,9923,ENSG00000138641
Q8NGM1,9924,ENSG00000181939
Q8NGL2,9926,ENSG00000279395
Q8NGL9,9927,ENSG00000279514
Q99445,9928,ENSG00000104499
Q86VB7,9934,ENSG00000177575
Q92990,9935,ENSG00000174842
Q8NGY5,9936,ENSG00000197403
Q9BS86,9937,ENSG00000042813
Q93045,9938,ENSG00000104435
Q7Z699,9939,ENSG00000166068
Q9UQR0,9940,ENSG00000102098
Q8N158,9941,ENSG00000213420
Q9UKA1,9942,ENSG00000118564
Q8TEU7,9943,ENSG00000158987
Q9UHJ3,9945,ENSG00000163935
Q96NY9,9946,ENSG00000172732
Q99705,9947,ENSG00000128285
Q9HCY8,9948,ENSG00000189334
Q9Y5L5,9949,ENSG00000163352
Q9HB55,9950,ENSG00000021461
Q8NGF9,9951,ENSG00000172208
Q8NH81,9952,ENSG00000198674
Q8NH00,9953,ENSG00000196944
Q8NGQ2,9954,ENSG00000279051
Q7L591,9955,ENSG00000146094
Q8NGQ6,9956,ENSG00000172377
Q99217,9957,ENSG00000125363
Q969K3,9958,ENSG00000170633
Q04941,9959,ENSG00000102007
Q9BQ04,9960,ENSG00000173914
Q9Y3C6,9961,ENSG00000137168
Q9HC96,9962,ENSG00000142330
Q9UK73,9963,ENSG00000169018
Q9NW64,9964,ENSG00000086589
Q9UJ96,9965,ENSG00000178342
Q9UHY8,9966,ENSG00000171055
Q16674,9967,ENSG00000261857
Q9UBX1,9968,ENSG00000174080
P19526,9969,ENSG00000174951
Q9P2K3,9970,ENSG00000117625
Q9GZU2,9972,ENSG00000198300
Q9BQ39,9973,ENSG00000107625
Q9Y4L1,9974,ENSG00000149428
Q8NB59,9975,ENSG00000143469
Q9UMF0,9977,ENSG00000105376
Q9Y3S1,9978,ENSG00000165238
O95944,9979,ENSG00000096264
Q8NGS9,9980,ENSG00000276119
Q8NH49,9981,ENSG00000176567
P50402,9982,ENSG00000102119
Q15615,9983,ENSG00000141194
Q8NGL3,9984,ENSG00000186113
Q8N0X2,9985,ENSG00000144451
Q9H2K8,9986,ENSG00000135090
Q9Y6P5,9987,ENSG00000080546
Q9H4M3,9988,ENSG00000132879
Q92832,9989,ENSG00000165973
Q02809,9990,ENSG00000083444
Q9BUF7,9991,ENSG00000130545
Q06203,9992,ENSG00000128059
Q9UBP9,9993,ENSG00000144366
Q8NGY0,9994,ENSG00000279111
Q96JC9,9995,ENSG00000144597
Q9P2J9,9996,ENSG00000172840
Q13794,9997,ENSG00000141682
Q10713,9998,ENSG00000165688
Q8NGQ3,9999,ENSG00000197887
Q8N4T0,10000,ENSG00000165078
Q8NGR3,10001,ENSG00000165204
Q4J6C6,10002,ENSG00000138078
Q13029,10004,ENSG00000116731
Q15643,10005,ENSG00000100815
Q9GZT4,10007,ENSG00000167720
Q86VI3,10008,ENSG00000183856
Q99952,10009,ENSG00000072135
Q12918,10010,ENSG00000111796
Q9NSE4,10011,ENSG00000067704
P48147,10012,ENSG00000085377
Q9Y263,10013,ENSG00000137055
Q96RL6,10015,ENSG00000161640
Q9NQW6,10016,ENSG00000011426
Q8NGL4,10017,ENSG00000279761
P40200,10018,ENSG00000153283
Q9NS56,10019,ENSG00000197579
Q96HZ4,10020,ENSG00000144485
Q9UKQ9,10021,ENSG00000213022
Q9NNW7,10023,ENSG00000184470
Q96PM9,10024,ENSG00000161642
Q8NH01,10025,ENSG00000279301
Q96MN2,10026,ENSG00000160505
Q9P0U4,10027,ENSG00000154832
P07911,10028,ENSG00000169344
Q15532,10029,ENSG00000141380
P22749,10030,ENSG00000115523
Q96QR8,10031,ENSG00000146676
P78539,10032,ENSG00000101955
Q9UNF0,10033,ENSG00000100266
Q9UGK8,10034,ENSG00000129158
Q9BQ50,10035,ENSG00000183479
Q9NRH2,10036,ENSG00000163788
Q16656,10038,ENSG00000106459
Q9UKA2,10039,ENSG00000112234
Q99607,10040,ENSG00000102034
Q9UKP6,10041,ENSG00000181408
Q9Y5Q3,10044,ENSG00000204103
Q99727,10046,ENSG00000157150
Q8IWV2,10047,ENSG00000144619
Q9Y271,10048,ENSG00000173198
Q9BZS1,10049,ENSG00000049768
Q9UNU6,10050,ENSG00000180432
Q9UMW8,10051,ENSG00000184979
Q9UEE5,10052,ENSG00000164543
Q8TAX7,10053,ENSG00000171195
Q9NQ94,10054,ENSG00000148584
P19256,10055,ENSG00000116815
Q9H0T7,10056,ENSG00000124839
Q8WZ84,10058,ENSG00000196341
Q13835,10059,ENSG00000081277
Q9H223,10060,ENSG00000103966
P78380,10061,ENSG00000173391
P31629,10062,ENSG00000010818
Q9GZR7,10063,ENSG00000089737
Q8NH02,10064,ENSG00000182783
Q9Y6Q1,10067,ENSG00000077274
Q9Y5X1,10069,ENSG00000130340
O75880,10070,ENSG00000133028
Q9UP95,10071,ENSG00000124067
Q9BZF9,10072,ENSG00000137831
Q15722,10073,ENSG00000213903
Q9UK39,10074,ENSG00000151014
Q96T23,10075,ENSG00000048649
P13489,10076,ENSG00000023191
Q96AX2,10077,ENSG00000172794
Q6MZZ7,10078,ENSG00000162949
Q96A26,10081,ENSG00000114023
Q13296,10082,ENSG00000110484
Q8NGN1,10083,ENSG00000181499
Q16740,10085,ENSG00000125656
Q8NGF8,10087,ENSG00000175619
Q969P6,10088,ENSG00000184428
Q9Y4Z2,10089,ENSG00000122859
Q9Y228,10090,ENSG00000009790
Q9Y6B7,10091,ENSG00000134262
Q9H252,10092,ENSG00000173826
Q9Y5J7,10093,ENSG00000100575
Q00532,10094,ENSG00000100490
Q5VTY9,10095,ENSG00000054392
Q8NH03,10096,ENSG00000196539
Q8WWZ1,10097,ENSG00000136697
Q7Z4W1,10098,ENSG00000169738
Q9Y282,10099,ENSG00000125991
Q9NR22,10100,ENSG00000111218
Q8N568,10103,ENSG00000170390
Q86WK7,10104,ENSG00000176020
Q9HB90,10105,ENSG00000116954
Q16820,10106,ENSG00000141434
Q8NFA2,10108,ENSG00000196408
Q99571,10109,ENSG00000135124
Q13011,10110,ENSG00000104823
Q5JPE7,10111,ENSG00000185164
Q96I24,10112,ENSG00000107164
Q96R45,10113,ENSG00000243896
Q9UPZ3,10115,ENSG00000110756
Q92696,10116,ENSG00000100949
Q9H611,10117,ENSG00000140451
Q16658,10118,ENSG00000075618
Q16647,10119,ENSG00000124212
P29622,10120,ENSG00000100665
Q96J87,10121,ENSG00000140488
Q14296,10122,ENSG00000164896
Q99583,10123,ENSG00000070444
Q15417,10124,ENSG00000117519
P10720,10125,ENSG00000109272
Q9GZK7,10126,ENSG00000204694
P53634,10127,ENSG00000109861
Q8NGU2,10128,ENSG00000258083
Q92858,10129,ENSG00000172238
Q8NGF7,10130,ENSG00000197786
Q96RL1,10131,ENSG00000087206
Q96JP5,10133,ENSG00000186660
P09417,10134,ENSG00000151552
Q9Y2K1,10135,ENSG00000126804
Q00888,10136,ENSG00000243137
Q9BXS6,10137,ENSG00000137804
P31641,10139,ENSG00000131389
P37059,10140,ENSG00000086696
Q8IW19,10141,ENSG00000169621
P80192,10142,ENSG00000006432
P52888,10143,ENSG00000172009
Q16670,10144,ENSG00000197062
Q96S94,10145,ENSG00000221978
Q8NGK5,10146,ENSG00000197790
Q9NX08,10147,ENSG00000169019
Q9NRF8,10148,ENSG00000047230
Q96D31,10149,ENSG00000276045
Q9UQ07,10150,ENSG00000080823
Q9H334,10151,ENSG00000114861
Q9NZQ7,10152,ENSG00000120217
Q96CN9,10153,ENSG00000179562
Q9NP85,10154,ENSG00000116218
Q9UNN4,10155,ENSG00000242441
Q8NGY2,10157,ENSG00000196171
Q9BQ31,10159,ENSG00000170745
Q9H0C5,10160,ENSG00000064726
Q96HY7,10163,ENSG00000181192
P58107,10164,ENSG00000261150
Q8NGF6,10165,ENSG00000172772
Q01167,10166,ENSG00000141568
Q9Y5L4,10167,ENSG00000099800
Q9GZV4,10168,ENSG00000163577
Q9UKL2,10169,ENSG00000182070
Q16772,10170,ENSG00000174156
Q9NPI9,10171,ENSG00000153822
Q13445,10172,ENSG00000099203
P22528,10173,ENSG00000169469
P28300,10175,ENSG00000113083
Q02127,10176,ENSG00000102967
Q6PHR2,10177,ENSG00000140474
Q6UB99,10180,ENSG00000167522
Q96NY8,10181,ENSG00000143217
Q9Y5P4,10182,ENSG00000113163
Q9UGV2,10183,ENSG00000101079
Q9ULJ3,10184,ENSG00000173276
Q9NP66,10185,ENSG00000140382
Q9HD36,10187,ENSG00000137875
Q8NGK6,10188,ENSG00000232268
Q8NGY1,10189,ENSG00000198967
Q8NGL0,10190,ENSG00000205030
Q8WYN3,10191,ENSG00000178662
Q6IA86,10192,ENSG00000134759
Q16186,10194,ENSG00000130706
Q9HD67,10195,ENSG00000145555
P32247,10196,ENSG00000102239
Q14353,10197,ENSG00000130005
Q8IWT3,10198,ENSG00000112659
Q96IZ5,10199,ENSG00000089682
Q86XK2,10201,ENSG00000138081
Q14677,10202,ENSG00000113282
Q9BXR6,10203,ENSG00000134389
Q8IWU9,10204,ENSG00000139287
Q9NZM1,10205,ENSG00000138119
Q8NGQ4,10206,ENSG00000180475
Q16650,10207,ENSG00000136535
Q14184,10208,ENSG00000272636
Q8WXG8,10209,ENSG00000171643
Q8NGD2,10211,ENSG00000165762
Q96BH3,10212,ENSG00000169393
Q9UHC1,10213,ENSG00000119684
Q9P2U7,10214,ENSG00000104888
Q8N0Y2,10215,ENSG00000167685
Q9NTU7,10216,ENSG00000054803
Q13291,10218,ENSG00000117090
Q8WTS6,10219,ENSG00000145391
Q9HAV5,10220,ENSG00000131080
Q9UHI5,10221,ENSG00000092068
Q92947,10222,ENSG00000105607
Q9H160,10223,ENSG00000168556
Q8NGA5,10224,ENSG00000176231
P09923,10226,ENSG00000163295
Q9NZU7,10227,ENSG00000157782
Q9NQY0,10230,ENSG00000147439
Q6ZNA4,10231,ENSG00000157450
Q9UK55,10233,ENSG00000140093
Q96RD7,10234,ENSG00000110218
Q9H3H9,10235,ENSG00000184905
Q712K3,10236,ENSG00000107341
Q92882,10237,ENSG00000134996
Q96Q42,10238,ENSG00000003393
Q9HAZ1,10239,ENSG00000113240
Q9BQT8,10240,ENSG00000183032
Q9Y6W3,10241,ENSG00000131375
Q8TDR2,10242,ENSG00000125834
Q9HB29,10243,ENSG00000115598
P14410,10244,ENSG00000090402
P46937,10245,ENSG00000137693
Q14183,10247,ENSG00000149927
P60896,10249,ENSG00000127922
Q9BXM0,10250,ENSG00000105227
Q9H7L9,10251,ENSG00000111707
Q8IYU2,10252,ENSG00000085382
Q8NGD1,10253,ENSG00000176294
Q8WXQ8,10254,ENSG00000158525
Q99218,10255,ENSG00000099721
Q8NHC8,10257,ENSG00000198104
Q9BYE7,10258,ENSG00000156374
Q8NGQ5,10260,ENSG00000186509
Q8NGR4,10261,ENSG00000148215
P63313,10262,ENSG00000034510
Q9BW71,10263,ENSG00000149929
Q9UBX5,10264,ENSG00000140092
Q9Y5J3,10265,ENSG00000164683
Q8NGA6,10266,ENSG00000172519
Q9H339,10267,ENSG00000167355
Q9UJA5,10268,ENSG00000089195
Q8IY67,10269,ENSG00000161847
Q9Y692,10272,ENSG00000162419
Q9UKI9,10273,ENSG00000137709
Q9Y5Z7,10275,ENSG00000111727
Q9NWX5,10276,ENSG00000148331
Q8NET5,10277,ENSG00000235568
Q969D9,10278,ENSG00000145777
Q9NY25,10279,ENSG00000258227
Q92797,10280,ENSG00000125755
Q92572,10282,ENSG00000177879
Q9NS18,10283,ENSG00000023572
O95968,10284,ENSG00000168515
Q15386,10285,ENSG00000009335
Q9ULC4,10286,ENSG00000232119
Q9NYD6,10287,ENSG00000180818
Q9H4A6,10288,ENSG00000113384
Q8WVV9,10289,ENSG00000143889
Q9NWH9,10290,ENSG00000137776
Q5T2W1,10293,ENSG00000174827
Q9UIG4,10294,ENSG00000204538
Q86U86,10295,ENSG00000163939
Q9H6Z9,10297,ENSG00000129521
Q9NZD4,10298,ENSG00000169877
Q9UGF5,10299,ENSG00000204695
Q4VC05,10300,ENSG00000110987
Q5SSJ5,10301,ENSG00000127483
Q96RR1,10302,ENSG00000107815
P48735,10303,ENSG00000182054
P51606,10304,ENSG00000102032
P16930,10305,ENSG00000103876
P35321,10306,ENSG00000169474
Q96KX2,10307,ENSG00000177938
O43614,10309,ENSG00000137252
Q9BQG1,10310,ENSG00000213023
Q15782,10311,ENSG00000064886
Q9GZQ4,10312,ENSG00000132911
Q92764,10313,ENSG00000197079
Q13895,10314,ENSG00000112578
Q9UJW9,10315,ENSG00000167565
Q8NBS9,10316,ENSG00000239264
P13929,10317,ENSG00000108515
Q99497,10319,ENSG00000116288
Q9Y679,10320,ENSG00000115307
Q96T88,10322,ENSG00000276043
P49190,10323,ENSG00000144407
Q96FX8,10324,ENSG00000112378
Q9BYW2,10325,ENSG00000181555
Q9P086,10326,ENSG00000161920
Q9P1W8,10327,ENSG00000089012
Q16553,10328,ENSG00000160932
Q96SD1,10330,ENSG00000152457
Q9H8N7,10331,ENSG00000186918
P11766,10332,ENSG00000197894
P53582,10334,ENSG00000164024
Q9H0X9,10335,ENSG00000021762
P43116,10337,ENSG00000125384
P49279,10338,ENSG00000018280
Q8IZD9,10339,ENSG00000088538
Q9H765,10340,ENSG00000177981
Q9BRQ8,10342,ENSG00000042286
Q00889,10343,ENSG00000170848
Q96SF7,10344,ENSG00000092607
Q9UM82,10345,ENSG00000158480
Q15120,10346,ENSG00000067992
P36382,10347,ENSG00000265107
Q8WXD2,10348,ENSG00000104112
Q14314,10350,ENSG00000127951
P40261,10351,ENSG00000166741
Q9P1A6,10353,ENSG00000198010
Q96RA2,10354,ENSG00000188000
Q14956,10355,ENSG00000136235
Q9H2G4,10356,ENSG00000184205
Q9NR99,10357,ENSG00000101825
Q8IZL9,10358,ENSG00000156345
P16152,10360,ENSG00000159228
Q6NZY4,10361,ENSG00000033030
Q99973,10362,ENSG00000129566
Q9C0K0,10363,ENSG00000127152
P58005,10364,ENSG00000149212
Q9BZZ5,10365,ENSG00000166181
Q9NY56,10366,ENSG00000122136
Q9NWN3,10367,ENSG00000178974
Q8IZJ0,10368,ENSG00000183709
Q06141,10370,ENSG00000172016
Q8NCF5,10371,ENSG00000176953
Q15398,10372,ENSG00000126787
Q9ULV5,10373,ENSG00000102878
Q9HAT0,10374,ENSG00000065371
Q96P65,10375,ENSG00000186867
Q04656,10376,ENSG00000165240
Q14108,10377,ENSG00000138760
Q9UDX4,10378,ENSG00000100012
Q9UBS3,10380,ENSG00000128590
Q9Y3C8,10381,ENSG00000143222
Q16661,10382,ENSG00000044012
Q9NUB1,10384,ENSG00000154930
Q9H2C8,10385,ENSG00000176742
P81277,10388,ENSG00000071677
P58004,10389,ENSG00000130766
Q9H633,10390,ENSG00000241370
Q9Y2W2,10391,ENSG00000084463
P54819,10392,ENSG00000004455
Q9Y2T2,10393,ENSG00000185009
Q9BRJ7,10395,ENSG00000168101
Q14CN4,10396,ENSG00000170486
Q9H2C5,10397,ENSG00000171944
Q9NP78,10399,ENSG00000150967
Q8WVM0,10400,ENSG00000029639
Q9NS98,10401,ENSG00000010319
Q4ZJI4,10402,ENSG00000164037
P07327,10403,ENSG00000187758
Q9C0E2,10404,ENSG00000132953
Q96IV0,10405,ENSG00000151092
Q9H165,10406,ENSG00000119866
Q2VIR3,10407,ENSG00000180574
Q9UNI1,10408,ENSG00000139610
P07307,10409,ENSG00000161944
Q9H4W6,10410,ENSG00000108001
Q9Y4P1,10412,ENSG00000168397
Q13614,10413,ENSG00000087053
Q9Y675,10414,ENSG00000273173
Q8WU68,10416,ENSG00000161265
Q96JB3,10417,ENSG00000169635
Q9NXU5,10418,ENSG00000185305
P28325,10420,ENSG00000170367
Q5T4W7,10421,ENSG00000117407
Q9UBZ4,10422,ENSG00000169188
Q08495,10423,ENSG00000158856
Q8WYK1,10424,ENSG00000155052
Q9NRC6,10425,ENSG00000137877
Q99666,10426,ENSG00000015568
Q99666,10426,ENSG00000183054
Q92597,10427,ENSG00000104419
Q9GZR2,10429,ENSG00000148300
Q9UHD4,10430,ENSG00000136305
Q8N6C5,10431,ENSG00000147255
Q9H1P3,10432,ENSG00000130703
Q9Y6Y8,10434,ENSG00000107651
Q9H7F0,10436,ENSG00000133657
Q9BT40,10437,ENSG00000132376
P16662,10438,ENSG00000171234
Q7Z589,10439,ENSG00000158636
Q15435,10440,ENSG00000115685
Q9UI26,10441,ENSG00000086200
Q9BR09,10442,ENSG00000124257
Q13021,10443,ENSG00000144063
P20592,10445,ENSG00000183486
Q8TDM6,10447,ENSG00000151208
P31276,10448,ENSG00000123364
Q9HCD5,10449,ENSG00000124160
O60242,10450,ENSG00000135298
Q8IWA4,10451,ENSG00000171109
Q8IWV8,10452,ENSG00000024048
Q96P47,10453,ENSG00000133612
Q9H175,10454,ENSG00000110925
Q9H9Q4,10455,ENSG00000187736
Q9Y2R9,10457,ENSG00000125445
Q96AY3,10458,ENSG00000141756
Q9UBB9,10459,ENSG00000100109
Q9NZC7,10460,ENSG00000186153
Q8N441,10461,ENSG00000127418
Q9UGF6,10462,ENSG00000243729
Q8WZ19,10463,ENSG00000174943
Q9Y458,10464,ENSG00000122145
Q96Q27,10465,ENSG00000100628
P05166,10467,ENSG00000114054
P53370,10468,ENSG00000170917
Q9Y3D3,10469,ENSG00000182180
Q9Y2B9,10470,ENSG00000168734
Q12884,10471,ENSG00000078098
Q9Y6K5,10472,ENSG00000111331
Q9Y2B4,10473,ENSG00000124251
Q01469,10474,ENSG00000164687
Q9P2X0,10475,ENSG00000179085
Q9NRX1,10476,ENSG00000115946
Q5VT25,10477,ENSG00000143776
Q99988,10478,ENSG00000130513
Q7Z7G1,10479,ENSG00000109684
Q8WYK2,10480,ENSG00000140044
Q9NXV2,10481,ENSG00000167977
Q86W56,10482,ENSG00000227345
Q8NH04,10483,ENSG00000187701
Q13790,10484,ENSG00000175336
Q03591,10485,ENSG00000244414
Q9H992,10486,ENSG00000136536
P49590,10487,ENSG00000112855
Q8TAZ6,10489,ENSG00000140932
Q9NP97,10490,ENSG00000125971
P42126,10491,ENSG00000167969
Q9BY66,10493,ENSG00000012817
Q9BXT2,10494,ENSG00000130433
P59543,10496,ENSG00000255837
P14209,10497,ENSG00000002586
Q9UQ16,10498,ENSG00000197959
Q8WY41,10499,ENSG00000188613
P30041,10500,ENSG00000117592
Q13162,10501,ENSG00000123131
Q9Y3Q3,10502,ENSG00000166557
Q8IUX1,10503,ENSG00000171204
Q04837,10504,ENSG00000106028
Q8TAV4,10505,ENSG00000133115
Q9UJS0,10506,ENSG00000004864
P62256,10507,ENSG00000186591
Q9C040,10508,ENSG00000109654
P27816,10509,ENSG00000047849
Q9H4D0,10510,ENSG00000158258
Q8IZI9,10512,ENSG00000197110
P08686,10513,ENSG00000231852
Q9NX01,10514,ENSG00000140830
P59544,10515,ENSG00000212126
P80188,10516,ENSG00000148346
Q66K74,10517,ENSG00000130479
Q99259,10518,ENSG00000128683
Q5MJ70,10519,ENSG00000163806
P55084,10520,ENSG00000138029
Q9BWG4,10522,ENSG00000130511
Q9UG01,10525,ENSG00000138002
Q7LGA3,10526,ENSG00000153936
Q9P1Y5,10527,ENSG00000076826
Q9UHQ4,10528,ENSG00000075790
Q8IYU8,10529,ENSG00000165487
Q14435,10530,ENSG00000115339
Q6ZN30,10531,ENSG00000173068
Q9NX09,10532,ENSG00000168209
Q96HC4,10533,ENSG00000163110
Q9NPD8,10534,ENSG00000077152
Q08493,10535,ENSG00000105650
Q14657,10536,ENSG00000196976
Q92911,10537,ENSG00000105641
Q8TF61,10538,ENSG00000163013
Q9Y547,10539,ENSG00000081870
Q9UQ03,10540,ENSG00000103647
Q16854,10541,ENSG00000114956
P78413,10542,ENSG00000113430
P22492,10543,ENSG00000187475
P34096,10544,ENSG00000258818
Q9H190,10546,ENSG00000125775
Q8IVQ6,10547,ENSG00000175893
Q9P104,10548,ENSG00000101134
Q9NS00,10549,ENSG00000106392
Q16134,10550,ENSG00000171503
Q86WN2,10551,ENSG00000184995
Q00056,10553,ENSG00000197576
Q92805,10554,ENSG00000136935
Q9P031,10555,ENSG00000133773
Q9Y3B8,10556,ENSG00000076043
Q16698,10557,ENSG00000104325
Q96I23,10559,ENSG00000145337
Q8ND30,10560,ENSG00000166387
Q5W0U4,10562,ENSG00000119411
Q8TE49,10563,ENSG00000169918
Q9NVP1,10564,ENSG00000088205
Q96CJ1,10566,ENSG00000145088
P57105,10567,ENSG00000213463
Q5VSY0,10568,ENSG00000165113
Q9UJM3,10570,ENSG00000116285
Q8WXR4,10571,ENSG00000071909
Q9Y3D6,10573,ENSG00000214253
Q8N302,10574,ENSG00000164252
P18283,10575,ENSG00000176153
Q9H1K4,10577,ENSG00000182902
P30740,10579,ENSG00000021355
Q9H7D7,10581,ENSG00000162923
Q9NPQ8,10582,ENSG00000177963
Q14624,10583,ENSG00000055955
Q99714,10584,ENSG00000072506
P59103,10585,ENSG00000182346
Q32P51,10586,ENSG00000139675
Q96LI5,10588,ENSG00000138767
Q8N4X5,10589,ENSG00000169129
Q9BZP6,10591,ENSG00000134216
Q8WVY7,10592,ENSG00000164332
Q6VMQ6,10593,ENSG00000171681
Q6UVJ0,10594,ENSG00000156876
Q9P1Z2,10595,ENSG00000012822
Q04323,10596,ENSG00000162191
Q9GZQ6,10597,ENSG00000148734
Q99807,10598,ENSG00000167186
Q96EB1,10599,ENSG00000109911
Q99748,10600,ENSG00000171119
Q9NQ33,10601,ENSG00000176009
Q9Y450,10603,ENSG00000112339
O43711,10604,ENSG00000164438
Q8NDV2,10606,ENSG00000154478
Q8NGJ2,10607,ENSG00000181616
P80404,10608,ENSG00000183044
Q9HCB6,10609,ENSG00000262655
Q9Y5X9,10610,ENSG00000101670
Q9P0L0,10612,ENSG00000101558
P49069,10613,ENSG00000164615
Q9Y5B8,10614,ENSG00000143156
Q9Y241,10615,ENSG00000181061
P59540,10616,ENSG00000226761
P52943,10617,ENSG00000182809
Q96Q83,10618,ENSG00000166199
Q9NRJ4,10620,ENSG00000130338
Q6ZNB6,10621,ENSG00000170448
P07451,10622,ENSG00000164879
Q99990,10623,ENSG00000102243
Q9UI15,10625,ENSG00000144834
Q9NRW7,10626,ENSG00000136631
Q658P3,10627,ENSG00000115107
Q9H1H9,10628,ENSG00000137177
Q8WZ74,10629,ENSG00000077063
Q15761,10630,ENSG00000164129
Q86T24,10631,ENSG00000177485
Q15742,10632,ENSG00000166886
Q8IX30,10633,ENSG00000146197
P25311,10634,ENSG00000160862
Q99732,10635,ENSG00000189067
P20933,10636,ENSG00000038002
